time_s,ax,ay,az,gx,gy,gz,current,voltage,power
2.768,1564.0,1532.0,20388.0,-536.0,621.0,-485.0,0.16,11.92,1.9
2.876,-4408.0,-1984.0,25288.0,-62.0,-657.0,-818.0,0.082,11.76,0.97
2.983,7956.0,1104.0,15668.0,-81.0,772.0,1019.0,0.126,11.83,1.5
3.092,864.0,28.0,20232.0,-409.0,-793.0,-144.0,0.2,11.98,2.39
3.2,-1400.0,1252.0,22976.0,-464.0,-432.0,-117.0,0.165,11.92,1.97
3.308,1028.0,-1524.0,20604.0,-240.0,50.0,161.0,0.08,11.76,0.94
3.415,6176.0,-1584.0,16976.0,-304.0,638.0,738.0,0.126,11.83,1.5
3.524,-5180.0,764.0,24632.0,-824.0,-1437.0,-66.0,0.2,11.98,2.44
3.631,3244.0,1364.0,20880.0,-552.0,628.0,199.0,0.136,11.9,1.62
3.74,-3048.0,-2004.0,24480.0,-61.0,-566.0,-596.0,0.081,11.75,0.96
3.847,268.0,-96.0,21328.0,-713.0,-183.0,488.0,0.152,11.88,1.81
3.956,3744.0,3020.0,21036.0,-608.0,357.0,-303.0,0.201,11.98,2.4
4.064,1256.0,2388.0,21176.0,-524.0,307.0,-209.0,0.126,11.88,1.49
4.172,3564.0,88.0,21236.0,27.0,1337.0,-208.0,0.093,11.76,1.1
4.279,2180.0,-296.0,23360.0,-167.0,239.0,181.0,0.159,11.9,1.9
4.389,-2972.0,1944.0,23256.0,-580.0,-1414.0,352.0,0.189,11.96,2.38
4.496,-404.0,460.0,21884.0,-156.0,-300.0,67.0,0.102,11.84,1.2
4.604,3164.0,288.0,21020.0,-44.0,992.0,-415.0,0.091,11.77,1.07
4.713,-764.0,-2316.0,23084.0,-187.0,-385.0,-416.0,0.179,11.94,2.14
4.82,584.0,44.0,22148.0,-708.0,151.0,46.0,0.191,11.96,2.28
4.929,-3844.0,-876.0,25948.0,-527.0,-1062.0,-73.0,0.106,11.84,1.26
5.037,4060.0,-3844.0,18096.0,390.0,991.0,326.0,0.103,11.77,1.22
5.145,664.0,588.0,20968.0,-392.0,-365.0,-104.0,0.175,11.94,2.09
5.253,2968.0,1508.0,19408.0,-581.0,429.0,477.0,0.175,11.94,2.27
5.361,788.0,128.0,22016.0,-794.0,698.0,-224.0,0.089,11.79,1.05
5.469,-280.0,-4828.0,24644.0,-425.0,2719.0,151.0,0.106,11.77,1.25
5.576,1064.0,-2924.0,20208.0,154.0,-99.0,-51.0,0.196,11.97,2.35
5.684,3168.0,920.0,21800.0,-866.0,783.0,-168.0,0.171,11.94,2.04
5.792,-2604.0,-76.0,27784.0,-536.0,204.0,-864.0,0.085,11.78,1.0
5.901,1828.0,2124.0,20536.0,100.0,30.0,460.0,0.118,11.82,1.4
6.009,1496.0,-3816.0,22128.0,-298.0,130.0,113.0,0.229,11.97,2.74
6.117,652.0,424.0,21568.0,-680.0,168.0,-188.0,0.15,11.88,2.04
6.225,104.0,1152.0,23384.0,-749.0,224.0,-10.0,0.09,11.71,1.06
6.334,-6556.0,-976.0,28292.0,-236.0,-368.0,-970.0,0.125,11.82,1.48
6.442,6340.0,1732.0,16492.0,-519.0,1475.0,624.0,0.202,11.98,2.42
6.55,-884.0,1868.0,24432.0,-810.0,-182.0,-77.0,0.145,11.87,1.72
6.658,1972.0,1428.0,20016.0,-131.0,251.0,473.0,0.081,11.75,0.95
6.766,1008.0,-1048.0,21884.0,-457.0,988.0,-701.0,0.13,11.88,1.56
6.874,580.0,-712.0,22176.0,-510.0,-109.0,-88.0,0.198,11.98,2.38
6.982,2284.0,-480.0,19976.0,-416.0,497.0,187.0,0.142,11.86,1.69
7.09,1092.0,-2404.0,22344.0,-334.0,458.0,-47.0,0.086,11.74,1.02
7.197,6956.0,-1516.0,16232.0,-45.0,731.0,663.0,0.133,11.84,1.59
7.306,-5024.0,1432.0,26028.0,-985.0,-1722.0,646.0,0.198,11.98,2.37
7.414,2380.0,44.0,18992.0,-682.0,509.0,31.0,0.131,11.88,1.55
7.522,-2264.0,-3276.0,24548.0,71.0,873.0,-437.0,0.081,11.75,0.95
7.63,-104.0,164.0,21032.0,-450.0,-576.0,373.0,0.145,11.87,1.72
7.737,844.0,-1044.0,22876.0,-418.0,386.0,-14.0,0.19,11.98,2.27
7.845,-488.0,-1136.0,23980.0,-434.0,256.0,-452.0,0.149,11.87,1.77
7.954,2412.0,-1192.0,19108.0,-37.0,439.0,-339.0,0.083,11.74,0.98
8.062,2620.0,-3468.0,19944.0,-157.0,481.0,-329.0,0.135,11.86,1.6
8.171,8892.0,1012.0,14092.0,-1199.0,2334.0,55.0,0.2,11.96,2.39
8.278,200.0,-2388.0,22192.0,-235.0,209.0,-383.0,0.125,11.87,1.47
8.386,1768.0,276.0,20700.0,-83.0,-502.0,-75.0,0.082,11.74,0.96
8.494,3200.0,1760.0,21300.0,-1050.0,231.0,486.0,0.142,11.87,1.69
8.602,-4.0,240.0,23864.0,-385.0,164.0,-41.0,0.199,11.98,2.38
8.71,1632.0,36.0,20940.0,21.0,110.0,-119.0,0.139,11.83,1.65
8.819,2108.0,-1800.0,18636.0,-65.0,305.0,-223.0,0.09,11.73,1.06
8.927,2172.0,-896.0,19512.0,-429.0,360.0,-259.0,0.15,11.88,1.79
9.034,2520.0,-2680.0,22144.0,-413.0,1461.0,-1024.0,0.188,11.96,2.24
9.142,1024.0,-1708.0,20424.0,101.0,281.0,25.0,0.098,11.81,1.15
9.251,5380.0,32.0,17156.0,-313.0,-182.0,511.0,0.096,11.76,1.13
9.359,1612.0,568.0,22500.0,-1157.0,428.0,277.0,0.21,11.95,2.51
9.467,864.0,1164.0,22340.0,-251.0,485.0,-346.0,0.177,11.93,2.1
9.575,2836.0,-488.0,19676.0,-219.0,671.0,-225.0,0.078,11.77,1.05
9.683,812.0,-2876.0,22384.0,-242.0,670.0,-94.0,0.115,11.8,1.36
9.79,496.0,1840.0,23164.0,-254.0,476.0,-474.0,0.194,11.97,2.33
9.9,-4876.0,-4260.0,29044.0,-132.0,-388.0,-854.0,0.163,11.9,1.93
10.008,2736.0,-2812.0,19524.0,157.0,322.0,179.0,0.081,11.74,0.95
10.115,1480.0,-1220.0,21028.0,-623.0,76.0,28.0,0.124,11.81,1.47
10.224,-1236.0,-1180.0,22412.0,-433.0,-126.0,-290.0,0.201,11.97,2.41
10.332,-672.0,872.0,22712.0,-310.0,158.0,-287.0,0.136,11.88,1.61
10.44,2644.0,1312.0,20136.0,-849.0,223.0,101.0,0.087,11.74,0.95
10.547,1664.0,-1044.0,22740.0,-254.0,818.0,-85.0,0.15,11.87,1.79
10.655,1312.0,164.0,21816.0,80.0,3.0,161.0,0.202,11.96,2.41
10.763,-3528.0,-4028.0,25220.0,-60.0,-1108.0,-266.0,0.098,11.81,1.15
10.872,1068.0,-2664.0,22152.0,-290.0,437.0,126.0,0.096,11.76,1.14
10.98,2108.0,-392.0,20332.0,-321.0,609.0,-232.0,0.172,11.92,2.05
11.087,116.0,-4740.0,21196.0,38.0,339.0,-351.0,0.177,11.94,2.11
11.197,216.0,-180.0,21984.0,-353.0,42.0,-107.0,0.091,11.79,1.07
11.303,1888.0,2764.0,21656.0,-756.0,185.0,254.0,0.117,11.77,1.18
11.411,836.0,-1484.0,24072.0,-20.0,889.0,-309.0,0.199,11.95,2.39
11.521,-576.0,-1168.0,22164.0,-285.0,205.0,-576.0,0.173,11.9,2.06
11.629,3244.0,-3464.0,21704.0,-847.0,1313.0,-399.0,0.08,11.74,0.94
11.737,2840.0,336.0,18580.0,-164.0,-128.0,-193.0,0.118,11.82,1.4
11.844,-1092.0,1032.0,24420.0,198.0,-8.0,112.0,0.189,11.97,2.26
11.952,3308.0,1748.0,21128.0,-1156.0,565.0,175.0,0.126,11.86,1.49
12.061,2720.0,2516.0,21464.0,-656.0,553.0,124.0,0.084,11.74,0.99
12.169,164.0,388.0,23280.0,-255.0,269.0,-433.0,0.167,11.9,1.68
12.277,3440.0,-1500.0,18008.0,-143.0,576.0,-70.0,0.198,11.95,2.36
12.384,1148.0,1680.0,20336.0,-551.0,143.0,-147.0,0.11,11.83,1.29
12.493,2048.0,-2260.0,21720.0,-744.0,1309.0,-745.0,0.101,11.77,1.19
12.601,3280.0,-2152.0,18748.0,206.0,166.0,20.0,0.181,11.94,2.16
12.709,4636.0,-636.0,18340.0,-285.0,645.0,558.0,0.179,11.94,2.14
12.817,2020.0,128.0,20796.0,-807.0,469.0,220.0,0.085,11.74,1.0
12.925,1788.0,1816.0,22148.0,-486.0,424.0,-413.0,0.111,11.78,1.31
13.033,2828.0,-872.0,19728.0,-183.0,631.0,-158.0,0.203,11.96,2.35
13.141,-412.0,-2328.0,20944.0,-404.0,345.0,-365.0,0.158,11.89,1.88
13.249,1700.0,1408.0,20984.0,-336.0,756.0,-516.0,0.079,11.74,0.93
13.358,3728.0,-6116.0,18292.0,249.0,1266.0,-496.0,0.13,11.83,1.54
13.466,2580.0,-2700.0,18884.0,-185.0,-17.0,205.0,0.208,11.97,2.49
13.573,2260.0,1580.0,19908.0,-447.0,245.0,420.0,0.158,11.89,1.87
13.682,3584.0,1616.0,20500.0,-675.0,1279.0,72.0,0.081,11.74,0.95
13.79,516.0,-1564.0,22132.0,34.0,252.0,-216.0,0.135,11.84,1.6
13.898,-1484.0,-1316.0,22912.0,-527.0,-181.0,-297.0,0.196,11.95,2.42
14.006,2264.0,36.0,19900.0,-459.0,501.0,-351.0,0.114,11.84,1.34
14.113,788.0,-3384.0,21020.0,51.0,260.0,-598.0,0.089,11.74,1.05
14.222,8884.0,3044.0,13724.0,-1061.0,1660.0,770.0,0.175,11.93,2.09
14.331,440.0,-1084.0,21992.0,-728.0,446.0,-126.0,0.204,11.94,2.43
14.438,-484.0,228.0,24056.0,-315.0,-75.0,-234.0,0.096,11.79,1.12
14.546,-1056.0,-776.0,23240.0,-390.0,-475.0,562.0,0.112,11.78,1.32
14.654,40.0,380.0,22724.0,-565.0,10.0,-325.0,0.194,11.96,2.32
14.762,2704.0,-648.0,18948.0,-247.0,906.0,-372.0,0.158,11.91,1.98
14.87,1032.0,-4156.0,19964.0,101.0,-73.0,-344.0,0.08,11.74,0.94
14.978,2388.0,-3112.0,20552.0,-333.0,379.0,155.0,0.117,11.8,1.39
15.086,-4976.0,1044.0,26264.0,-715.0,-1212.0,-41.0,0.2,11.96,2.39
15.194,2368.0,444.0,17052.0,-236.0,424.0,168.0,0.144,11.87,1.7
15.302,2028.0,-2536.0,21016.0,-283.0,693.0,25.0,0.082,11.74,0.96
15.411,-2424.0,3888.0,27388.0,-1220.0,-332.0,-293.0,0.16,11.88,1.91
15.519,2356.0,-340.0,20756.0,-263.0,882.0,-155.0,0.187,11.95,2.23
15.627,4580.0,-1980.0,17216.0,102.0,602.0,81.0,0.092,11.78,1.29
15.734,2512.0,-2928.0,21308.0,-610.0,525.0,49.0,0.102,11.76,1.2
15.842,4768.0,-1136.0,18384.0,-435.0,1011.0,147.0,0.18,11.94,2.16
15.951,-3556.0,-436.0,25416.0,-287.0,-314.0,-494.0,0.171,11.91,2.03
16.059,1220.0,-132.0,22472.0,-500.0,-67.0,191.0,0.084,11.73,0.99
16.167,6772.0,4720.0,17580.0,-996.0,1095.0,548.0,0.114,11.78,1.34
16.275,68.0,-864.0,21452.0,-334.0,810.0,-663.0,0.204,11.96,2.44
16.382,2252.0,-1900.0,18720.0,64.0,-385.0,-318.0,0.156,11.88,1.85
16.492,-284.0,628.0,21760.0,-792.0,-14.0,-221.0,0.08,11.72,0.93
16.598,-68.0,1036.0,23240.0,-802.0,177.0,-31.0,0.134,11.83,1.59
16.708,-6040.0,-3340.0,27676.0,-198.0,-770.0,-793.0,0.202,11.96,2.41
16.815,-1644.0,1692.0,22308.0,-635.0,-701.0,54.0,0.117,11.85,1.38
16.923,940.0,1064.0,21656.0,-512.0,334.0,-398.0,0.085,11.73,1.0
17.032,-2632.0,-3796.0,25116.0,-21.0,292.0,-1160.0,0.14,11.86,1.67
17.139,-968.0,648.0,22252.0,-437.0,-341.0,-484.0,0.2,11.95,2.39
17.248,2140.0,108.0,21088.0,-830.0,1004.0,229.0,0.115,11.83,1.36
17.355,3616.0,652.0,19300.0,-132.0,751.0,418.0,0.102,11.74,1.2
17.464,800.0,-620.0,21868.0,-300.0,432.0,-407.0,0.178,11.92,2.12
17.571,5924.0,-272.0,17920.0,-1075.0,1833.0,144.0,0.18,11.93,2.15
17.68,7628.0,3112.0,16136.0,-307.0,901.0,-47.0,0.084,11.76,0.99
17.788,2348.0,408.0,19968.0,-115.0,473.0,-503.0,0.106,11.77,1.25
17.895,8928.0,-3340.0,14988.0,-346.0,2074.0,143.0,0.185,11.94,2.21
18.004,432.0,-2456.0,24416.0,-333.0,717.0,-1118.0,0.174,11.91,2.06
18.112,1228.0,456.0,21144.0,-271.0,139.0,127.0,0.086,11.73,1.01
18.219,-656.0,-88.0,22684.0,16.0,-277.0,-142.0,0.113,11.8,1.34
18.328,2136.0,264.0,19320.0,-836.0,674.0,-219.0,0.201,11.96,2.41
18.436,-1952.0,-700.0,23996.0,-146.0,-289.0,-310.0,0.157,11.88,1.86
18.544,1540.0,-1768.0,19232.0,360.0,-286.0,599.0,0.083,11.72,0.97
18.651,624.0,-2536.0,21628.0,-586.0,-118.0,105.0,0.129,11.82,1.54
18.76,-520.0,-160.0,24892.0,-511.0,-34.0,-195.0,0.204,11.96,2.43
18.868,1332.0,968.0,17792.0,-143.0,-744.0,712.0,0.121,11.85,1.43
18.977,-1032.0,-3280.0,22860.0,-283.0,433.0,-695.0,0.085,11.73,1.0
19.085,5628.0,-1364.0,16260.0,-305.0,1242.0,508.0,0.14,11.9,1.66
19.192,1012.0,248.0,20220.0,64.0,-409.0,-136.0,0.195,11.93,2.32
19.3,1976.0,-1352.0,21560.0,-208.0,507.0,-170.0,0.11,11.8,1.3
19.408,1744.0,-2008.0,21708.0,-613.0,292.0,-88.0,0.102,11.76,1.2
19.517,1464.0,1036.0,20232.0,-476.0,15.0,173.0,0.183,11.93,2.19
19.624,-1804.0,-564.0,22112.0,-290.0,-23.0,-25.0,0.186,11.92,2.21
19.733,-3688.0,-252.0,25504.0,-448.0,-1153.0,-150.0,0.082,11.74,0.97
19.84,2324.0,1064.0,19372.0,-439.0,466.0,319.0,0.112,11.78,1.32
19.948,4236.0,2044.0,18744.0,-63.0,205.0,406.0,0.199,11.96,2.38
20.057,1796.0,-1892.0,20756.0,170.0,63.0,7.0,0.156,11.87,1.85
20.165,2380.0,-916.0,19848.0,-565.0,490.0,-290.0,0.081,11.72,0.95
20.273,1492.0,-1456.0,20488.0,-107.0,205.0,-83.0,0.142,11.82,1.68
20.38,-1048.0,640.0,21964.0,-384.0,-481.0,-18.0,0.201,11.96,2.4
20.489,380.0,-1088.0,22432.0,-729.0,391.0,19.0,0.149,11.87,1.77
20.598,-1420.0,-404.0,25888.0,-478.0,-187.0,-489.0,0.085,11.72,0.99
20.705,1872.0,260.0,18496.0,104.0,185.0,342.0,0.142,11.83,1.69
20.813,-908.0,-232.0,21916.0,-237.0,-1306.0,288.0,0.196,11.95,2.35
20.921,2172.0,-736.0,20976.0,-436.0,336.0,-87.0,0.115,11.84,1.35
21.03,-268.0,-2520.0,21824.0,-33.0,231.0,-373.0,0.086,11.73,1.01
21.138,208.0,-6208.0,21444.0,78.0,-60.0,-131.0,0.164,11.9,1.95
21.245,-288.0,-804.0,23100.0,-477.0,108.0,-58.0,0.192,11.94,2.29
21.354,1828.0,4068.0,21800.0,-626.0,129.0,31.0,0.113,11.83,1.33
21.462,4020.0,-672.0,20360.0,50.0,676.0,-35.0,0.096,11.74,1.13
21.569,2824.0,-1796.0,19256.0,-261.0,503.0,-286.0,0.17,11.91,2.03
21.677,7100.0,-1116.0,17648.0,-870.0,1941.0,309.0,0.187,11.91,2.23
21.786,-776.0,-2052.0,20972.0,50.0,-151.0,61.0,0.09,11.74,1.06
21.894,-2188.0,-2764.0,25132.0,-251.0,-690.0,-163.0,0.105,11.74,1.24
22.002,2936.0,1244.0,20480.0,-808.0,519.0,311.0,0.195,11.94,2.33
22.11,-3132.0,-1972.0,26088.0,107.0,-43.0,-579.0,0.177,11.91,2.11
22.219,4160.0,-2412.0,19580.0,-131.0,843.0,-137.0,0.089,11.76,1.04
22.326,1276.0,-2048.0,21580.0,-558.0,236.0,-85.0,0.114,11.78,1.34
22.434,4388.0,-848.0,19276.0,-416.0,509.0,262.0,0.193,11.95,2.31
22.543,-2932.0,984.0,22744.0,-162.0,-1895.0,-423.0,0.173,11.88,2.06
22.65,620.0,116.0,22732.0,-920.0,238.0,11.0,0.08,11.73,0.94
22.759,3224.0,816.0,18012.0,-551.0,911.0,264.0,0.116,11.79,1.37
22.866,-680.0,-8.0,24616.0,-319.0,512.0,-552.0,0.209,11.95,2.49
22.974,4936.0,-676.0,18004.0,-287.0,703.0,142.0,0.152,11.87,1.8
23.083,1716.0,-324.0,20456.0,-628.0,306.0,205.0,0.081,11.72,0.95
23.191,232.0,-472.0,22680.0,-603.0,205.0,119.0,0.148,11.82,1.75
23.299,-1184.0,-20.0,22388.0,-209.0,-1166.0,-305.0,0.206,11.95,2.46
23.407,4196.0,2176.0,19304.0,-1074.0,1858.0,-257.0,0.149,11.86,1.77
23.515,236.0,1192.0,22512.0,-671.0,328.0,-375.0,0.082,11.71,0.97
23.623,-4952.0,-4008.0,25588.0,-16.0,-363.0,-1139.0,0.129,11.81,1.52
23.731,-5348.0,260.0,27056.0,-487.0,-1223.0,-472.0,0.198,11.94,2.36
23.839,3952.0,2052.0,19496.0,-657.0,605.0,388.0,0.117,11.84,1.38
23.946,148.0,1136.0,21024.0,171.0,-333.0,122.0,0.086,11.72,1.01
24.056,1532.0,-1116.0,20564.0,-548.0,515.0,-422.0,0.168,11.9,2.0
24.164,-1004.0,1912.0,24088.0,-496.0,-590.0,27.0,0.188,11.94,2.24
24.271,1556.0,-1308.0,19800.0,372.0,-3.0,393.0,0.103,11.77,1.21
24.379,2016.0,-2028.0,20472.0,-368.0,-378.0,270.0,0.102,11.76,1.21
24.488,96.0,-1412.0,24320.0,-749.0,330.0,-270.0,0.183,11.92,2.19
24.596,-4676.0,1576.0,23816.0,-226.0,-1204.0,-1.0,0.176,11.89,2.09
24.704,788.0,-1568.0,21316.0,-81.0,101.0,166.0,0.085,11.71,1.0
24.812,-2516.0,3020.0,23304.0,-505.0,-1265.0,527.0,0.117,11.76,1.38
24.92,-976.0,-1216.0,23844.0,128.0,211.0,-259.0,0.201,11.95,2.4
25.027,2428.0,-2984.0,19816.0,-110.0,313.0,-143.0,0.163,11.88,1.93
25.135,-696.0,-2784.0,24120.0,-911.0,34.0,91.0,0.082,11.72,0.96
25.244,600.0,1852.0,22256.0,-545.0,222.0,-411.0,0.115,11.81,1.36
25.351,-492.0,-2104.0,21672.0,46.0,-131.0,-178.0,0.213,11.95,2.54
25.46,1512.0,-1832.0,21140.0,-558.0,293.0,-55.0,0.146,11.87,1.73
25.568,856.0,-1016.0,21916.0,-94.0,175.0,-614.0,0.079,11.72,0.93
25.676,720.0,1320.0,18472.0,-506.0,-624.0,445.0,0.125,11.8,1.48
25.785,344.0,-1036.0,22072.0,-710.0,32.0,-100.0,0.198,11.95,2.37
25.892,2348.0,1932.0,22452.0,-744.0,733.0,-272.0,0.124,11.85,1.46
26.0,-4068.0,400.0,25672.0,-443.0,-249.0,-821.0,0.085,11.73,1.0
26.109,2044.0,-1524.0,19056.0,-305.0,90.0,-169.0,0.171,11.9,2.04
26.217,-1204.0,612.0,21828.0,-587.0,-259.0,-65.0,0.188,11.92,2.23
26.325,216.0,556.0,22164.0,-499.0,-234.0,237.0,0.089,11.75,1.04
26.433,-4780.0,-4572.0,27316.0,-493.0,-282.0,-789.0,0.101,11.75,1.19
26.541,-3220.0,1752.0,23732.0,-524.0,44.0,-1202.0,0.179,11.91,2.14
26.649,-392.0,-368.0,21552.0,-66.0,-306.0,-250.0,0.177,11.89,2.09
26.757,3716.0,592.0,17236.0,-526.0,-114.0,634.0,0.083,11.73,0.97
26.865,1544.0,-5376.0,19052.0,169.0,682.0,-98.0,0.122,11.79,1.29
26.972,2016.0,-1588.0,21544.0,-222.0,863.0,-602.0,0.198,11.95,2.37
27.08,8604.0,-364.0,13564.0,-147.0,1320.0,603.0,0.162,11.88,1.92
27.188,-332.0,560.0,22524.0,-357.0,26.0,-141.0,0.079,11.72,0.93
27.298,1080.0,-1944.0,19040.0,246.0,175.0,-229.0,0.117,11.78,1.38
27.405,228.0,-2632.0,21372.0,-408.0,-151.0,364.0,0.194,11.94,2.32
27.512,4292.0,1976.0,19404.0,-726.0,979.0,273.0,0.163,11.88,1.93
27.621,1280.0,-348.0,21252.0,-64.0,381.0,-201.0,0.08,11.73,0.94
27.729,848.0,-2076.0,19896.0,-285.0,52.0,-287.0,0.128,11.79,1.31
27.837,-940.0,-5108.0,22740.0,-70.0,-38.0,-608.0,0.209,11.95,2.49
27.946,7632.0,3968.0,13668.0,-549.0,-716.0,420.0,0.163,11.88,1.93
28.054,856.0,-640.0,22328.0,-618.0,-106.0,117.0,0.08,11.72,0.94
28.161,508.0,-1580.0,22316.0,-635.0,589.0,-414.0,0.129,11.8,1.53
28.27,-408.0,1292.0,23360.0,-485.0,9.0,-72.0,0.202,11.95,2.41
28.377,4212.0,-72.0,19508.0,-236.0,729.0,-143.0,0.135,11.82,1.59
28.486,2788.0,-1084.0,20384.0,-551.0,-109.0,328.0,0.091,11.69,1.06
28.593,740.0,928.0,23012.0,-822.0,154.0,175.0,0.155,11.87,1.56
28.701,-5368.0,-1324.0,27048.0,-138.0,-1352.0,-307.0,0.198,11.94,2.36
28.81,4560.0,1636.0,19332.0,-1022.0,1935.0,-304.0,0.119,11.83,1.41
28.917,916.0,1412.0,23156.0,-664.0,439.0,-200.0,0.094,11.72,1.1
29.025,-3548.0,-4548.0,24836.0,73.0,1255.0,-715.0,0.166,11.88,1.98
29.135,-4072.0,-576.0,26208.0,-395.0,-1033.0,-743.0,0.192,11.93,2.29
29.242,540.0,2696.0,21440.0,-622.0,54.0,143.0,0.091,11.76,1.07
29.351,-4528.0,-1464.0,25328.0,143.0,-835.0,-696.0,0.1,11.73,1.18
29.458,3328.0,-44.0,19568.0,-324.0,413.0,218.0,0.192,11.94,2.11
29.565,112.0,-72.0,22892.0,-237.0,476.0,-264.0,0.174,11.91,2.07
29.674,612.0,-1548.0,21104.0,-23.0,66.0,-273.0,0.094,11.72,1.1
29.783,-160.0,-1660.0,23060.0,-659.0,230.0,-99.0,0.113,11.78,1.34
29.891,2720.0,2852.0,19560.0,-679.0,691.0,73.0,0.197,11.94,2.35
29.999,2784.0,-2092.0,20084.0,155.0,1231.0,-224.0,0.173,11.89,2.05
30.106,1564.0,-988.0,21852.0,-466.0,368.0,-326.0,0.08,11.73,0.93
30.214,9172.0,4660.0,12804.0,-793.0,1438.0,479.0,0.112,11.77,1.32
30.322,1092.0,-600.0,18616.0,-231.0,91.0,-211.0,0.198,11.95,2.31
30.431,1596.0,-1720.0,21380.0,-693.0,865.0,-124.0,0.16,11.87,1.9
30.539,3184.0,1428.0,21992.0,-779.0,1789.0,-1200.0,0.08,11.72,0.94
30.647,748.0,-3136.0,20424.0,166.0,-346.0,-40.0,0.127,11.8,1.51
30.755,-2992.0,-1336.0,25964.0,-742.0,-445.0,-42.0,0.202,11.94,2.41
30.863,-56.0,2104.0,22064.0,-882.0,58.0,-28.0,0.153,11.86,1.81
30.972,1860.0,-3196.0,23076.0,-423.0,1639.0,-109.0,0.084,11.7,0.99
31.078,4384.0,-476.0,19272.0,-425.0,706.0,73.0,0.135,11.82,1.6
31.186,1248.0,680.0,22100.0,-431.0,148.0,-527.0,0.193,11.93,2.41
