time_s,ax,ay,az,gx,gy,gz,current,voltage,power
1.132,4660.0,-872.0,19536.0,-157.0,1361.0,-47.0,0.188,7.06,1.32
1.241,-1020.0,-3096.0,21372.0,-119.0,-332.0,-221.0,0.156,6.96,1.07
1.349,16.0,-1792.0,22508.0,-445.0,424.0,94.0,0.138,6.86,0.94
1.457,-628.0,-836.0,20256.0,-718.0,-1428.0,-501.0,0.155,6.88,0.98
1.565,104.0,-388.0,22092.0,-698.0,221.0,74.0,0.183,7.02,1.29
1.673,1184.0,-636.0,21272.0,-159.0,796.0,5.0,0.201,7.05,1.42
1.781,384.0,-48.0,20928.0,-407.0,454.0,-157.0,0.178,7.0,1.24
1.889,4692.0,480.0,20768.0,-527.0,1017.0,-239.0,0.144,6.86,0.97
1.997,-1552.0,-1704.0,23572.0,-279.0,341.0,-11.0,0.14,6.85,0.96
2.105,832.0,104.0,20616.0,-750.0,164.0,-203.0,0.167,6.95,1.17
2.214,-4612.0,-1628.0,26268.0,-530.0,1459.0,484.0,0.194,7.09,1.33
2.317,1516.0,-524.0,21296.0,-319.0,122.0,-286.0,0.19,7.06,1.33
2.429,2440.0,-1380.0,20280.0,-332.0,552.0,-46.0,0.159,6.87,1.09
2.537,56.0,100.0,20812.0,-352.0,409.0,120.0,0.138,6.83,0.95
2.645,592.0,-1784.0,17524.0,-322.0,-671.0,-229.0,0.158,6.89,1.09
2.753,744.0,-960.0,20164.0,-706.0,392.0,16.0,0.18,7.03,1.27
2.862,-112.0,-700.0,21420.0,-361.0,12.0,-40.0,0.195,7.05,1.38
2.97,8684.0,3060.0,18704.0,-793.0,2531.0,-9.0,0.162,6.98,1.23
3.078,-560.0,-2196.0,21560.0,-488.0,-202.0,-26.0,0.14,6.88,0.95
3.186,1532.0,-784.0,19432.0,-334.0,124.0,-197.0,0.145,6.82,0.99
3.294,2596.0,-576.0,19956.0,-518.0,687.0,75.0,0.168,6.95,1.18
3.402,-1664.0,-1480.0,24544.0,-477.0,-107.0,54.0,0.195,7.04,1.38
3.51,316.0,2776.0,24080.0,-967.0,746.0,-174.0,0.184,7.02,1.29
3.618,244.0,432.0,20796.0,-449.0,399.0,-45.0,0.15,6.92,1.03
3.726,-1780.0,-2036.0,22228.0,78.0,-46.0,-302.0,0.137,6.84,0.95
3.834,3888.0,-240.0,19536.0,-508.0,-660.0,-282.0,0.157,6.92,1.09
3.942,-428.0,72.0,21896.0,-626.0,708.0,-85.0,0.189,7.04,1.33
4.05,1056.0,8.0,19744.0,-121.0,914.0,-295.0,0.196,7.07,1.38
4.158,1000.0,556.0,22104.0,-238.0,549.0,8.0,0.166,6.95,1.14
4.266,100.0,8.0,19124.0,-262.0,394.0,-295.0,0.139,6.84,0.95
4.374,732.0,-776.0,21564.0,-255.0,405.0,-123.0,0.138,6.85,0.95
4.482,132.0,900.0,23020.0,-658.0,369.0,186.0,0.176,7.0,1.16
4.591,1804.0,-1368.0,20300.0,-234.0,140.0,227.0,0.192,7.06,1.36
4.698,-264.0,-2568.0,21088.0,147.0,-43.0,-24.0,0.196,7.04,1.36
4.805,-972.0,-1428.0,21820.0,-608.0,-628.0,-323.0,0.155,6.92,1.06
4.915,-648.0,-848.0,22008.0,-688.0,327.0,97.0,0.136,6.84,0.93
5.02,888.0,-1644.0,21164.0,-144.0,581.0,89.0,0.153,6.85,1.06
5.131,832.0,-660.0,21436.0,-316.0,468.0,-37.0,0.178,7.0,1.25
5.239,-820.0,-1836.0,18560.0,-362.0,-617.0,-340.0,0.195,7.05,1.38
5.347,1020.0,-576.0,21200.0,-531.0,338.0,-265.0,0.18,6.99,1.26
5.455,448.0,500.0,21720.0,-423.0,722.0,-76.0,0.151,6.88,1.03
5.563,-1060.0,-788.0,21252.0,-244.0,-360.0,-157.0,0.134,6.86,0.92
5.668,6540.0,-348.0,20060.0,-258.0,1159.0,210.0,0.162,6.92,1.13
5.779,-2892.0,540.0,24244.0,-801.0,-152.0,-111.0,0.193,7.04,1.36
5.887,-1336.0,2752.0,24360.0,-671.0,832.0,-245.0,0.191,7.06,1.35
5.995,1216.0,-256.0,20388.0,-159.0,417.0,-103.0,0.166,6.9,1.2
6.104,1988.0,996.0,19956.0,-220.0,1049.0,-133.0,0.141,6.82,0.96
6.212,-756.0,-3372.0,22584.0,-134.0,-196.0,104.0,0.146,6.82,1.0
6.319,32.0,-684.0,20032.0,-194.0,83.0,-67.0,0.162,6.93,1.13
6.428,2064.0,852.0,18512.0,-295.0,519.0,-60.0,0.191,7.04,1.35
6.536,-692.0,-644.0,21212.0,-420.0,-231.0,-371.0,0.198,7.05,1.39
6.644,5140.0,-1932.0,21092.0,18.0,569.0,110.0,0.162,6.95,1.11
6.752,-1836.0,-444.0,21852.0,-425.0,-27.0,68.0,0.138,6.82,0.95
6.86,424.0,-608.0,23692.0,-390.0,553.0,-114.0,0.148,6.83,1.02
6.968,-204.0,-1908.0,21752.0,-126.0,189.0,57.0,0.168,6.98,1.18
7.076,6464.0,-1588.0,19816.0,-199.0,406.0,-56.0,0.19,7.03,1.34
7.184,752.0,-1344.0,20492.0,-685.0,445.0,98.0,0.191,7.02,1.33
7.292,448.0,36.0,21480.0,-418.0,248.0,-164.0,0.157,6.86,1.07
7.4,5180.0,2076.0,16364.0,-689.0,1156.0,-223.0,0.135,6.84,0.92
7.508,-2892.0,600.0,21132.0,-646.0,186.0,-103.0,0.158,6.87,1.01
7.616,40.0,-1984.0,21080.0,-188.0,-282.0,-40.0,0.189,6.99,1.33
7.724,1400.0,152.0,19952.0,-578.0,-198.0,-52.0,0.194,7.06,1.37
7.832,716.0,1072.0,22052.0,-730.0,620.0,-240.0,0.189,6.98,1.31
7.94,-216.0,-1228.0,19884.0,87.0,133.0,-4.0,0.148,6.82,1.01
8.049,-416.0,-1004.0,19792.0,-382.0,-150.0,-178.0,0.141,6.78,0.96
8.156,512.0,16.0,18756.0,-573.0,62.0,-312.0,0.148,6.86,1.02
8.265,2796.0,-1124.0,21268.0,12.0,1321.0,-6.0,0.191,6.99,1.24
8.373,2296.0,-60.0,18816.0,-331.0,286.0,-129.0,0.199,7.06,1.4
8.481,92.0,-876.0,20932.0,-312.0,524.0,63.0,0.18,7.02,1.26
8.588,-32.0,-1876.0,21032.0,-81.0,118.0,-87.0,0.151,6.86,1.04
8.697,-20.0,76.0,24512.0,-424.0,371.0,-74.0,0.139,6.79,0.95
8.805,-580.0,-860.0,21636.0,-343.0,64.0,81.0,0.148,6.88,1.02
8.913,4500.0,-2024.0,17320.0,-118.0,34.0,-21.0,0.189,6.96,1.32
9.021,2232.0,272.0,20000.0,-656.0,590.0,-380.0,0.202,7.04,1.35
9.129,-328.0,-228.0,22240.0,-520.0,347.0,-11.0,0.182,7.01,1.27
9.237,-1916.0,-152.0,22276.0,-87.0,107.0,-149.0,0.151,6.9,1.04
9.345,-432.0,-160.0,16320.0,-341.0,-489.0,-463.0,0.142,6.78,0.97
9.453,-292.0,1800.0,21144.0,-759.0,746.0,-248.0,0.149,6.83,1.03
9.561,3984.0,-3252.0,20528.0,108.0,828.0,118.0,0.179,6.97,1.26
9.669,1468.0,-324.0,19924.0,10.0,397.0,-165.0,0.189,7.04,1.33
9.777,636.0,-3564.0,18360.0,41.0,-480.0,32.0,0.193,7.0,1.35
9.886,-872.0,-176.0,21344.0,-520.0,336.0,-95.0,0.156,6.92,1.07
9.994,2888.0,820.0,19728.0,-298.0,1335.0,122.0,0.143,6.77,0.97
10.102,436.0,-488.0,22044.0,-290.0,418.0,-86.0,0.141,6.83,0.96
10.21,-156.0,752.0,23380.0,-788.0,171.0,-62.0,0.177,6.95,1.24
10.318,4176.0,1356.0,16952.0,-548.0,831.0,-13.0,0.191,7.05,1.35
10.426,-1684.0,-2292.0,19672.0,-49.0,166.0,-83.0,0.184,7.01,1.29
10.534,-1020.0,-1252.0,23200.0,-688.0,-404.0,-86.0,0.161,6.87,1.11
10.643,-4072.0,1136.0,24904.0,-668.0,803.0,-200.0,0.138,6.8,0.94
10.752,320.0,-376.0,19952.0,-125.0,207.0,-75.0,0.144,6.82,0.98
10.858,4536.0,-980.0,20252.0,-36.0,751.0,-306.0,0.17,6.92,1.18
10.966,572.0,-28.0,21120.0,-572.0,250.0,39.0,0.195,7.04,1.37
11.074,1312.0,-1108.0,18264.0,-155.0,615.0,-192.0,0.189,7.0,1.32
11.182,2540.0,-412.0,20504.0,-289.0,167.0,-283.0,0.159,6.92,1.09
11.29,2032.0,-1204.0,21576.0,-399.0,524.0,188.0,0.139,6.77,0.94
11.399,-7620.0,-2504.0,24668.0,-469.0,744.0,392.0,0.143,6.84,0.98
11.507,340.0,-948.0,21180.0,-237.0,-19.0,-200.0,0.169,6.95,1.18
11.616,1176.0,-1752.0,19348.0,-423.0,-23.0,-162.0,0.191,7.01,1.35
11.723,1396.0,-2012.0,19512.0,-262.0,-64.0,-141.0,0.183,7.0,1.28
11.831,-1288.0,400.0,22400.0,-475.0,143.0,-263.0,0.164,6.88,1.12
11.938,-2392.0,924.0,23732.0,-445.0,-103.0,-20.0,0.141,6.78,0.96
12.047,-2512.0,-1428.0,20912.0,-247.0,-93.0,-9.0,0.139,6.83,0.95
12.155,-1020.0,-812.0,22984.0,-222.0,380.0,-75.0,0.177,6.94,1.24
12.263,2108.0,-996.0,18624.0,-76.0,392.0,-147.0,0.198,7.04,1.39
12.372,-908.0,-1244.0,21484.0,-342.0,-43.0,-310.0,0.194,7.03,1.35
12.479,2264.0,-2972.0,18576.0,-245.0,-611.0,-160.0,0.154,6.9,1.05
12.587,-340.0,860.0,21600.0,-463.0,393.0,-146.0,0.135,6.81,0.92
12.695,1388.0,-732.0,21244.0,-566.0,543.0,-66.0,0.146,6.8,1.0
12.803,-240.0,-1836.0,19920.0,-310.0,107.0,6.0,0.177,6.97,1.23
12.911,-2192.0,-1104.0,25332.0,-416.0,-222.0,45.0,0.204,7.01,1.43
13.019,2308.0,3176.0,23812.0,-864.0,1404.0,-71.0,0.189,6.99,1.32
13.128,2284.0,-216.0,20336.0,-328.0,389.0,-108.0,0.158,6.89,1.08
13.235,1920.0,-1280.0,21940.0,-65.0,554.0,101.0,0.136,6.8,0.93
13.344,324.0,296.0,25252.0,-144.0,1519.0,-228.0,0.147,6.82,1.01
13.452,1740.0,1340.0,20588.0,-440.0,416.0,-46.0,0.171,6.95,1.2
13.56,6376.0,-144.0,20720.0,-390.0,1149.0,121.0,0.191,7.03,1.34
13.668,-816.0,-1232.0,21028.0,-129.0,-52.0,-106.0,0.187,6.98,1.3
13.776,-512.0,-1732.0,21476.0,-352.0,526.0,-64.0,0.163,6.88,1.11
13.884,124.0,-324.0,22072.0,-413.0,343.0,-27.0,0.138,6.82,0.94
13.992,-3012.0,-2024.0,23452.0,-343.0,-793.0,43.0,0.143,6.81,0.98
14.1,-1364.0,1076.0,22504.0,-480.0,666.0,-154.0,0.164,6.92,1.14
14.207,2172.0,-664.0,20296.0,-353.0,467.0,-179.0,0.184,7.01,1.29
14.316,1184.0,-832.0,18664.0,-260.0,299.0,-237.0,0.2,6.99,1.4
14.424,3060.0,-604.0,19416.0,-108.0,1137.0,-318.0,0.169,6.92,1.16
14.532,904.0,452.0,20872.0,-267.0,18.0,-260.0,0.14,6.83,0.95
14.64,4672.0,-1316.0,21688.0,-188.0,897.0,273.0,0.139,6.77,0.95
14.749,-84.0,-952.0,20628.0,-237.0,320.0,-17.0,0.167,6.88,1.15
14.856,48.0,-432.0,19368.0,-246.0,262.0,-164.0,0.187,7.0,1.31
14.965,1360.0,-564.0,19252.0,-518.0,294.0,-267.0,0.191,7.0,1.34
15.073,-1492.0,-1920.0,24056.0,-483.0,-115.0,134.0,0.177,6.93,1.23
15.181,124.0,1548.0,23060.0,-615.0,667.0,-215.0,0.139,6.82,0.95
15.289,548.0,-1624.0,19816.0,-253.0,-70.0,-49.0,0.136,6.81,0.93
15.397,2684.0,984.0,19528.0,-619.0,469.0,-212.0,0.161,6.86,1.11
15.505,2952.0,-392.0,21164.0,-205.0,1332.0,-102.0,0.199,7.02,1.39
15.613,820.0,300.0,18368.0,-75.0,-421.0,-359.0,0.194,7.04,1.35
15.721,5432.0,-2676.0,19100.0,-340.0,799.0,18.0,0.165,6.91,1.14
15.829,-452.0,-1920.0,22720.0,-478.0,107.0,-220.0,0.145,6.76,0.98
15.937,588.0,-1432.0,21072.0,-47.0,380.0,-22.0,0.143,6.78,0.97
16.045,508.0,-1392.0,20976.0,-279.0,280.0,-71.0,0.163,6.86,1.13
16.153,1032.0,-916.0,24336.0,-586.0,226.0,195.0,0.193,6.98,1.35
16.261,1004.0,84.0,20600.0,-481.0,373.0,-164.0,0.193,7.02,1.35
16.369,1256.0,-396.0,19592.0,-95.0,-81.0,-184.0,0.163,6.94,1.12
16.476,196.0,592.0,19408.0,-612.0,154.0,-316.0,0.142,6.78,0.97
16.585,1452.0,-108.0,20820.0,-488.0,899.0,-141.0,0.138,6.78,0.93
16.695,-952.0,-1072.0,20948.0,-56.0,-251.0,-214.0,0.165,6.94,1.15
16.801,4528.0,-420.0,21724.0,-327.0,313.0,96.0,0.192,6.98,1.35
16.909,-56.0,-100.0,21292.0,-669.0,387.0,7.0,0.192,7.03,1.34
17.018,2020.0,-288.0,20872.0,-187.0,668.0,81.0,0.16,6.9,1.09
17.126,368.0,-436.0,20556.0,-336.0,372.0,-89.0,0.143,6.77,0.97
17.234,-1780.0,1228.0,22476.0,-757.0,248.0,-202.0,0.141,6.77,0.96
17.342,1264.0,368.0,23476.0,-522.0,486.0,-46.0,0.158,6.91,1.09
17.45,740.0,-1644.0,22108.0,-181.0,153.0,152.0,0.199,7.0,1.39
17.558,-96.0,268.0,22908.0,-347.0,428.0,-165.0,0.192,7.0,1.34
17.666,1560.0,128.0,20368.0,-313.0,-15.0,-134.0,0.166,6.95,1.15
17.774,624.0,-2028.0,21380.0,-279.0,307.0,259.0,0.136,6.8,0.92
17.882,-1808.0,-1480.0,25500.0,-536.0,1947.0,610.0,0.147,6.77,1.0
17.991,-3992.0,-1552.0,20256.0,-269.0,-222.0,-223.0,0.166,6.91,1.16
18.098,-1060.0,-292.0,21412.0,-715.0,-466.0,-164.0,0.195,7.01,1.37
18.206,-2320.0,2676.0,23732.0,-737.0,399.0,-341.0,0.187,7.0,1.3
18.314,1928.0,16.0,18608.0,-114.0,614.0,-22.0,0.16,6.84,1.09
18.422,2700.0,-2248.0,18644.0,128.0,-17.0,68.0,0.139,6.77,0.94
18.53,-384.0,-288.0,21320.0,-574.0,64.0,-77.0,0.145,6.82,1.0
18.638,1228.0,1788.0,19856.0,-483.0,1107.0,9.0,0.171,6.93,1.19
18.747,2724.0,-1552.0,19948.0,-291.0,500.0,-109.0,0.196,7.0,1.38
18.855,1160.0,756.0,20548.0,-495.0,668.0,-254.0,0.194,6.96,1.35
18.963,-688.0,-476.0,21824.0,-325.0,44.0,-189.0,0.148,6.88,1.01
19.071,1412.0,-56.0,18452.0,-608.0,-254.0,-322.0,0.14,6.76,0.95
19.179,1852.0,-16.0,20884.0,-237.0,877.0,-196.0,0.144,6.8,0.98
19.287,344.0,-1188.0,21436.0,-45.0,-120.0,27.0,0.173,6.96,1.21
19.395,1344.0,-1128.0,20552.0,-198.0,126.0,-84.0,0.198,7.02,1.39
19.503,692.0,-736.0,23900.0,-345.0,556.0,-64.0,0.19,6.98,1.33
19.611,224.0,-984.0,20256.0,-149.0,193.0,-47.0,0.163,6.86,1.12
19.719,-2984.0,-3268.0,20496.0,-169.0,-1196.0,-28.0,0.139,6.78,0.94
19.827,-608.0,316.0,21672.0,-760.0,-189.0,1.0,0.146,6.78,0.99
19.935,2744.0,-628.0,20200.0,-174.0,641.0,59.0,0.166,6.92,1.15
20.043,580.0,-320.0,21680.0,-197.0,305.0,-56.0,0.194,7.02,1.36
20.152,1952.0,1308.0,19676.0,-486.0,1343.0,-114.0,0.188,6.99,1.3
20.259,-692.0,148.0,21236.0,-465.0,46.0,-349.0,0.153,6.87,1.05
20.368,-2628.0,-1636.0,19400.0,-363.0,-852.0,-305.0,0.137,6.77,0.92
20.476,2232.0,-900.0,21080.0,-122.0,501.0,143.0,0.145,6.81,1.0
20.584,1624.0,-936.0,19696.0,-502.0,308.0,-189.0,0.181,6.9,1.25
20.693,2264.0,-1500.0,19096.0,-414.0,210.0,-171.0,0.187,7.01,1.31
20.8,-544.0,-124.0,22180.0,-455.0,367.0,-149.0,0.193,6.96,1.34
20.908,-1448.0,2192.0,19652.0,-257.0,505.0,-283.0,0.152,6.86,1.04
21.015,1588.0,-1772.0,21124.0,-591.0,287.0,40.0,0.138,6.78,0.94
21.124,172.0,-1812.0,21620.0,-407.0,-91.0,-205.0,0.139,6.81,0.95
21.232,-2556.0,-1480.0,21096.0,-73.0,-403.0,-251.0,0.177,6.92,1.24
21.34,460.0,536.0,20548.0,-603.0,335.0,-182.0,0.2,7.01,1.4
21.448,7404.0,2272.0,18168.0,-810.0,1897.0,-182.0,0.188,6.98,1.31
21.556,-760.0,312.0,21836.0,-576.0,607.0,40.0,0.151,6.87,1.03
21.664,-1976.0,-436.0,22428.0,-473.0,-203.0,-200.0,0.137,6.78,0.93
21.772,528.0,1656.0,21204.0,-91.0,947.0,-378.0,0.145,6.81,0.99
21.881,624.0,-1168.0,19844.0,-172.0,-120.0,-307.0,0.171,6.98,1.2
21.988,-12.0,444.0,22864.0,-546.0,-200.0,-70.0,0.2,7.01,1.4
22.096,560.0,-1080.0,20328.0,-141.0,321.0,-68.0,0.178,6.98,1.24
22.205,6800.0,-1004.0,17224.0,-126.0,1017.0,-82.0,0.153,6.84,1.04
22.313,-1868.0,-80.0,21248.0,-1138.0,-230.0,-175.0,0.136,6.79,0.92
22.42,36.0,-220.0,21168.0,-406.0,296.0,-19.0,0.153,6.84,1.06
22.528,872.0,-1492.0,21516.0,38.0,480.0,24.0,0.178,6.97,1.25
22.638,-1344.0,600.0,25932.0,-216.0,1343.0,-271.0,0.195,7.0,1.37
22.745,1084.0,1008.0,20348.0,-485.0,282.0,-301.0,0.171,6.95,1.18
22.853,4624.0,-2144.0,20348.0,-358.0,71.0,-280.0,0.147,6.81,0.99
22.961,540.0,-1056.0,20976.0,-208.0,570.0,32.0,0.143,6.74,0.97
23.069,2612.0,252.0,18836.0,-414.0,697.0,-332.0,0.173,6.9,1.2
23.177,-468.0,-572.0,19768.0,-478.0,75.0,33.0,0.191,6.98,1.34
23.285,188.0,-404.0,21776.0,-592.0,411.0,-131.0,0.189,6.98,1.32
23.393,-36.0,1276.0,21216.0,-96.0,1067.0,-328.0,0.161,6.8,1.1
23.501,-908.0,-224.0,20396.0,-373.0,271.0,-250.0,0.135,6.79,0.91
23.61,-3556.0,1768.0,20596.0,-783.0,183.0,-190.0,0.153,6.78,1.05
23.717,-2316.0,-3456.0,22652.0,-278.0,11.0,19.0,0.177,6.96,1.24
23.826,-1028.0,-1016.0,21504.0,-336.0,81.0,-28.0,0.192,7.0,1.34
23.934,320.0,188.0,17932.0,-447.0,-305.0,-346.0,0.166,6.95,1.14
24.042,5392.0,624.0,20736.0,-672.0,489.0,-226.0,0.142,6.82,0.96
24.15,1380.0,-56.0,20756.0,-476.0,821.0,-93.0,0.134,6.78,0.91
24.258,900.0,-2268.0,18332.0,82.0,142.0,109.0,0.17,6.86,1.17
24.365,452.0,-2016.0,20948.0,79.0,10.0,-11.0,0.186,6.97,1.31
24.474,-1220.0,468.0,24040.0,-582.0,281.0,-52.0,0.191,6.99,1.33
24.582,1224.0,-616.0,22140.0,-452.0,591.0,120.0,0.153,6.87,1.05
24.69,-3308.0,-1640.0,22928.0,-361.0,-965.0,-45.0,0.138,6.79,0.93
24.798,-688.0,928.0,22728.0,-520.0,845.0,-172.0,0.145,6.76,0.99
24.906,-1020.0,-1964.0,20264.0,-297.0,-215.0,-20.0,0.167,6.92,1.15
25.014,-980.0,-1608.0,21228.0,-376.0,-183.0,-129.0,0.193,6.98,1.35
25.122,3320.0,-2312.0,19824.0,11.0,362.0,348.0,0.185,7.0,1.29
25.23,-56.0,-2904.0,20832.0,51.0,143.0,104.0,0.162,6.86,1.11
25.338,-6572.0,1060.0,27072.0,-889.0,-569.0,82.0,0.137,6.77,0.92
25.446,620.0,644.0,22096.0,-773.0,381.0,-155.0,0.152,6.76,1.04
25.555,1472.0,-1412.0,20160.0,-482.0,-267.0,-124.0,0.169,6.91,1.17
25.664,-268.0,676.0,20728.0,-265.0,508.0,-321.0,0.197,6.99,1.38
25.77,2212.0,196.0,20820.0,-258.0,615.0,1.0,0.188,6.98,1.3
25.88,2636.0,-2160.0,21144.0,-77.0,306.0,177.0,0.157,6.85,1.07
25.987,2464.0,-976.0,21968.0,-215.0,616.0,99.0,0.135,6.81,0.91
26.095,3708.0,-704.0,20384.0,-77.0,1391.0,159.0,0.151,6.78,1.04
26.203,3232.0,-876.0,23156.0,-965.0,506.0,-113.0,0.176,6.94,1.23
26.311,596.0,-28.0,22192.0,-437.0,391.0,13.0,0.193,7.01,1.36
26.418,4.0,-2736.0,22192.0,-72.0,251.0,203.0,0.181,6.95,1.26
26.527,-1484.0,-928.0,24232.0,-110.0,227.0,-63.0,0.142,6.81,0.97
26.635,2100.0,332.0,18716.0,-211.0,55.0,-213.0,0.137,6.78,0.93
26.745,4740.0,-1128.0,19408.0,-343.0,361.0,72.0,0.152,6.85,1.05
26.851,-740.0,-388.0,21072.0,-575.0,207.0,-46.0,0.198,6.98,1.38
26.959,2388.0,-1228.0,19476.0,-224.0,437.0,-3.0,0.19,6.99,1.32
27.067,1992.0,328.0,19628.0,-327.0,642.0,-71.0,0.161,6.92,1.1
27.175,-324.0,296.0,21060.0,-521.0,291.0,-151.0,0.142,6.72,0.95
27.283,1208.0,-40.0,19212.0,-281.0,787.0,-300.0,0.144,6.78,0.98
27.391,156.0,-644.0,21472.0,-297.0,257.0,67.0,0.17,6.93,1.18
27.499,940.0,708.0,21396.0,-141.0,1457.0,-25.0,0.191,7.0,1.34
27.608,2908.0,708.0,20372.0,-630.0,799.0,-280.0,0.184,6.92,1.27
27.715,1304.0,832.0,20900.0,-549.0,655.0,9.0,0.149,6.85,1.01
27.824,1244.0,-1372.0,21712.0,-64.0,654.0,-12.0,0.137,6.77,0.92
27.932,-1664.0,-828.0,24892.0,-189.0,187.0,101.0,0.159,6.82,1.08
28.04,1476.0,888.0,19236.0,-157.0,174.0,-313.0,0.19,6.97,1.32
28.148,4044.0,-1872.0,20172.0,-480.0,-538.0,-175.0,0.193,7.01,1.35
28.256,716.0,-1384.0,22256.0,-526.0,301.0,179.0,0.17,6.93,1.17
28.364,1884.0,-576.0,20280.0,-371.0,580.0,-23.0,0.146,6.73,0.98
28.472,668.0,-528.0,20688.0,-331.0,17.0,-128.0,0.137,6.79,0.93
28.581,-468.0,904.0,22664.0,-685.0,471.0,-217.0,0.17,6.87,1.17
28.688,732.0,2036.0,20468.0,-449.0,671.0,-341.0,0.19,6.97,1.33
28.796,-320.0,-1040.0,20748.0,-330.0,444.0,135.0,0.193,6.98,1.34
28.904,-1488.0,120.0,21252.0,-166.0,544.0,84.0,0.156,6.86,1.07
29.012,264.0,-1176.0,22036.0,-216.0,237.0,153.0,0.137,6.77,0.93
29.12,-1288.0,708.0,23716.0,-749.0,7.0,-162.0,0.148,6.78,1.01
29.229,-3196.0,-688.0,21572.0,-302.0,-960.0,-412.0,0.172,6.95,1.2
29.337,2072.0,732.0,19472.0,-439.0,161.0,-198.0,0.201,6.99,1.4
29.445,1820.0,1588.0,21816.0,-374.0,1133.0,-145.0,0.186,6.96,1.29
29.553,-1492.0,-580.0,20364.0,-411.0,37.0,-481.0,0.147,6.82,1.0
29.661,2864.0,-1252.0,22512.0,-275.0,378.0,28.0,0.138,6.75,0.93
29.769,384.0,-728.0,21344.0,-114.0,677.0,-54.0,0.153,6.8,1.05
29.877,788.0,-996.0,20968.0,-314.0,292.0,-96.0,0.192,6.96,1.34
29.985,28.0,308.0,22332.0,-738.0,570.0,61.0,0.191,6.97,1.33
30.093,96.0,-1456.0,21444.0,-321.0,-144.0,-111.0,0.165,6.91,1.12
30.201,272.0,-996.0,21052.0,-209.0,428.0,-62.0,0.142,6.77,0.96
30.309,1324.0,-432.0,21020.0,-215.0,498.0,-259.0,0.139,6.8,0.95
30.417,-4.0,-1592.0,21236.0,-282.0,-89.0,-374.0,0.178,6.9,1.24
30.525,1584.0,-308.0,20796.0,-592.0,276.0,-50.0,0.189,6.99,1.33
30.633,6140.0,840.0,17388.0,-406.0,1354.0,39.0,0.182,6.93,1.25
30.741,24.0,-2608.0,21396.0,25.0,338.0,284.0,0.145,6.82,0.99
30.849,-1508.0,624.0,23124.0,-973.0,123.0,22.0,0.142,6.71,0.96
30.957,2464.0,-3392.0,21328.0,61.0,422.0,429.0,0.147,6.79,1.01
31.066,1408.0,-1960.0,19744.0,29.0,362.0,-164.0,0.191,6.95,1.33
31.174,-2036.0,412.0,23132.0,-431.0,110.0,24.0,0.199,6.95,1.39
31.282,184.0,-1048.0,20668.0,-388.0,110.0,-91.0,0.174,6.95,1.21
31.39,-1176.0,-2856.0,20312.0,-238.0,-613.0,-150.0,0.149,6.72,1.01
31.498,-884.0,-916.0,22908.0,-614.0,-79.0,-83.0,0.138,6.76,0.93
