time_s,ax,ay,az,gx,gy,gz,current,voltage,power
1.332,3592.0,880.0,19588.0,-335.0,326.0,11.0,0.079,10.91,0.86
1.441,612.0,-964.0,21608.0,-333.0,151.0,-114.0,0.104,10.94,1.14
1.549,2052.0,472.0,20092.0,-337.0,320.0,159.0,0.168,11.07,1.86
1.657,1836.0,-1316.0,20196.0,-139.0,360.0,331.0,0.193,11.11,2.14
1.765,-368.0,-1036.0,22340.0,-267.0,169.0,-87.0,0.129,11.02,1.42
1.873,-1652.0,-940.0,22748.0,-359.0,-296.0,-29.0,0.079,10.9,0.86
1.981,-356.0,-992.0,22476.0,-312.0,365.0,-209.0,0.12,10.98,1.32
2.089,1264.0,-968.0,21972.0,-269.0,264.0,-11.0,0.192,11.11,2.14
2.197,-324.0,276.0,22444.0,-425.0,350.0,-346.0,0.171,11.07,2.04
2.305,2752.0,-780.0,20504.0,-197.0,497.0,66.0,0.092,10.95,1.01
2.413,1080.0,-228.0,20820.0,-382.0,370.0,-135.0,0.1,10.88,1.1
2.521,1436.0,584.0,21164.0,-565.0,372.0,-203.0,0.165,11.06,1.83
2.628,600.0,-316.0,21988.0,-372.0,86.0,-198.0,0.195,11.13,2.16
2.737,148.0,-740.0,21552.0,-405.0,220.0,-158.0,0.155,11.05,1.71
2.845,-968.0,-84.0,22868.0,-360.0,-81.0,-270.0,0.079,10.9,0.87
2.952,2208.0,-212.0,20164.0,-297.0,366.0,48.0,0.103,10.94,1.13
3.061,-28.0,-996.0,22148.0,-280.0,257.0,-73.0,0.16,11.09,1.78
3.17,928.0,-796.0,21072.0,-292.0,-23.0,-92.0,0.192,11.12,2.13
3.277,2528.0,832.0,19544.0,-427.0,276.0,-83.0,0.15,11.04,1.66
3.386,2892.0,-1220.0,19872.0,-159.0,633.0,390.0,0.08,10.9,0.94
3.494,-96.0,-904.0,22308.0,-360.0,451.0,-121.0,0.101,10.93,1.11
3.602,2020.0,-852.0,20100.0,-289.0,297.0,266.0,0.155,11.04,1.72
3.71,1776.0,732.0,20976.0,-384.0,43.0,-153.0,0.197,11.12,2.19
3.818,632.0,-264.0,21796.0,-534.0,153.0,-147.0,0.153,11.06,1.69
3.926,-712.0,-1868.0,23216.0,-402.0,345.0,-88.0,0.085,10.94,0.93
4.034,1748.0,-1888.0,21284.0,-246.0,558.0,75.0,0.102,10.92,1.12
4.141,1728.0,-36.0,21500.0,-432.0,354.0,-65.0,0.154,11.05,1.7
4.25,176.0,12.0,21864.0,-512.0,-13.0,-108.0,0.201,11.11,2.24
4.357,1796.0,-40.0,20960.0,-318.0,339.0,-61.0,0.148,11.04,1.64
4.466,3568.0,712.0,19516.0,-370.0,752.0,122.0,0.081,10.91,0.88
4.574,292.0,-344.0,21892.0,-400.0,-68.0,-354.0,0.108,10.94,1.07
4.683,1232.0,-144.0,21036.0,-450.0,280.0,-210.0,0.174,11.08,1.93
4.792,2340.0,204.0,19976.0,-536.0,14.0,-105.0,0.199,11.12,2.22
4.898,1284.0,-608.0,21048.0,-303.0,206.0,45.0,0.134,11.02,1.47
5.007,-420.0,-1308.0,23056.0,-353.0,6.0,-235.0,0.079,10.9,0.86
5.114,1440.0,-452.0,20896.0,-344.0,346.0,6.0,0.107,10.93,1.17
5.223,3452.0,1620.0,20292.0,-590.0,665.0,-201.0,0.193,11.1,2.15
5.331,-396.0,-1588.0,22624.0,-343.0,34.0,-198.0,0.182,11.1,2.02
5.439,-312.0,-732.0,22056.0,-315.0,-56.0,-182.0,0.123,10.95,1.35
5.547,3756.0,-64.0,18888.0,-85.0,335.0,677.0,0.084,10.89,0.92
5.654,684.0,284.0,22168.0,-513.0,11.0,-348.0,0.123,10.96,1.35
5.763,-872.0,-2024.0,22872.0,-224.0,119.0,-132.0,0.197,11.12,2.07
5.871,420.0,-1368.0,20092.0,-344.0,221.0,139.0,0.175,11.08,1.93
5.979,-852.0,-448.0,22428.0,-390.0,-28.0,-157.0,0.106,10.99,1.16
6.087,1436.0,-1916.0,21464.0,-191.0,292.0,79.0,0.087,10.9,0.94
6.195,984.0,-688.0,21604.0,-337.0,112.0,-75.0,0.125,10.98,1.38
6.303,-228.0,-2732.0,22484.0,-170.0,97.0,-114.0,0.194,11.11,2.16
6.411,1144.0,-1160.0,21216.0,-321.0,478.0,-141.0,0.175,11.08,1.94
6.519,3168.0,472.0,20604.0,-452.0,652.0,-119.0,0.108,10.99,1.18
6.628,-1540.0,-1204.0,23084.0,-391.0,-229.0,-115.0,0.081,10.88,0.88
6.736,1620.0,-1508.0,22012.0,-338.0,417.0,-21.0,0.117,10.97,1.29
6.843,-1932.0,-2648.0,23544.0,-272.0,24.0,-375.0,0.183,11.1,2.04
6.952,104.0,-252.0,21648.0,-386.0,-262.0,-342.0,0.183,11.1,2.14
7.06,496.0,-1416.0,21164.0,-345.0,87.0,-30.0,0.121,11.0,1.32
7.168,1616.0,-240.0,20752.0,-354.0,207.0,-113.0,0.078,10.9,0.85
7.275,376.0,-580.0,22048.0,-385.0,329.0,-190.0,0.121,10.97,1.33
7.384,1948.0,-1164.0,20692.0,-219.0,396.0,192.0,0.185,11.1,2.05
7.491,1512.0,420.0,20612.0,-352.0,245.0,107.0,0.194,11.11,2.15
7.6,448.0,-52.0,20308.0,-492.0,-494.0,-308.0,0.113,11.0,1.24
7.707,-1356.0,-812.0,23464.0,-424.0,-152.0,-436.0,0.083,10.87,0.91
7.815,-952.0,-508.0,22664.0,-445.0,28.0,-98.0,0.109,10.98,1.19
7.923,956.0,-108.0,21684.0,-364.0,263.0,-61.0,0.19,11.1,2.12
8.032,1888.0,-244.0,21112.0,-334.0,343.0,-103.0,0.185,11.1,2.05
8.14,1296.0,-908.0,20756.0,-469.0,426.0,-104.0,0.106,10.96,1.16
8.249,-1484.0,-1380.0,22784.0,-243.0,-225.0,-1.0,0.081,10.9,0.89
8.356,544.0,-364.0,21432.0,-462.0,223.0,-183.0,0.117,10.96,1.28
8.465,-388.0,-2124.0,22652.0,-128.0,243.0,-77.0,0.192,11.12,2.14
8.572,-36.0,64.0,21688.0,-480.0,48.0,-187.0,0.185,11.1,2.05
8.681,2608.0,-428.0,20020.0,-361.0,145.0,-96.0,0.127,11.02,1.39
8.789,1780.0,-384.0,20964.0,-292.0,247.0,7.0,0.079,10.9,0.86
8.896,-408.0,-1256.0,23652.0,-267.0,-7.0,-348.0,0.109,10.95,1.2
9.005,-464.0,-1336.0,22732.0,-321.0,63.0,-249.0,0.171,11.1,1.9
9.11,2832.0,40.0,19840.0,-460.0,627.0,70.0,0.188,11.1,2.09
9.217,864.0,-908.0,21480.0,-301.0,246.0,-106.0,0.144,11.03,1.59
9.325,3152.0,372.0,19896.0,-350.0,530.0,99.0,0.082,10.87,0.9
9.434,1784.0,1052.0,22168.0,-485.0,148.0,-231.0,0.112,10.94,1.23
9.541,2260.0,-652.0,20064.0,-264.0,413.0,98.0,0.175,11.09,1.94
9.65,1232.0,120.0,21420.0,-479.0,251.0,-65.0,0.192,11.08,2.13
9.761,1272.0,-136.0,20920.0,-441.0,231.0,-215.0,0.127,11.01,1.4
9.869,-168.0,-812.0,21960.0,-274.0,-197.0,-105.0,0.08,10.89,0.87
9.978,-1028.0,-2292.0,22844.0,-215.0,-132.0,17.0,0.113,10.95,1.24
10.086,-980.0,-1580.0,22960.0,-298.0,-83.0,-399.0,0.173,11.09,1.93
10.193,2436.0,448.0,20240.0,-372.0,379.0,6.0,0.194,11.1,2.15
10.302,776.0,-264.0,22084.0,-348.0,37.0,-107.0,0.131,11.02,1.44
10.41,2116.0,-980.0,21048.0,-275.0,568.0,-64.0,0.079,10.9,0.87
10.518,2948.0,-676.0,19644.0,-205.0,450.0,107.0,0.111,10.94,1.21
10.625,1696.0,-332.0,21152.0,-364.0,133.0,-91.0,0.174,11.07,1.93
10.734,-600.0,-1404.0,22092.0,-194.0,-203.0,-261.0,0.196,11.12,2.18
10.842,-340.0,-584.0,22640.0,-303.0,89.0,-260.0,0.133,11.02,1.46
10.95,504.0,-1108.0,21556.0,-322.0,138.0,-90.0,0.079,10.9,0.86
11.058,1140.0,248.0,20816.0,-298.0,-220.0,-455.0,0.102,10.92,1.12
11.166,1240.0,-932.0,20992.0,-455.0,346.0,-19.0,0.174,11.09,1.93
11.274,2660.0,216.0,20104.0,-340.0,393.0,41.0,0.188,11.1,2.08
11.382,3256.0,-1040.0,20500.0,-304.0,743.0,51.0,0.152,11.02,1.67
11.49,2552.0,1096.0,19300.0,-200.0,549.0,16.0,0.08,10.89,0.87
11.598,656.0,-1320.0,21348.0,-186.0,48.0,-78.0,0.099,10.92,1.08
11.706,776.0,-80.0,21756.0,-399.0,130.0,-181.0,0.169,11.06,1.88
11.815,1228.0,-1156.0,20932.0,-250.0,295.0,-116.0,0.197,11.12,2.19
11.923,2320.0,-264.0,20684.0,-294.0,471.0,29.0,0.164,11.05,1.81
12.029,2856.0,236.0,19952.0,-386.0,576.0,40.0,0.079,10.9,0.86
12.139,-1200.0,-1244.0,22368.0,-199.0,-271.0,224.0,0.1,10.92,1.09
12.247,2372.0,-376.0,20720.0,-400.0,405.0,-47.0,0.149,11.04,1.65
12.355,2124.0,-640.0,20820.0,-310.0,387.0,32.0,0.193,11.11,2.15
12.463,2336.0,556.0,20132.0,-499.0,506.0,-134.0,0.152,11.04,1.67
12.571,1008.0,-348.0,20432.0,-301.0,65.0,73.0,0.083,10.89,0.9
12.678,2188.0,-1284.0,21000.0,-170.0,622.0,161.0,0.102,10.93,1.12
12.787,2180.0,-616.0,20292.0,-338.0,417.0,-129.0,0.153,11.06,1.7
12.895,472.0,-524.0,21548.0,-368.0,278.0,-233.0,0.192,11.1,2.13
13.003,1980.0,780.0,20676.0,-524.0,474.0,-33.0,0.146,11.03,1.61
13.11,3244.0,380.0,19516.0,-389.0,620.0,56.0,0.084,10.89,0.91
13.218,356.0,-444.0,22152.0,-369.0,99.0,-281.0,0.113,10.92,1.24
13.327,1692.0,-1160.0,21052.0,-204.0,492.0,112.0,0.17,11.07,1.89
13.435,612.0,-1152.0,20992.0,-221.0,-29.0,-25.0,0.196,11.1,2.17
13.543,-688.0,-2064.0,22440.0,-212.0,-55.0,-10.0,0.126,11.01,1.38
13.652,1736.0,-312.0,20944.0,-357.0,415.0,-109.0,0.079,10.89,0.86
13.76,-292.0,-1464.0,22356.0,-176.0,-69.0,-95.0,0.105,10.94,1.15
13.868,1876.0,128.0,21132.0,-547.0,510.0,-146.0,0.18,11.08,2.0
13.975,-556.0,-1464.0,22788.0,-247.0,-89.0,-138.0,0.194,11.1,2.15
14.083,2848.0,136.0,20068.0,-365.0,396.0,58.0,0.119,11.0,1.31
14.192,2652.0,972.0,19560.0,-343.0,79.0,228.0,0.08,10.88,0.87
14.3,2336.0,-596.0,20712.0,-394.0,605.0,-114.0,0.111,10.93,1.22
14.407,-756.0,-1708.0,22736.0,-274.0,-93.0,-162.0,0.186,11.1,2.07
14.516,2592.0,-124.0,21240.0,-494.0,566.0,-23.0,0.19,11.09,2.1
14.624,-1160.0,-1648.0,22992.0,-358.0,-139.0,-194.0,0.123,11.01,1.35
14.732,1160.0,1140.0,21388.0,-617.0,202.0,-236.0,0.082,10.89,0.89
14.84,2084.0,-1324.0,19488.0,-205.0,432.0,526.0,0.12,10.96,1.32
14.948,564.0,-772.0,21792.0,-448.0,322.0,-190.0,0.195,11.12,2.06
15.056,5420.0,1424.0,17592.0,-461.0,962.0,118.0,0.174,11.07,1.92
15.164,1352.0,-276.0,21640.0,-393.0,215.0,-65.0,0.1,10.98,1.09
15.273,-1872.0,-564.0,23672.0,-410.0,-54.0,-252.0,0.091,10.9,1.0
15.38,2380.0,-660.0,20456.0,-279.0,452.0,31.0,0.131,10.99,1.45
15.489,-248.0,-1148.0,21708.0,-224.0,20.0,-243.0,0.198,11.11,2.2
15.597,-616.0,100.0,22496.0,-433.0,-397.0,-236.0,0.163,11.05,1.8
15.705,1120.0,156.0,21652.0,-477.0,153.0,-56.0,0.091,10.92,0.99
15.814,2292.0,124.0,20376.0,-540.0,395.0,-41.0,0.086,10.9,0.94
15.92,784.0,-588.0,22380.0,-251.0,246.0,-189.0,0.151,11.03,1.67
16.028,-460.0,-920.0,21940.0,-374.0,70.0,-211.0,0.204,11.11,2.26
16.137,-1084.0,-2008.0,22588.0,-337.0,41.0,-85.0,0.166,11.03,1.83
16.245,1356.0,-840.0,20504.0,-243.0,385.0,126.0,0.081,10.9,0.88
16.353,1540.0,-196.0,20736.0,-436.0,295.0,-116.0,0.096,10.92,1.05
16.461,1488.0,424.0,20784.0,-391.0,384.0,-72.0,0.172,11.06,1.9
16.569,1576.0,-1100.0,20796.0,-241.0,329.0,78.0,0.196,11.11,2.17
16.677,1996.0,-448.0,20572.0,-361.0,285.0,-58.0,0.159,11.04,1.75
16.785,-176.0,112.0,22524.0,-332.0,144.0,-160.0,0.079,10.9,0.86
16.893,1172.0,-280.0,21100.0,-377.0,169.0,-80.0,0.097,10.92,1.06
17.001,1740.0,-628.0,20860.0,-415.0,324.0,47.0,0.153,11.04,1.7
17.109,1728.0,-760.0,20972.0,-348.0,460.0,-40.0,0.201,11.1,2.22
17.217,752.0,-1536.0,21560.0,-349.0,205.0,0.0,0.154,11.03,1.7
17.326,-448.0,-848.0,22616.0,-391.0,54.0,-146.0,0.08,10.89,0.87
17.434,1008.0,-1212.0,21992.0,-357.0,419.0,-310.0,0.109,10.94,1.2
17.542,1364.0,-548.0,21432.0,-352.0,256.0,110.0,0.176,11.08,1.95
17.65,528.0,328.0,21636.0,-456.0,75.0,-46.0,0.183,11.08,2.03
17.758,1780.0,812.0,20232.0,-508.0,148.0,-255.0,0.109,10.98,1.2
17.866,2368.0,-1476.0,20476.0,-416.0,575.0,183.0,0.082,10.88,0.89
17.973,1856.0,-868.0,21124.0,-313.0,466.0,40.0,0.125,10.97,1.37
18.082,-732.0,-1036.0,22564.0,-304.0,4.0,-212.0,0.191,11.1,2.12
18.19,812.0,-1344.0,21896.0,-215.0,159.0,-83.0,0.181,11.08,2.01
18.297,1940.0,-324.0,20836.0,-421.0,417.0,-58.0,0.097,10.94,1.06
18.406,-296.0,-820.0,21916.0,-344.0,-55.0,-257.0,0.087,10.88,0.95
18.514,2772.0,360.0,19800.0,-332.0,501.0,-34.0,0.129,11.02,1.42
18.622,-916.0,-940.0,22904.0,-297.0,-259.0,-139.0,0.209,11.1,2.32
18.729,1668.0,-1076.0,21288.0,-226.0,298.0,-63.0,0.163,11.05,1.79
18.835,772.0,-1032.0,21672.0,-408.0,215.0,-150.0,0.079,10.9,0.86
18.946,2456.0,-836.0,20800.0,-276.0,680.0,5.0,0.101,10.91,1.1
19.054,3984.0,1040.0,18532.0,-379.0,793.0,131.0,0.153,11.03,1.7
19.163,2360.0,36.0,20144.0,-360.0,286.0,27.0,0.198,11.1,2.2
19.268,888.0,556.0,21064.0,-419.0,8.0,-219.0,0.159,11.04,1.75
19.376,912.0,360.0,21688.0,-483.0,110.0,-226.0,0.084,10.92,0.92
19.483,-2220.0,-1496.0,24188.0,-333.0,-302.0,-404.0,0.101,10.92,1.11
19.592,2092.0,-68.0,20528.0,-477.0,548.0,-19.0,0.156,11.04,1.73
19.703,-2152.0,-1316.0,24052.0,-345.0,-189.0,-410.0,0.2,11.09,2.22
19.808,2028.0,-444.0,21212.0,-336.0,373.0,-179.0,0.135,11.02,1.49
19.919,-1568.0,-1344.0,22660.0,-333.0,-272.0,-185.0,0.08,10.89,0.87
20.028,-96.0,-968.0,21612.0,-339.0,123.0,-226.0,0.115,10.94,1.26
20.135,-264.0,-1072.0,22912.0,-317.0,-29.0,-267.0,0.189,11.07,2.1
20.243,52.0,-1252.0,22416.0,-380.0,186.0,-218.0,0.195,11.09,2.16
20.351,132.0,-1812.0,21132.0,-70.0,-62.0,381.0,0.113,10.98,1.24
20.459,376.0,-596.0,21808.0,-401.0,6.0,67.0,0.082,10.86,0.89
20.567,-2556.0,-2056.0,24128.0,-377.0,-194.0,-384.0,0.107,10.94,1.18
20.676,1628.0,-1728.0,21372.0,-219.0,455.0,48.0,0.193,11.09,2.15
20.783,1128.0,-92.0,20664.0,-261.0,154.0,338.0,0.186,11.07,2.05
20.892,-2716.0,-1252.0,23700.0,-371.0,-492.0,-341.0,0.096,10.94,1.26
21.0,-1440.0,-880.0,22860.0,-313.0,-256.0,-235.0,0.086,10.88,0.93
21.108,-1712.0,-1516.0,23532.0,-355.0,-422.0,-195.0,0.125,10.97,1.38
21.216,3908.0,-244.0,19064.0,-490.0,298.0,66.0,0.197,11.12,2.19
21.324,-104.0,-1112.0,22872.0,-327.0,25.0,-137.0,0.17,11.06,1.87
21.432,1276.0,-264.0,21104.0,-371.0,178.0,-39.0,0.096,10.96,1.05
21.54,888.0,192.0,21176.0,-344.0,-4.0,-143.0,0.093,10.9,1.01
21.648,700.0,-764.0,21880.0,-310.0,185.0,-159.0,0.131,11.0,1.45
21.756,8.0,-84.0,22004.0,-339.0,-42.0,-277.0,0.197,11.11,2.19
21.864,780.0,472.0,22216.0,-398.0,74.0,-178.0,0.157,11.04,1.73
21.972,388.0,-292.0,21136.0,-333.0,-69.0,-63.0,0.085,10.91,0.93
22.08,268.0,-1404.0,21676.0,-311.0,143.0,-88.0,0.103,10.91,1.01
22.188,776.0,-172.0,21780.0,-432.0,99.0,-242.0,0.156,11.03,1.73
22.296,576.0,-1308.0,21588.0,-351.0,209.0,-118.0,0.197,11.11,2.19
22.404,-188.0,-784.0,21808.0,-336.0,-185.0,-73.0,0.154,11.03,1.7
22.513,2532.0,1200.0,20104.0,-762.0,642.0,-193.0,0.085,10.9,0.92
22.621,-348.0,-388.0,22192.0,-417.0,-236.0,-230.0,0.091,10.9,1.0
22.729,1104.0,-724.0,21160.0,-313.0,254.0,-22.0,0.162,11.05,1.79
22.833,2292.0,-900.0,20424.0,-352.0,522.0,44.0,0.196,11.11,2.17
22.945,1712.0,1204.0,20904.0,-570.0,295.0,-177.0,0.157,11.04,1.72
23.05,2920.0,-268.0,20272.0,-280.0,622.0,-146.0,0.08,10.88,0.87
23.162,2224.0,1136.0,20536.0,-460.0,187.0,156.0,0.101,10.9,1.1
23.265,-176.0,788.0,21184.0,-494.0,-228.0,-179.0,0.173,11.06,1.66
23.377,1872.0,64.0,21332.0,-475.0,321.0,-102.0,0.193,11.1,2.14
23.482,1356.0,-916.0,21272.0,-428.0,312.0,-59.0,0.15,11.04,1.65
23.592,564.0,-352.0,21740.0,-265.0,77.0,-64.0,0.079,10.88,0.87
23.7,772.0,-124.0,21448.0,-341.0,132.0,-98.0,0.104,10.91,1.14
23.806,4732.0,600.0,18248.0,-355.0,738.0,304.0,0.162,11.04,1.79
23.916,780.0,-360.0,21672.0,-400.0,130.0,-217.0,0.196,11.1,2.18
24.025,1552.0,1104.0,21148.0,-634.0,273.0,-105.0,0.139,11.03,1.53
24.133,1436.0,-236.0,20908.0,-356.0,165.0,26.0,0.079,10.9,0.86
24.242,1496.0,-212.0,21476.0,-412.0,420.0,-146.0,0.109,10.92,1.19
24.35,-364.0,-664.0,21860.0,-348.0,-293.0,-357.0,0.171,11.05,1.9
24.457,1944.0,-272.0,20572.0,-302.0,236.0,-96.0,0.193,11.09,2.22
24.565,68.0,-968.0,21984.0,-282.0,176.0,-94.0,0.145,11.02,1.59
24.675,-1804.0,-56.0,23172.0,-494.0,-350.0,-380.0,0.082,10.9,0.89
24.782,-72.0,652.0,22932.0,-417.0,510.0,-212.0,0.105,10.91,1.15
24.89,2216.0,100.0,19588.0,-355.0,423.0,221.0,0.172,11.03,1.9
24.998,1052.0,-940.0,20928.0,-261.0,364.0,60.0,0.201,11.11,2.23
25.106,1924.0,-84.0,19972.0,-531.0,320.0,0.0,0.141,11.03,1.56
25.214,588.0,52.0,21900.0,-405.0,342.0,-225.0,0.081,10.9,0.88
25.322,-404.0,68.0,23056.0,-420.0,-55.0,-250.0,0.096,10.9,1.05
25.43,4468.0,592.0,19036.0,-289.0,732.0,16.0,0.166,11.05,1.84
25.537,1728.0,-340.0,20816.0,-333.0,257.0,129.0,0.196,11.11,2.17
25.646,1308.0,-160.0,20864.0,-410.0,306.0,-155.0,0.136,11.02,1.74
25.753,3244.0,268.0,19588.0,-441.0,635.0,83.0,0.081,10.88,0.87
25.862,2552.0,-580.0,20560.0,-285.0,569.0,52.0,0.102,10.9,1.11
25.97,2644.0,-1080.0,20524.0,-220.0,654.0,164.0,0.171,11.07,1.9
26.078,1600.0,-524.0,21228.0,-360.0,465.0,45.0,0.195,11.1,2.16
26.186,2700.0,644.0,19836.0,-581.0,366.0,106.0,0.155,11.02,1.7
26.296,1676.0,68.0,20512.0,-294.0,259.0,-26.0,0.08,10.88,0.87
26.403,952.0,-220.0,20692.0,-313.0,44.0,-146.0,0.106,10.92,1.16
26.511,2464.0,432.0,20196.0,-479.0,369.0,-23.0,0.168,11.06,1.87
26.619,2924.0,-444.0,20192.0,-317.0,567.0,114.0,0.189,11.08,2.09
26.727,136.0,-920.0,22104.0,-270.0,134.0,-196.0,0.124,11.0,1.37
26.835,2720.0,1100.0,19384.0,-414.0,183.0,172.0,0.081,10.88,0.86
26.942,2048.0,-172.0,20688.0,-453.0,492.0,-65.0,0.116,10.95,1.27
27.05,-800.0,-1028.0,23092.0,-338.0,-49.0,-251.0,0.187,11.08,2.07
27.159,696.0,-8.0,22476.0,-462.0,185.0,-122.0,0.178,11.08,1.97
27.267,4632.0,-84.0,19172.0,-356.0,947.0,24.0,0.109,10.98,1.19
27.375,-1848.0,-1568.0,23416.0,-376.0,-274.0,-339.0,0.08,10.88,0.87
27.483,-692.0,-932.0,21756.0,-129.0,-119.0,48.0,0.132,10.98,1.45
27.591,2060.0,-248.0,21004.0,-411.0,461.0,-4.0,0.195,11.11,2.17
27.7,1084.0,-1140.0,21084.0,-234.0,325.0,-129.0,0.17,11.06,1.88
27.807,960.0,-672.0,21020.0,-475.0,166.0,-19.0,0.083,10.91,0.9
27.915,2016.0,-520.0,21508.0,-347.0,457.0,-13.0,0.094,10.9,1.03
28.022,3568.0,816.0,19332.0,-385.0,680.0,17.0,0.167,11.07,1.58
28.131,-1752.0,-1064.0,22636.0,-392.0,-310.0,-160.0,0.193,11.1,2.14
28.239,1008.0,-488.0,20620.0,-388.0,312.0,-57.0,0.139,11.02,1.53
28.348,604.0,-56.0,21520.0,-385.0,247.0,-256.0,0.079,10.88,0.86
28.456,1600.0,-700.0,20404.0,-369.0,247.0,91.0,0.116,10.94,1.28
28.563,2800.0,556.0,20248.0,-508.0,367.0,0.0,0.186,11.08,2.07
28.671,3668.0,64.0,19268.0,-357.0,717.0,169.0,0.176,11.06,1.94
28.78,-1136.0,-1576.0,22668.0,-381.0,313.0,-169.0,0.104,10.97,1.14
28.888,2996.0,-608.0,20056.0,-306.0,625.0,53.0,0.079,10.89,0.86
28.996,112.0,-1416.0,22224.0,-327.0,34.0,-196.0,0.128,10.98,1.41
29.104,2400.0,-388.0,19788.0,-387.0,383.0,139.0,0.197,11.1,2.19
29.212,-916.0,-136.0,22500.0,-353.0,-250.0,-44.0,0.169,11.04,2.01
29.32,-1084.0,76.0,22484.0,-491.0,-303.0,-373.0,0.092,10.93,1.01
29.428,876.0,-692.0,20880.0,-329.0,92.0,71.0,0.086,10.89,0.94
29.536,2836.0,864.0,20312.0,-446.0,435.0,77.0,0.165,11.02,1.83
29.644,268.0,-636.0,21828.0,-239.0,26.0,17.0,0.202,11.1,2.24
29.752,736.0,296.0,21400.0,-343.0,107.0,-230.0,0.166,11.04,1.83
29.861,-204.0,-848.0,22444.0,-521.0,126.0,-346.0,0.082,10.89,0.89
29.969,1584.0,-640.0,20976.0,-336.0,394.0,-74.0,0.098,10.9,1.07
30.077,140.0,-1756.0,22700.0,-294.0,246.0,-133.0,0.153,11.02,1.7
30.185,1224.0,-500.0,21496.0,-427.0,494.0,-116.0,0.197,11.09,2.18
30.294,1304.0,224.0,21432.0,-449.0,335.0,-299.0,0.151,11.02,1.66
30.401,1924.0,792.0,21132.0,-495.0,218.0,-250.0,0.077,10.89,0.87
30.509,204.0,-692.0,21384.0,-344.0,-6.0,-58.0,0.105,10.92,1.15
30.617,988.0,-184.0,20760.0,-312.0,-74.0,-17.0,0.166,11.05,1.84
30.724,468.0,476.0,21408.0,-502.0,-24.0,-136.0,0.193,11.08,2.14
30.832,2376.0,692.0,20108.0,-373.0,-36.0,-132.0,0.134,10.99,1.47
30.94,844.0,-508.0,21856.0,-444.0,463.0,-182.0,0.079,10.87,0.87
31.049,2816.0,116.0,20136.0,-432.0,142.0,-128.0,0.117,10.94,1.28
31.154,1472.0,-100.0,21508.0,-362.0,310.0,-199.0,0.182,11.08,2.02
31.262,1712.0,-308.0,20340.0,-418.0,260.0,55.0,0.19,11.08,2.1
31.371,1552.0,496.0,20620.0,-443.0,373.0,-155.0,0.099,10.96,1.08
31.482,360.0,-416.0,22264.0,-367.0,211.0,-367.0,0.082,10.87,0.9
31.586,2388.0,-232.0,21960.0,-425.0,457.0,-73.0,0.133,10.99,1.32
