time_s,ax,ay,az,gx,gy,gz,current,voltage,power
2.161,-344.0,628.0,22856.0,-587.0,196.0,-441.0,0.192,11.65,2.24
2.268,732.0,-976.0,21588.0,-288.0,451.0,-156.0,0.178,11.62,2.07
2.377,1340.0,-544.0,21348.0,-224.0,294.0,-8.0,0.085,11.43,0.97
2.485,748.0,-208.0,21124.0,-383.0,33.0,-72.0,0.116,11.46,1.34
2.594,896.0,-428.0,21084.0,-350.0,308.0,-186.0,0.198,11.64,2.31
2.702,1580.0,-856.0,20740.0,-142.0,22.0,364.0,0.166,11.58,1.92
2.809,148.0,-1260.0,22044.0,-226.0,2.0,29.0,0.082,11.43,0.94
2.918,1228.0,-160.0,21492.0,-370.0,261.0,-77.0,0.132,11.52,1.52
3.026,1476.0,116.0,21424.0,-411.0,92.0,38.0,0.212,11.66,2.47
3.134,4660.0,3048.0,17856.0,-485.0,548.0,533.0,0.168,11.57,1.94
3.242,1228.0,-320.0,21144.0,-315.0,78.0,-128.0,0.084,11.42,0.96
3.35,1568.0,-64.0,21096.0,-386.0,288.0,-103.0,0.132,11.52,1.53
3.458,2336.0,-1032.0,21380.0,-180.0,490.0,-117.0,0.205,11.65,2.41
3.565,4912.0,972.0,19812.0,-476.0,741.0,19.0,0.127,11.54,1.46
3.674,384.0,-64.0,22172.0,-434.0,246.0,-197.0,0.087,11.41,1.0
3.782,1548.0,-1388.0,20796.0,-266.0,45.0,250.0,0.161,11.58,1.87
3.89,108.0,-644.0,22060.0,-299.0,140.0,-157.0,0.202,11.66,2.35
3.999,-1160.0,-1908.0,23048.0,-358.0,106.0,-475.0,0.13,11.56,1.5
4.106,1076.0,-408.0,21688.0,-236.0,94.0,-24.0,0.096,11.42,1.1
4.214,516.0,-1240.0,21840.0,-385.0,152.0,-49.0,0.153,11.57,1.77
4.322,308.0,-708.0,21920.0,-232.0,108.0,-46.0,0.198,11.64,2.3
4.431,6996.0,3316.0,16700.0,-177.0,742.0,1009.0,0.115,11.52,1.32
4.539,1008.0,-1136.0,20648.0,-546.0,42.0,123.0,0.089,11.42,1.02
4.646,1000.0,-900.0,21400.0,-447.0,411.0,-197.0,0.164,11.59,1.9
4.755,2724.0,64.0,19924.0,-357.0,532.0,3.0,0.203,11.64,2.36
4.863,7660.0,792.0,16164.0,-138.0,1910.0,284.0,0.13,11.5,1.5
4.971,-412.0,-1480.0,23292.0,-469.0,203.0,-324.0,0.089,11.42,1.02
5.079,840.0,-188.0,21356.0,-200.0,-26.0,-299.0,0.14,11.53,1.62
5.187,-452.0,-1476.0,22876.0,-231.0,-81.0,-75.0,0.202,11.65,2.35
5.295,9900.0,5700.0,13892.0,-377.0,863.0,923.0,0.129,11.55,1.49
5.403,872.0,-592.0,21132.0,-450.0,188.0,-62.0,0.088,11.41,1.0
5.511,1044.0,-712.0,20784.0,-343.0,242.0,98.0,0.164,11.58,1.9
5.619,1544.0,-952.0,21272.0,-378.0,356.0,21.0,0.201,11.64,2.33
5.728,-3452.0,-272.0,23972.0,-270.0,-1613.0,-86.0,0.103,11.49,1.41
5.835,3588.0,1208.0,19924.0,-402.0,608.0,139.0,0.097,11.42,1.11
5.943,224.0,-432.0,22432.0,-360.0,210.0,-95.0,0.164,11.58,1.9
6.051,232.0,-764.0,22260.0,-357.0,46.0,-87.0,0.189,11.62,2.19
6.16,172.0,-4292.0,22704.0,-311.0,526.0,-68.0,0.101,11.48,1.16
6.268,-276.0,-564.0,23152.0,-421.0,-49.0,-325.0,0.101,11.42,1.16
6.376,760.0,1300.0,21608.0,-617.0,65.0,-559.0,0.189,11.62,2.2
6.484,2680.0,372.0,19912.0,-262.0,430.0,-1.0,0.191,11.62,2.22
6.592,5824.0,-4388.0,18644.0,-177.0,2169.0,191.0,0.088,11.43,1.0
6.7,1312.0,316.0,20552.0,-404.0,212.0,27.0,0.109,11.45,1.26
6.808,1140.0,472.0,20668.0,-468.0,22.0,86.0,0.191,11.63,2.22
6.916,-392.0,-820.0,22368.0,-277.0,-41.0,18.0,0.173,11.59,2.0
7.024,-10244.0,-5324.0,30980.0,-176.0,-991.0,-970.0,0.088,11.43,1.01
7.132,344.0,-208.0,22188.0,-465.0,333.0,-209.0,0.117,11.47,1.21
7.24,-1188.0,-2040.0,23252.0,-200.0,23.0,14.0,0.196,11.64,2.28
7.348,1040.0,-1044.0,20736.0,-239.0,219.0,101.0,0.197,11.6,2.27
7.456,232.0,3368.0,20684.0,-961.0,-413.0,-384.0,0.088,11.44,1.0
7.565,1228.0,-376.0,21212.0,-459.0,299.0,-178.0,0.104,11.45,1.2
7.673,-1192.0,-1300.0,23596.0,-333.0,-39.0,-271.0,0.187,11.64,2.18
7.78,552.0,284.0,21752.0,-449.0,119.0,-116.0,0.182,11.61,2.11
7.889,-2148.0,1276.0,24072.0,-763.0,-1018.0,-527.0,0.095,11.47,1.08
7.996,64.0,-96.0,21816.0,-368.0,92.0,47.0,0.11,11.44,1.26
8.105,-504.0,-1240.0,24936.0,-563.0,506.0,-1063.0,0.185,11.6,2.15
8.213,2092.0,-220.0,20928.0,-350.0,389.0,84.0,0.194,11.63,2.25
8.321,1244.0,-624.0,21484.0,-456.0,242.0,-54.0,0.097,11.49,1.11
8.429,1756.0,-184.0,20576.0,-431.0,571.0,22.0,0.096,11.41,1.09
8.537,5316.0,564.0,16696.0,-381.0,58.0,718.0,0.182,11.6,1.82
8.645,992.0,240.0,21032.0,-472.0,286.0,-90.0,0.194,11.63,2.25
8.753,-1400.0,-1128.0,22636.0,-271.0,-509.0,-80.0,0.111,11.51,1.28
8.861,-740.0,-132.0,22952.0,-374.0,-102.0,-325.0,0.105,11.42,1.2
8.969,1436.0,-468.0,22708.0,-389.0,646.0,-775.0,0.179,11.59,2.08
9.077,736.0,-516.0,21468.0,-356.0,221.0,-153.0,0.2,11.61,2.33
9.185,96.0,-108.0,21896.0,-466.0,86.0,-135.0,0.1,11.47,1.14
9.293,220.0,-624.0,22400.0,-405.0,129.0,-256.0,0.095,11.42,1.09
9.401,-148.0,-580.0,22464.0,-472.0,194.0,-220.0,0.185,11.62,2.15
9.509,3132.0,868.0,19332.0,-518.0,545.0,115.0,0.194,11.6,2.25
9.617,940.0,-1104.0,21156.0,-344.0,307.0,-7.0,0.104,11.5,1.19
9.726,2156.0,-20.0,20528.0,-389.0,335.0,-111.0,0.107,11.43,1.22
9.834,1928.0,-548.0,21476.0,-465.0,100.0,-218.0,0.183,11.61,2.13
9.942,1216.0,-1672.0,21440.0,-226.0,250.0,-36.0,0.183,11.6,2.26
10.05,812.0,-308.0,21396.0,-312.0,54.0,-45.0,0.093,11.45,1.06
10.157,1512.0,420.0,20904.0,-445.0,242.0,-87.0,0.105,11.42,1.21
10.264,3284.0,8.0,19568.0,-283.0,447.0,85.0,0.205,11.62,2.39
10.374,4212.0,1128.0,18732.0,-387.0,712.0,44.0,0.179,11.6,2.07
10.482,1304.0,-1028.0,21756.0,-418.0,310.0,-78.0,0.09,11.42,1.03
10.59,428.0,-60.0,21504.0,-428.0,188.0,-188.0,0.112,11.46,1.29
10.698,-624.0,444.0,22120.0,-475.0,-179.0,-99.0,0.188,11.62,2.19
10.806,1868.0,-172.0,20796.0,-303.0,253.0,68.0,0.178,11.59,2.06
10.914,1340.0,-228.0,21636.0,-230.0,148.0,41.0,0.09,11.44,1.03
11.022,484.0,-1032.0,22232.0,-350.0,218.0,-105.0,0.107,11.42,1.23
11.13,488.0,-796.0,21652.0,-306.0,120.0,-190.0,0.191,11.62,2.23
11.238,396.0,-1352.0,21732.0,-279.0,121.0,-32.0,0.188,11.62,2.18
11.346,760.0,292.0,21752.0,-465.0,61.0,-86.0,0.091,11.44,1.21
11.454,832.0,-192.0,21492.0,-373.0,125.0,-42.0,0.1,11.43,1.14
11.562,1116.0,732.0,22052.0,-403.0,151.0,12.0,0.173,11.58,2.02
11.671,696.0,-820.0,21900.0,-333.0,313.0,-329.0,0.19,11.61,2.2
11.778,1060.0,-324.0,21180.0,-445.0,195.0,-59.0,0.108,11.43,1.23
11.887,1188.0,-1264.0,21636.0,-258.0,60.0,-118.0,0.097,11.41,1.1
11.995,1556.0,-328.0,20808.0,-432.0,138.0,-51.0,0.183,11.6,2.13
12.103,2668.0,20.0,20212.0,-387.0,477.0,149.0,0.194,11.62,2.24
12.211,2544.0,1024.0,19932.0,-508.0,475.0,-101.0,0.091,11.46,1.04
12.319,-2132.0,-2232.0,24156.0,-256.0,-32.0,-373.0,0.103,11.42,1.18
12.427,512.0,-1500.0,21680.0,-37.0,13.0,39.0,0.172,11.59,2.0
12.535,1228.0,-868.0,21708.0,-180.0,212.0,-64.0,0.185,11.6,2.14
12.643,1648.0,244.0,20484.0,-455.0,480.0,-11.0,0.094,11.46,1.07
12.752,-4640.0,-12.0,25924.0,-296.0,-1289.0,-709.0,0.11,11.45,1.14
12.859,-80.0,132.0,22096.0,-354.0,19.0,-245.0,0.192,11.62,2.24
12.967,2144.0,-1952.0,20284.0,-298.0,369.0,-50.0,0.186,11.61,2.15
13.075,1332.0,-112.0,21760.0,-360.0,259.0,-98.0,0.089,11.42,1.01
13.183,664.0,-924.0,22804.0,-193.0,377.0,-259.0,0.108,11.44,1.23
13.291,380.0,-468.0,21792.0,-337.0,199.0,13.0,0.183,11.6,2.12
13.4,7892.0,40.0,16512.0,-525.0,1632.0,342.0,0.187,11.6,2.17
13.508,964.0,-552.0,21020.0,-288.0,321.0,-28.0,0.096,11.44,1.09
13.616,1876.0,-1504.0,19612.0,-152.0,322.0,319.0,0.111,11.44,1.28
13.724,856.0,-1724.0,22068.0,-316.0,142.0,-40.0,0.19,11.62,2.21
13.832,2072.0,-480.0,21148.0,-309.0,497.0,-48.0,0.189,11.6,2.19
13.942,2380.0,-368.0,20420.0,-381.0,350.0,0.0,0.089,11.42,1.02
14.048,1148.0,-884.0,21064.0,-481.0,269.0,-59.0,0.104,11.43,1.19
14.156,2008.0,-880.0,20572.0,-351.0,577.0,-103.0,0.182,11.63,2.12
14.264,-616.0,192.0,21568.0,-413.0,-192.0,-144.0,0.189,11.59,2.18
14.372,2068.0,-44.0,20472.0,-413.0,449.0,-96.0,0.092,11.45,1.05
14.48,-464.0,-564.0,23264.0,-517.0,-21.0,-269.0,0.113,11.45,1.29
14.588,180.0,-996.0,22156.0,-222.0,177.0,2.0,0.198,11.62,2.31
14.697,-612.0,-944.0,22452.0,-269.0,60.0,-145.0,0.176,11.6,2.04
14.804,1324.0,-904.0,21196.0,-363.0,305.0,57.0,0.083,11.42,0.94
14.912,-232.0,-436.0,22484.0,-337.0,-2.0,-234.0,0.114,11.45,1.31
15.021,3244.0,-208.0,21520.0,-424.0,841.0,-275.0,0.203,11.64,2.34
15.129,1932.0,-524.0,20492.0,-410.0,359.0,143.0,0.163,11.57,1.88
15.237,-36.0,-596.0,22332.0,-446.0,29.0,-155.0,0.082,11.42,0.94
15.345,1688.0,-736.0,21408.0,-320.0,68.0,-1.0,0.128,11.48,1.48
15.453,-4964.0,-912.0,27024.0,-250.0,-962.0,-526.0,0.205,11.64,2.39
15.561,2428.0,-588.0,20372.0,-353.0,383.0,244.0,0.157,11.53,1.81
15.669,2428.0,-164.0,21412.0,-347.0,450.0,15.0,0.088,11.4,1.0
15.777,1480.0,16.0,20900.0,-401.0,431.0,-210.0,0.14,11.51,1.62
15.885,812.0,4192.0,18036.0,-888.0,-373.0,109.0,0.2,11.63,2.32
15.993,844.0,-1184.0,21664.0,-360.0,313.0,-147.0,0.119,11.52,1.37
16.101,-1128.0,-508.0,23360.0,-427.0,265.0,-192.0,0.088,11.39,1.01
16.209,-400.0,-96.0,21944.0,-420.0,-151.0,-189.0,0.173,11.55,2.01
16.317,1896.0,-24.0,20080.0,-400.0,299.0,120.0,0.198,11.62,2.3
16.425,2088.0,-400.0,20420.0,-276.0,386.0,128.0,0.1,11.46,1.36
16.534,8392.0,5044.0,15632.0,-565.0,904.0,504.0,0.102,11.4,1.17
16.641,2696.0,-384.0,20440.0,-383.0,542.0,-45.0,0.178,11.58,2.07
16.749,2452.0,1008.0,20592.0,-391.0,439.0,-37.0,0.187,11.59,2.16
16.858,-1296.0,-656.0,23136.0,-385.0,35.0,-199.0,0.095,11.44,1.09
16.966,1140.0,-268.0,21804.0,-463.0,398.0,-157.0,0.102,11.44,1.16
17.073,316.0,172.0,22320.0,-399.0,24.0,-61.0,0.193,11.62,2.25
17.182,1740.0,-1448.0,21080.0,-407.0,471.0,-240.0,0.188,11.59,2.18
17.29,2412.0,-64.0,20316.0,-433.0,412.0,-55.0,0.082,11.42,0.94
17.398,1884.0,224.0,21248.0,-239.0,425.0,-16.0,0.13,11.44,1.49
17.506,1460.0,-1168.0,21096.0,-303.0,452.0,-146.0,0.207,11.62,2.41
17.614,2844.0,-1236.0,20344.0,-326.0,610.0,-78.0,0.163,11.56,1.88
17.723,1188.0,-804.0,21284.0,-348.0,332.0,-240.0,0.083,11.4,0.94
17.83,-192.0,-1400.0,22756.0,-376.0,3.0,-174.0,0.129,11.5,1.34
17.938,596.0,64.0,21312.0,-427.0,132.0,6.0,0.207,11.64,2.41
18.046,1128.0,-924.0,22200.0,-260.0,223.0,-152.0,0.154,11.55,1.77
18.154,948.0,-2072.0,21680.0,-263.0,521.0,70.0,0.091,11.37,1.04
18.263,1372.0,-1108.0,21388.0,-208.0,264.0,-53.0,0.135,11.52,1.56
18.37,240.0,-732.0,22584.0,-267.0,-21.0,-273.0,0.207,11.62,2.4
18.479,-580.0,-504.0,22072.0,-473.0,-127.0,-89.0,0.117,11.51,1.34
18.587,5120.0,1856.0,18136.0,-472.0,920.0,200.0,0.089,11.38,1.01
18.695,852.0,-148.0,21408.0,-502.0,357.0,-251.0,0.162,11.56,1.88
18.802,2812.0,244.0,20416.0,-495.0,587.0,64.0,0.2,11.63,2.32
18.911,-548.0,-1096.0,22788.0,-239.0,81.0,-160.0,0.133,11.52,1.53
19.02,-3944.0,-1700.0,25820.0,-242.0,-264.0,-779.0,0.089,11.39,1.02
19.127,-1364.0,-1544.0,22944.0,-450.0,-226.0,-395.0,0.142,11.52,1.64
19.235,408.0,-244.0,22412.0,-418.0,414.0,-140.0,0.2,11.62,2.4
19.343,1752.0,560.0,21204.0,-388.0,307.0,-26.0,0.123,11.51,1.41
19.451,-736.0,1424.0,22548.0,-606.0,-1021.0,-6.0,0.088,11.39,1.0
19.559,1712.0,-1020.0,20924.0,-350.0,331.0,64.0,0.168,11.55,1.95
19.667,4512.0,512.0,17204.0,-115.0,413.0,805.0,0.202,11.62,2.34
19.775,204.0,-248.0,21660.0,-426.0,164.0,-157.0,0.124,11.46,1.42
19.883,1712.0,-704.0,21208.0,-289.0,244.0,-223.0,0.098,11.4,1.11
19.991,1964.0,-1348.0,20208.0,-354.0,133.0,144.0,0.169,11.56,1.96
20.099,9248.0,3464.0,13964.0,-823.0,1490.0,757.0,0.193,11.6,2.23
20.207,392.0,-488.0,22200.0,-435.0,246.0,-276.0,0.109,11.49,1.25
20.315,332.0,-276.0,21952.0,-459.0,105.0,-222.0,0.091,11.39,1.04
20.423,664.0,-332.0,21824.0,-317.0,218.0,-55.0,0.175,11.56,2.03
20.532,1952.0,-1164.0,20624.0,-423.0,256.0,196.0,0.198,11.61,2.3
20.64,2092.0,-168.0,20528.0,-343.0,427.0,158.0,0.099,11.45,1.36
20.748,1244.0,-1512.0,21604.0,-66.0,277.0,-91.0,0.097,11.4,1.11
20.856,636.0,804.0,21220.0,-510.0,91.0,-130.0,0.168,11.56,1.95
20.965,1660.0,-508.0,20720.0,-417.0,59.0,150.0,0.188,11.6,2.17
21.072,120.0,-400.0,22336.0,-327.0,221.0,-148.0,0.101,11.46,1.16
21.18,764.0,-524.0,22584.0,-333.0,160.0,-400.0,0.098,11.42,1.12
21.288,2240.0,520.0,20108.0,-393.0,142.0,84.0,0.185,11.6,2.15
21.396,748.0,-908.0,21684.0,-154.0,159.0,-63.0,0.191,11.6,2.22
21.504,856.0,-136.0,21892.0,-377.0,229.0,-250.0,0.093,11.41,1.06
21.613,-860.0,-368.0,22608.0,-384.0,-123.0,100.0,0.105,11.41,1.21
21.72,1912.0,1072.0,21328.0,-516.0,478.0,-289.0,0.189,11.58,2.2
21.827,1568.0,84.0,20888.0,-526.0,358.0,-256.0,0.179,11.58,2.07
21.936,1476.0,-440.0,20652.0,-474.0,287.0,80.0,0.093,11.43,1.06
22.044,952.0,-624.0,21776.0,-350.0,86.0,-209.0,0.11,11.44,1.13
22.152,5836.0,2160.0,16116.0,-65.0,738.0,497.0,0.193,11.6,2.24
22.26,2164.0,892.0,20860.0,-497.0,392.0,126.0,0.185,11.6,2.15
22.369,1732.0,1048.0,21712.0,-453.0,214.0,-499.0,0.086,11.43,0.98
22.477,776.0,-972.0,21532.0,-342.0,283.0,-21.0,0.106,11.42,1.21
22.585,9280.0,1072.0,13932.0,-661.0,2303.0,535.0,0.182,11.59,2.11
22.693,1244.0,-312.0,21304.0,-288.0,24.0,103.0,0.183,11.58,2.11
22.801,264.0,-136.0,21976.0,-396.0,44.0,-100.0,0.092,11.44,1.05
22.909,1780.0,4.0,21064.0,-420.0,344.0,25.0,0.116,11.41,1.33
23.017,1124.0,-412.0,21880.0,-346.0,294.0,62.0,0.187,11.6,2.17
23.125,-296.0,-856.0,22752.0,-262.0,-101.0,-282.0,0.191,11.59,2.21
23.233,-264.0,72.0,22624.0,-470.0,17.0,-304.0,0.089,11.41,1.01
23.341,316.0,-1184.0,20656.0,-358.0,67.0,61.0,0.108,11.42,1.23
23.449,496.0,-100.0,23336.0,-416.0,211.0,-227.0,0.182,11.62,2.12
23.557,2012.0,-192.0,20432.0,-410.0,427.0,-51.0,0.177,11.58,2.05
23.666,2000.0,-628.0,20652.0,-327.0,-107.0,-240.0,0.089,11.41,1.01
23.774,2100.0,-576.0,20824.0,-345.0,302.0,-125.0,0.122,11.45,1.4
23.882,1056.0,-320.0,21760.0,-352.0,286.0,-134.0,0.198,11.62,2.3
23.99,1152.0,-144.0,21392.0,-474.0,247.0,-81.0,0.176,11.55,2.04
24.098,456.0,-1628.0,22448.0,-304.0,185.0,-56.0,0.081,11.4,0.92
24.206,376.0,-380.0,22112.0,-320.0,307.0,-138.0,0.121,11.46,1.4
24.314,416.0,-884.0,21736.0,-301.0,248.0,-330.0,0.203,11.63,2.36
24.422,2544.0,-56.0,20320.0,-267.0,444.0,-60.0,0.162,11.54,1.86
24.53,2032.0,-168.0,20632.0,-331.0,308.0,2.0,0.081,11.4,0.92
24.638,1940.0,-1204.0,20748.0,-352.0,469.0,-43.0,0.129,11.47,1.48
24.746,2076.0,204.0,20628.0,-294.0,129.0,-184.0,0.208,11.62,2.42
24.854,1336.0,-464.0,21888.0,-420.0,-165.0,37.0,0.17,11.52,1.96
24.962,100.0,-292.0,22860.0,-440.0,-149.0,46.0,0.083,11.38,0.94
25.07,976.0,-556.0,21176.0,-278.0,142.0,5.0,0.122,11.45,1.4
25.178,-264.0,-1824.0,22804.0,-243.0,185.0,-216.0,0.208,11.62,2.42
25.287,-4760.0,-5652.0,27684.0,-396.0,1705.0,237.0,0.161,11.54,1.86
25.394,1352.0,-1528.0,21200.0,-240.0,230.0,-13.0,0.084,11.38,0.95
25.503,992.0,-3596.0,22772.0,-290.0,773.0,-724.0,0.133,11.46,1.53
25.61,904.0,-932.0,21532.0,-268.0,291.0,-106.0,0.208,11.62,2.42
25.719,-872.0,-872.0,22644.0,-341.0,-204.0,-123.0,0.152,11.53,1.92
25.827,3748.0,-284.0,19568.0,-508.0,516.0,175.0,0.083,11.38,0.94
25.935,1416.0,136.0,20872.0,-308.0,239.0,188.0,0.132,11.45,1.51
26.043,-180.0,-1112.0,22820.0,-338.0,0.0,-264.0,0.209,11.62,2.43
26.151,1920.0,-696.0,20464.0,-426.0,403.0,109.0,0.138,11.53,1.59
26.259,592.0,-96.0,21368.0,-386.0,129.0,-23.0,0.084,11.38,0.95
26.367,380.0,-1968.0,21268.0,-250.0,271.0,-107.0,0.148,11.52,1.72
26.475,1576.0,-944.0,20616.0,-305.0,429.0,-223.0,0.195,11.62,2.26
26.583,1600.0,428.0,21240.0,-313.0,176.0,-78.0,0.106,11.48,1.21
26.691,-612.0,-1316.0,22364.0,-308.0,-88.0,-106.0,0.096,11.38,1.09
26.799,1424.0,724.0,21332.0,-344.0,74.0,-100.0,0.159,11.55,1.84
26.908,496.0,-664.0,21748.0,-257.0,130.0,-79.0,0.189,11.59,2.19
27.015,-564.0,88.0,21976.0,-570.0,-48.0,-318.0,0.097,11.45,1.11
27.123,1744.0,-232.0,19268.0,-366.0,577.0,-75.0,0.111,11.42,1.14
27.231,560.0,-1320.0,21856.0,-120.0,100.0,-221.0,0.192,11.6,2.23
27.338,612.0,-644.0,21680.0,-521.0,229.0,-169.0,0.187,11.58,2.16
27.447,668.0,-1348.0,21492.0,-268.0,69.0,-61.0,0.086,11.4,0.98
27.556,-11480.0,-5884.0,32767.0,-347.0,-1067.0,-1462.0,0.113,11.43,1.3
27.665,1636.0,-1244.0,21764.0,-186.0,435.0,-210.0,0.209,11.62,2.42
27.773,-900.0,356.0,23312.0,-489.0,-330.0,-41.0,0.146,11.52,1.68
27.881,696.0,216.0,21552.0,-360.0,113.0,-161.0,0.082,11.38,0.93
27.988,1232.0,-884.0,20948.0,-186.0,130.0,161.0,0.144,11.5,1.48
28.097,1536.0,392.0,21872.0,-483.0,406.0,-185.0,0.204,11.63,2.37
28.205,1364.0,-472.0,21752.0,-382.0,302.0,-187.0,0.151,11.53,1.74
28.313,-1116.0,-2788.0,22944.0,-165.0,-78.0,-36.0,0.085,11.38,0.97
28.421,364.0,-1196.0,23420.0,-384.0,172.0,-209.0,0.153,11.49,1.76
28.529,984.0,752.0,21580.0,-433.0,137.0,-74.0,0.203,11.61,2.35
28.638,728.0,132.0,22244.0,-248.0,-57.0,-150.0,0.12,11.5,1.38
28.745,2012.0,-612.0,20280.0,-311.0,333.0,60.0,0.087,11.38,0.99
28.853,988.0,-44.0,21848.0,-322.0,422.0,-305.0,0.165,11.53,1.91
28.961,664.0,-252.0,21680.0,-431.0,268.0,-154.0,0.199,11.62,2.31
29.07,0.0,-892.0,21796.0,-438.0,148.0,-175.0,0.124,11.51,1.42
29.178,-148.0,-1292.0,22308.0,-305.0,-96.0,-183.0,0.094,11.38,1.07
29.286,-1020.0,-908.0,22316.0,-258.0,-181.0,-340.0,0.157,11.52,1.82
29.394,340.0,-1472.0,22188.0,-355.0,179.0,-172.0,0.197,11.6,2.37
29.502,1520.0,-444.0,21360.0,-251.0,307.0,-11.0,0.119,11.5,1.36
29.61,-460.0,-16.0,22388.0,-430.0,31.0,-82.0,0.088,11.38,1.0
29.718,1136.0,-1712.0,21552.0,-309.0,384.0,-55.0,0.164,11.54,1.9
29.826,1192.0,764.0,21716.0,-377.0,-137.0,-33.0,0.204,11.61,2.37
29.934,2532.0,1688.0,20512.0,-507.0,281.0,-95.0,0.125,11.46,1.44
30.043,-1172.0,-220.0,22964.0,-427.0,-131.0,-70.0,0.091,11.39,1.04
30.15,1124.0,-1012.0,21936.0,-305.0,260.0,-72.0,0.149,11.52,1.72
30.258,3092.0,-4316.0,20336.0,-281.0,1215.0,-153.0,0.2,11.6,2.32
30.366,2216.0,-1216.0,21416.0,-229.0,536.0,78.0,0.117,11.49,1.34
30.474,-1532.0,-1344.0,22960.0,-430.0,-25.0,-584.0,0.087,11.37,0.99
30.582,736.0,276.0,21592.0,-316.0,114.0,63.0,0.157,11.54,1.83
30.691,-892.0,-2968.0,23556.0,66.0,220.0,-130.0,0.203,11.61,2.35
30.798,-448.0,68.0,22324.0,-480.0,-51.0,-133.0,0.109,11.47,1.53
30.906,420.0,212.0,21852.0,-484.0,95.0,-292.0,0.092,11.37,1.05
31.014,116.0,-204.0,21472.0,-395.0,-37.0,-99.0,0.149,11.52,1.73
31.123,684.0,-892.0,22544.0,-354.0,131.0,-275.0,0.197,11.6,2.28
31.231,3280.0,-288.0,20032.0,-332.0,547.0,125.0,0.109,11.48,1.25
31.339,-10540.0,-6724.0,31164.0,-2.0,-1697.0,-819.0,0.092,11.4,1.05
31.447,-68.0,-1592.0,22232.0,-291.0,-16.0,-9.0,0.192,11.56,2.22
31.555,204.0,-688.0,21972.0,-370.0,244.0,-48.0,0.19,11.6,2.21
