time_s,ax,ay,az,gx,gy,gz,current,voltage,power
303.741,1476.0,-1192.0,20328.0,-288.0,614.0,7.0,0.16,11.33,1.52
303.848,-520.0,-1828.0,22612.0,-240.0,-68.0,-44.0,0.202,11.4,2.3
303.957,1264.0,-364.0,21472.0,-398.0,274.0,4.0,0.158,11.32,1.79
304.064,1548.0,692.0,22124.0,-542.0,286.0,-152.0,0.079,11.17,0.88
304.173,456.0,-1032.0,21400.0,-296.0,34.0,28.0,0.115,11.23,1.29
304.281,1488.0,-664.0,21872.0,-270.0,550.0,-5.0,0.19,11.38,2.17
304.39,2588.0,-1268.0,19752.0,-203.0,613.0,129.0,0.175,11.36,1.99
304.497,1100.0,-408.0,20692.0,-236.0,-1.0,-135.0,0.093,11.22,1.04
304.606,-9344.0,-3528.0,29932.0,-66.0,-2027.0,-620.0,0.093,11.2,1.05
304.714,-812.0,-980.0,22532.0,-360.0,109.0,-86.0,0.179,11.36,2.03
304.822,1560.0,-888.0,19628.0,-154.0,292.0,320.0,0.194,11.38,2.2
304.93,1900.0,-828.0,21520.0,-241.0,555.0,99.0,0.092,11.23,1.03
305.037,3480.0,52.0,19792.0,-476.0,740.0,19.0,0.095,11.18,1.07
305.146,3424.0,-1732.0,19480.0,-558.0,1406.0,-182.0,0.157,11.32,1.79
305.254,-1292.0,588.0,23100.0,-611.0,-160.0,-440.0,0.194,11.38,2.2
305.362,12.0,460.0,22288.0,-262.0,14.0,-563.0,0.116,11.29,1.3
305.47,-2220.0,704.0,22852.0,-320.0,-1025.0,-38.0,0.083,11.17,0.93
305.577,5552.0,1736.0,18276.0,-362.0,932.0,242.0,0.145,11.29,1.64
305.686,-528.0,-824.0,22808.0,-353.0,87.0,-396.0,0.207,11.4,2.36
305.794,-448.0,-1172.0,22856.0,-401.0,154.0,-281.0,0.144,11.3,1.62
305.902,692.0,-168.0,21008.0,-430.0,-15.0,-186.0,0.077,11.18,0.87
306.01,1256.0,932.0,21196.0,-463.0,98.0,-3.0,0.112,11.21,1.26
306.118,1644.0,-792.0,20568.0,-295.0,155.0,198.0,0.207,11.39,2.36
306.226,220.0,-140.0,21660.0,-446.0,169.0,-185.0,0.18,11.34,2.04
306.335,-592.0,-1088.0,22352.0,-308.0,171.0,-65.0,0.095,11.2,1.06
306.442,1328.0,96.0,20820.0,-345.0,233.0,-58.0,0.098,11.19,1.1
306.551,524.0,112.0,22012.0,-365.0,137.0,-174.0,0.16,11.33,1.82
306.659,-124.0,-656.0,22252.0,-275.0,-112.0,-164.0,0.191,11.38,2.17
306.767,1120.0,-860.0,21472.0,-412.0,150.0,-14.0,0.126,11.29,1.42
306.875,2952.0,36.0,19404.0,-325.0,565.0,152.0,0.079,11.17,0.88
306.983,48.0,-1012.0,22032.0,-356.0,122.0,-193.0,0.128,11.25,1.45
307.091,1148.0,-28.0,20452.0,-316.0,226.0,-55.0,0.203,11.4,2.31
307.199,1640.0,-424.0,21260.0,-186.0,532.0,-103.0,0.168,11.32,1.91
307.307,-312.0,-1000.0,21092.0,-321.0,-180.0,68.0,0.086,11.15,0.96
307.415,2672.0,-2604.0,20412.0,113.0,645.0,-16.0,0.105,11.22,1.18
307.523,2360.0,-44.0,19916.0,-332.0,-31.0,79.0,0.203,11.38,2.31
307.631,-976.0,208.0,24064.0,-482.0,-145.0,-478.0,0.18,11.35,2.04
307.74,-11408.0,-6612.0,32072.0,-225.0,697.0,-427.0,0.091,11.22,1.02
307.847,-44.0,640.0,22648.0,-564.0,83.0,-490.0,0.101,11.2,1.14
307.956,2592.0,-308.0,19984.0,-152.0,1110.0,324.0,0.175,11.35,1.99
308.064,-4048.0,-2600.0,25752.0,-637.0,-93.0,-880.0,0.205,11.38,2.33
308.171,4184.0,124.0,18148.0,-462.0,635.0,590.0,0.114,11.26,1.28
308.28,2172.0,-700.0,20716.0,-335.0,590.0,-10.0,0.083,11.16,0.93
308.388,1648.0,-856.0,21340.0,-312.0,523.0,-95.0,0.138,11.29,1.4
308.496,320.0,-516.0,22464.0,-316.0,47.0,-359.0,0.205,11.4,2.33
308.604,1348.0,-844.0,20848.0,-272.0,259.0,-59.0,0.166,11.34,1.88
308.712,2820.0,-364.0,20572.0,-311.0,542.0,-87.0,0.078,11.18,0.87
308.819,1100.0,-32.0,21644.0,-341.0,114.0,-109.0,0.113,11.22,1.27
308.927,2816.0,-368.0,19728.0,-352.0,349.0,94.0,0.206,11.38,2.35
309.036,412.0,100.0,21796.0,-373.0,3.0,25.0,0.174,11.34,1.96
309.144,2080.0,232.0,19748.0,-272.0,86.0,84.0,0.087,11.21,0.97
309.253,-11368.0,-1984.0,30252.0,-466.0,-2203.0,-1101.0,0.106,11.21,1.07
309.361,1120.0,-184.0,21900.0,-317.0,306.0,-93.0,0.194,11.38,2.21
309.47,-5712.0,200.0,24804.0,-415.0,-1860.0,-575.0,0.19,11.37,2.15
309.578,3532.0,-516.0,19680.0,-244.0,714.0,182.0,0.093,11.22,1.04
309.685,-12.0,-608.0,22072.0,-346.0,-107.0,-201.0,0.091,11.16,1.02
309.793,1312.0,-168.0,21420.0,-345.0,119.0,-110.0,0.138,11.28,1.57
309.902,1076.0,-108.0,21376.0,-524.0,196.0,-282.0,0.205,11.4,2.33
310.009,212.0,768.0,22444.0,-524.0,34.0,-264.0,0.145,11.29,1.63
310.118,2280.0,504.0,20204.0,-381.0,430.0,39.0,0.079,11.16,0.88
310.226,1640.0,1128.0,21104.0,-541.0,125.0,-204.0,0.125,11.25,1.42
310.334,-720.0,-472.0,23220.0,-309.0,-170.0,-41.0,0.201,11.4,2.29
310.442,112.0,-2260.0,21796.0,-342.0,62.0,-233.0,0.151,11.33,1.71
310.55,420.0,-524.0,21800.0,-469.0,253.0,-120.0,0.078,11.18,0.87
310.658,832.0,-36.0,21016.0,-408.0,182.0,-22.0,0.111,11.22,1.25
310.765,-324.0,-488.0,22684.0,-377.0,113.0,-395.0,0.202,11.39,2.3
310.874,1820.0,-56.0,21820.0,-395.0,277.0,-113.0,0.182,11.36,2.07
310.982,3020.0,-396.0,19652.0,-247.0,370.0,-22.0,0.097,11.19,1.09
311.09,1160.0,-80.0,20696.0,-323.0,204.0,52.0,0.101,11.19,1.13
311.198,-4.0,400.0,21592.0,-356.0,-12.0,-161.0,0.172,11.33,1.96
311.307,-5568.0,-2280.0,27164.0,-108.0,-2044.0,-778.0,0.195,11.38,2.21
311.414,1760.0,304.0,20712.0,-383.0,244.0,-125.0,0.117,11.27,1.31
311.522,-9868.0,-796.0,29004.0,-530.0,-2130.0,-888.0,0.084,11.14,0.93
311.631,-1552.0,-1024.0,23416.0,-323.0,-368.0,-149.0,0.138,11.28,1.57
311.739,196.0,-408.0,22888.0,-325.0,65.0,-343.0,0.211,11.4,2.4
311.847,1288.0,2728.0,19696.0,-337.0,-180.0,469.0,0.163,11.29,1.84
311.956,-2128.0,-1148.0,23800.0,-503.0,-287.0,-618.0,0.08,11.16,0.89
312.062,-476.0,3904.0,21236.0,-529.0,-1016.0,-146.0,0.119,11.24,1.34
312.171,-664.0,-988.0,23208.0,-342.0,-68.0,-230.0,0.21,11.39,2.39
312.279,2324.0,-1084.0,20772.0,-176.0,496.0,-194.0,0.165,11.33,1.86
312.387,1156.0,-1092.0,20236.0,-378.0,39.0,90.0,0.082,11.19,0.92
312.495,-272.0,-220.0,22080.0,-449.0,-26.0,-334.0,0.116,11.22,1.3
312.603,648.0,404.0,21528.0,-420.0,187.0,-366.0,0.197,11.38,2.24
312.711,-1324.0,-116.0,23728.0,-629.0,10.0,-776.0,0.189,11.33,2.14
312.819,1632.0,2072.0,19844.0,-472.0,-800.0,-301.0,0.085,11.19,0.95
312.927,3120.0,-656.0,19968.0,-183.0,447.0,129.0,0.102,11.19,1.14
313.035,1100.0,-996.0,21228.0,-205.0,232.0,-103.0,0.192,11.38,1.99
313.143,648.0,-472.0,21728.0,-416.0,148.0,-168.0,0.183,11.37,2.08
313.251,1000.0,-104.0,20972.0,-419.0,245.0,29.0,0.1,11.25,1.13
313.36,2648.0,480.0,19848.0,-328.0,200.0,256.0,0.099,11.17,1.11
313.468,112.0,-800.0,22504.0,-507.0,203.0,-251.0,0.159,11.32,1.81
313.575,1508.0,-1092.0,20900.0,-375.0,497.0,-184.0,0.201,11.4,2.28
313.683,1744.0,4.0,21068.0,-522.0,413.0,-57.0,0.115,11.28,1.29
313.792,1240.0,-432.0,21248.0,-388.0,184.0,21.0,0.084,11.16,0.94
313.9,1660.0,84.0,20280.0,-470.0,178.0,-137.0,0.147,11.31,1.44
314.008,516.0,-1224.0,21964.0,-297.0,41.0,93.0,0.205,11.39,2.34
314.116,1776.0,-536.0,20088.0,-267.0,115.0,109.0,0.161,11.32,1.82
314.224,924.0,588.0,21916.0,-470.0,209.0,-128.0,0.08,11.16,0.89
314.332,1184.0,492.0,21032.0,-563.0,300.0,-112.0,0.114,11.23,1.28
314.44,20.0,-292.0,22244.0,-526.0,-29.0,-139.0,0.211,11.38,2.41
314.548,816.0,-688.0,21848.0,-288.0,164.0,-325.0,0.17,11.34,1.92
314.656,-1596.0,-540.0,24020.0,-370.0,82.0,-338.0,0.082,11.21,0.92
314.764,1020.0,-640.0,21088.0,-295.0,307.0,-191.0,0.106,11.22,1.06
314.872,1932.0,340.0,20724.0,-510.0,179.0,-208.0,0.189,11.36,2.15
314.98,1376.0,-1724.0,21968.0,-327.0,373.0,-112.0,0.192,11.38,2.19
315.088,1264.0,96.0,20792.0,-392.0,72.0,-81.0,0.092,11.24,1.04
315.197,-1104.0,-1404.0,22856.0,-337.0,-7.0,-67.0,0.092,11.18,1.03
315.305,1168.0,88.0,21904.0,-399.0,338.0,-258.0,0.159,11.31,1.8
315.413,1228.0,-420.0,21200.0,-280.0,204.0,-131.0,0.192,11.38,2.19
315.521,844.0,-588.0,21492.0,-288.0,146.0,-160.0,0.119,11.28,1.34
315.631,972.0,-148.0,21368.0,-404.0,236.0,-156.0,0.09,11.16,0.9
315.737,2332.0,48.0,19812.0,-347.0,357.0,58.0,0.134,11.28,1.52
315.844,1804.0,-20.0,20688.0,-441.0,464.0,-176.0,0.201,11.4,2.29
315.953,1392.0,204.0,21624.0,-376.0,295.0,-161.0,0.147,11.3,1.65
316.061,524.0,-708.0,21848.0,-353.0,242.0,-117.0,0.078,11.17,0.87
316.169,1548.0,-636.0,21344.0,-344.0,207.0,-66.0,0.107,11.2,1.2
316.277,-216.0,-636.0,21100.0,-328.0,138.0,-60.0,0.196,11.38,2.23
316.385,1580.0,-928.0,21036.0,-246.0,167.0,111.0,0.187,11.35,2.12
316.493,1320.0,-116.0,21208.0,-480.0,383.0,-229.0,0.085,11.19,1.1
316.601,1116.0,-180.0,21352.0,-407.0,230.0,-183.0,0.101,11.19,1.13
316.709,2232.0,40.0,20532.0,-344.0,290.0,-16.0,0.17,11.34,1.93
316.817,2092.0,76.0,19620.0,-183.0,325.0,300.0,0.186,11.38,2.11
316.925,-132.0,-2180.0,22492.0,-321.0,332.0,165.0,0.107,11.25,1.2
317.033,1280.0,-144.0,21264.0,-308.0,322.0,18.0,0.084,11.17,0.93
317.141,1940.0,-48.0,20260.0,-321.0,367.0,97.0,0.152,11.31,1.73
317.25,-536.0,-588.0,21968.0,-356.0,39.0,-180.0,0.206,11.38,2.35
317.358,2592.0,-304.0,19764.0,-228.0,173.0,262.0,0.147,11.28,1.66
317.466,1816.0,132.0,21660.0,-367.0,285.0,-79.0,0.081,11.16,0.9
317.574,-348.0,-900.0,22764.0,-408.0,94.0,-110.0,0.125,11.25,1.42
317.682,-168.0,-596.0,22556.0,-318.0,-180.0,-41.0,0.207,11.4,2.35
317.789,1724.0,468.0,20804.0,-472.0,257.0,-94.0,0.16,11.32,1.8
317.898,-1664.0,-1076.0,23668.0,-339.0,-184.0,-278.0,0.081,11.18,0.9
318.008,2448.0,4.0,20604.0,-362.0,455.0,-96.0,0.116,11.22,1.31
318.114,2932.0,472.0,20420.0,-446.0,342.0,98.0,0.19,11.38,2.17
318.221,2776.0,-472.0,20788.0,-412.0,740.0,-305.0,0.194,11.34,2.21
318.329,1124.0,-388.0,21204.0,-349.0,338.0,16.0,0.1,11.24,1.12
318.438,300.0,-120.0,21640.0,-178.0,-120.0,-157.0,0.083,11.17,0.93
318.546,1700.0,380.0,20848.0,-360.0,186.0,-83.0,0.148,11.3,1.67
318.654,1032.0,28.0,22092.0,-434.0,118.0,-90.0,0.204,11.4,2.32
318.763,936.0,-2356.0,21640.0,-132.0,51.0,164.0,0.169,11.33,1.91
318.87,808.0,-840.0,21872.0,-376.0,369.0,-194.0,0.081,11.17,0.91
318.979,1120.0,-400.0,21528.0,-301.0,163.0,-198.0,0.104,11.2,1.16
319.087,480.0,-184.0,22120.0,-437.0,285.0,-213.0,0.174,11.38,1.98
319.194,2788.0,444.0,20184.0,-387.0,400.0,86.0,0.191,11.36,2.16
319.303,-508.0,-164.0,22720.0,-443.0,-406.0,-285.0,0.103,11.25,1.16
319.41,2052.0,-672.0,21364.0,-406.0,595.0,-99.0,0.096,11.17,1.07
319.519,1116.0,-112.0,21700.0,-308.0,321.0,-282.0,0.155,11.3,1.76
319.627,296.0,304.0,21656.0,-400.0,146.0,-187.0,0.208,11.39,2.36
319.735,228.0,-380.0,22104.0,-272.0,156.0,39.0,0.132,11.29,1.49
319.844,-12712.0,2212.0,30220.0,-1209.0,-2808.0,-1210.0,0.083,11.14,0.92
319.952,-92.0,-440.0,21900.0,-384.0,-17.0,-69.0,0.123,11.24,1.39
320.06,2000.0,1024.0,20756.0,-403.0,383.0,-64.0,0.204,11.4,2.33
320.168,1144.0,96.0,21540.0,-423.0,276.0,-246.0,0.168,11.33,1.89
320.276,2636.0,104.0,20272.0,-327.0,630.0,-140.0,0.079,11.17,0.94
320.384,124.0,-1520.0,22920.0,-166.0,702.0,745.0,0.103,11.21,1.16
320.492,112.0,-284.0,22732.0,-390.0,60.0,-319.0,0.177,11.34,2.01
320.601,816.0,-1684.0,20780.0,-283.0,-176.0,63.0,0.201,11.36,2.28
320.709,1064.0,-1740.0,21960.0,-121.0,294.0,-181.0,0.12,11.28,1.35
320.816,1020.0,-92.0,21128.0,-411.0,407.0,-107.0,0.08,11.16,0.89
320.926,4908.0,5484.0,14728.0,-784.0,227.0,-127.0,0.134,11.24,1.51
321.033,-440.0,-1620.0,22392.0,-336.0,198.0,-261.0,0.201,11.39,2.29
321.141,3412.0,-1500.0,19500.0,16.0,729.0,308.0,0.175,11.33,1.98
321.249,1856.0,-1068.0,21788.0,-288.0,392.0,-67.0,0.083,11.18,0.93
321.357,6696.0,908.0,17180.0,-471.0,1452.0,248.0,0.102,11.19,1.14
321.466,-17324.0,-6476.0,32767.0,-408.0,-2650.0,-1821.0,0.188,11.36,2.14
321.574,852.0,-148.0,22144.0,-470.0,308.0,-175.0,0.18,11.32,2.04
321.682,-1408.0,628.0,22684.0,-478.0,-253.0,-197.0,0.093,11.2,1.04
321.79,1596.0,-944.0,21660.0,-339.0,486.0,134.0,0.104,11.19,1.17
321.898,164.0,-180.0,21800.0,-333.0,49.0,-50.0,0.185,11.34,2.1
322.006,-4244.0,-2116.0,25496.0,-79.0,578.0,-280.0,0.199,11.38,2.26
322.114,340.0,168.0,21752.0,-417.0,119.0,-225.0,0.107,11.25,1.2
322.223,-2604.0,-648.0,24304.0,-404.0,-438.0,-488.0,0.084,11.15,0.94
322.331,2940.0,-1092.0,19964.0,-295.0,704.0,108.0,0.152,11.29,1.48
322.439,-2464.0,-2144.0,24072.0,-376.0,-261.0,-221.0,0.21,11.39,2.39
322.547,1280.0,-7272.0,25076.0,-26.0,1783.0,-482.0,0.171,11.32,1.94
322.655,1952.0,556.0,20936.0,-460.0,579.0,-149.0,0.078,11.18,0.87
322.763,-420.0,-1176.0,23412.0,-307.0,33.0,-282.0,0.106,11.19,1.19
322.871,7204.0,5788.0,12916.0,-959.0,1194.0,563.0,0.178,11.34,2.02
322.979,-576.0,-1544.0,23056.0,-300.0,-317.0,15.0,0.194,11.36,2.21
323.087,-5372.0,-7104.0,29780.0,-172.0,487.0,-1213.0,0.114,11.24,1.28
323.196,1820.0,548.0,21036.0,-381.0,352.0,61.0,0.091,11.17,0.91
323.303,4056.0,400.0,19368.0,-347.0,939.0,155.0,0.142,11.29,1.62
323.412,1092.0,6072.0,17480.0,-1085.0,134.0,-116.0,0.209,11.39,2.38
323.52,6200.0,48.0,18404.0,-434.0,1437.0,181.0,0.14,11.3,1.58
323.628,-3996.0,-4532.0,26716.0,-239.0,2745.0,426.0,0.077,11.17,0.86
323.735,456.0,-852.0,21300.0,-326.0,79.0,-12.0,0.113,11.2,1.27
323.844,-7652.0,-228.0,27428.0,-373.0,-1623.0,-1287.0,0.214,11.38,2.44
323.951,3164.0,-376.0,20524.0,-337.0,635.0,21.0,0.182,11.35,2.05
324.059,1416.0,-340.0,22204.0,-282.0,194.0,100.0,0.086,11.17,1.09
324.168,-3960.0,-660.0,23544.0,4.0,-1643.0,-327.0,0.102,11.17,1.14
324.276,1400.0,-832.0,20852.0,-438.0,537.0,-117.0,0.168,11.33,1.9
324.383,1832.0,-1136.0,21540.0,-434.0,519.0,-301.0,0.193,11.36,2.19
324.492,3128.0,-620.0,19612.0,-369.0,646.0,118.0,0.112,11.25,1.26
324.599,4404.0,80.0,19136.0,-403.0,871.0,-15.0,0.085,11.14,0.95
324.708,-10876.0,-2064.0,28916.0,32.0,-2821.0,-1037.0,0.145,11.29,1.64
324.816,832.0,-1688.0,21976.0,-174.0,168.0,-46.0,0.207,11.39,2.36
324.925,-7888.0,-3312.0,27820.0,-463.0,-1003.0,-1318.0,0.171,11.31,1.94
325.033,-3136.0,-1576.0,24780.0,-248.0,-483.0,-1003.0,0.079,11.16,0.88
325.141,2324.0,460.0,20188.0,-373.0,340.0,-107.0,0.117,11.22,1.32
325.249,-420.0,-916.0,22724.0,-447.0,677.0,-305.0,0.205,11.39,2.22
325.357,2036.0,-620.0,20400.0,-251.0,501.0,86.0,0.177,11.33,2.0
325.465,-2916.0,-3196.0,24332.0,5.0,449.0,-1.0,0.091,11.2,1.02
325.574,-1304.0,-1212.0,23240.0,-314.0,100.0,-397.0,0.107,11.19,1.21
325.681,2912.0,444.0,19164.0,-405.0,516.0,148.0,0.177,11.34,2.02
325.789,5536.0,96.0,18432.0,-344.0,933.0,498.0,0.202,11.37,2.29
325.898,-1164.0,-264.0,22960.0,-449.0,-199.0,-360.0,0.107,11.24,1.2
326.006,400.0,-2344.0,21192.0,-343.0,303.0,-27.0,0.084,11.16,0.94
326.114,476.0,-1100.0,22040.0,-312.0,211.0,-116.0,0.134,11.28,1.43
326.221,2048.0,976.0,20900.0,-342.0,360.0,-139.0,0.207,11.39,2.36
326.33,4044.0,-360.0,18912.0,-326.0,859.0,122.0,0.173,11.33,1.95
326.438,-968.0,-2320.0,23304.0,-275.0,25.0,-255.0,0.079,11.18,0.88
326.546,-1036.0,-944.0,23296.0,-440.0,80.0,-413.0,0.103,11.2,1.15
326.654,452.0,-1236.0,21088.0,-267.0,-26.0,31.0,0.179,11.34,2.04
326.762,2160.0,348.0,20076.0,-346.0,211.0,293.0,0.184,11.36,2.09
326.87,-280.0,-412.0,21524.0,-366.0,63.0,31.0,0.104,11.25,1.16
326.977,-880.0,-1720.0,23356.0,-235.0,-86.0,-106.0,0.093,11.18,0.9
327.085,1244.0,-132.0,20792.0,-505.0,216.0,17.0,0.146,11.28,1.65
327.194,628.0,16.0,21808.0,-474.0,11.0,-77.0,0.202,11.39,2.3
327.301,804.0,-744.0,21488.0,-335.0,248.0,-39.0,0.147,11.3,1.66
327.409,1640.0,-776.0,20984.0,-345.0,334.0,-97.0,0.079,11.16,0.88
327.519,3444.0,-624.0,20396.0,-254.0,542.0,-226.0,0.107,11.21,1.21
327.627,1188.0,-52.0,21444.0,-276.0,206.0,-179.0,0.195,11.38,2.22
327.735,1484.0,-184.0,21608.0,-371.0,356.0,-92.0,0.183,11.34,2.07
327.842,1192.0,120.0,21204.0,-556.0,17.0,26.0,0.084,11.2,1.09
327.951,584.0,-396.0,21856.0,-367.0,71.0,-314.0,0.094,11.17,1.05
328.059,556.0,412.0,21604.0,-227.0,64.0,-174.0,0.149,11.3,1.69
328.167,704.0,-1376.0,21840.0,-420.0,276.0,7.0,0.197,11.38,2.24
328.275,1128.0,-1696.0,21868.0,-324.0,327.0,-30.0,0.129,11.28,1.45
328.383,1828.0,-1008.0,20476.0,-400.0,411.0,261.0,0.078,11.16,0.87
328.491,912.0,-580.0,21276.0,-380.0,190.0,-46.0,0.124,11.24,1.4
328.598,848.0,-1092.0,21460.0,-277.0,166.0,-146.0,0.2,11.38,2.28
328.707,1356.0,-1168.0,20848.0,-248.0,378.0,-264.0,0.182,11.33,2.06
328.815,1448.0,128.0,20808.0,-445.0,234.0,-99.0,0.085,11.19,0.95
328.922,496.0,-132.0,21292.0,-488.0,182.0,-122.0,0.096,11.18,1.08
329.031,996.0,-1280.0,21560.0,-227.0,296.0,-42.0,0.176,11.34,2.0
329.138,1636.0,76.0,20564.0,-440.0,350.0,-168.0,0.201,11.38,2.28
329.247,132.0,-968.0,21632.0,-435.0,66.0,-41.0,0.148,11.3,1.66
329.355,1408.0,-808.0,21528.0,-393.0,281.0,28.0,0.08,11.16,0.89
329.464,1164.0,-420.0,21092.0,-451.0,215.0,164.0,0.121,11.23,1.36
329.571,816.0,132.0,21696.0,-418.0,137.0,-216.0,0.2,11.38,2.27
329.68,1560.0,572.0,21480.0,-417.0,65.0,-221.0,0.17,11.34,1.92
329.788,1120.0,-236.0,21308.0,-176.0,143.0,-123.0,0.087,11.22,0.98
329.896,924.0,-456.0,21432.0,-452.0,195.0,-6.0,0.108,11.18,1.22
330.004,552.0,-1856.0,22396.0,-241.0,265.0,-102.0,0.171,11.34,1.95
330.111,348.0,-1204.0,22292.0,-365.0,282.0,-4.0,0.203,11.38,2.3
330.22,100.0,-444.0,21640.0,-287.0,29.0,-69.0,0.11,11.26,1.24
330.328,1932.0,156.0,20724.0,-410.0,353.0,-110.0,0.084,11.15,0.94
330.436,1188.0,732.0,21376.0,-466.0,278.0,-153.0,0.124,11.29,1.4
330.545,316.0,-1492.0,22080.0,-319.0,699.0,-53.0,0.204,11.39,2.33
330.652,-812.0,-1916.0,23672.0,-317.0,8.0,-338.0,0.162,11.31,1.84
330.76,1772.0,-52.0,20376.0,-314.0,312.0,-153.0,0.078,11.17,0.87
330.867,564.0,-1600.0,21912.0,-309.0,179.0,0.0,0.114,11.22,1.28
330.975,1372.0,-480.0,21276.0,-243.0,281.0,62.0,0.19,11.37,2.16
331.085,-556.0,-1128.0,22148.0,-396.0,19.0,-204.0,0.174,11.34,1.97
331.191,1584.0,-676.0,21060.0,-351.0,254.0,10.0,0.096,11.2,1.08
331.3,516.0,-412.0,22160.0,-281.0,11.0,-156.0,0.086,11.18,0.96
331.408,2544.0,212.0,19864.0,-378.0,492.0,49.0,0.151,11.31,1.71
331.517,1304.0,-796.0,21384.0,-318.0,228.0,-97.0,0.213,11.39,2.43
331.625,1920.0,172.0,20840.0,-295.0,115.0,173.0,0.153,11.31,1.89
331.733,252.0,-1184.0,22212.0,-280.0,-34.0,-55.0,0.081,11.17,0.9
331.841,1448.0,-868.0,21768.0,-323.0,261.0,-265.0,0.102,11.2,1.14
331.949,1104.0,-1024.0,21208.0,-347.0,185.0,7.0,0.192,11.37,2.19
332.057,1004.0,-108.0,21228.0,-443.0,376.0,-79.0,0.188,11.36,2.14
332.165,212.0,-132.0,21832.0,-242.0,-59.0,-333.0,0.105,11.25,1.18
332.273,648.0,-840.0,21420.0,-442.0,180.0,-189.0,0.091,11.17,1.02
332.381,2464.0,-400.0,19248.0,-202.0,-44.0,104.0,0.14,11.28,1.58
332.489,616.0,-536.0,21492.0,-431.0,240.0,-39.0,0.204,11.38,2.35
332.597,1672.0,-648.0,21104.0,-260.0,253.0,-61.0,0.143,11.3,1.62
332.704,760.0,-724.0,21612.0,-321.0,199.0,-240.0,0.08,11.17,0.89
332.813,912.0,-1340.0,21140.0,-317.0,202.0,-97.0,0.114,11.21,1.28
332.921,344.0,-96.0,21640.0,-397.0,190.0,-299.0,0.181,11.36,2.06
333.03,1516.0,-336.0,21132.0,-487.0,256.0,-38.0,0.198,11.38,2.25
333.138,132.0,-1012.0,22104.0,-379.0,20.0,-103.0,0.112,11.26,1.26
333.244,-60.0,-324.0,21892.0,-334.0,47.0,52.0,0.08,11.16,0.9
333.354,416.0,-148.0,21652.0,-439.0,187.0,-184.0,0.132,11.24,1.45
333.462,1164.0,-416.0,20504.0,-216.0,147.0,134.0,0.201,11.38,2.29
