time_s,ax,ay,az,gx,gy,gz,current,voltage,power
302.407,-640.0,-1360.0,21504.0,-339.0,159.0,-57.0,0.195,6.8,1.33
302.515,1524.0,-620.0,19848.0,-201.0,495.0,-108.0,0.187,6.8,1.26
302.623,-956.0,-464.0,20164.0,-162.0,-264.0,23.0,0.144,6.65,0.96
302.731,1380.0,-1544.0,23144.0,-446.0,1071.0,111.0,0.131,6.58,0.87
302.839,-48.0,-1404.0,21572.0,-229.0,345.0,-124.0,0.141,6.64,0.94
302.947,1892.0,-720.0,19384.0,-261.0,627.0,-79.0,0.176,6.77,1.2
303.052,1136.0,304.0,20888.0,-239.0,317.0,-265.0,0.184,6.81,1.25
303.163,-204.0,-884.0,20916.0,-205.0,135.0,-163.0,0.164,6.7,1.09
303.268,-728.0,-880.0,19484.0,-283.0,-438.0,-120.0,0.137,6.62,0.9
303.379,176.0,1512.0,20228.0,-511.0,661.0,-352.0,0.14,6.58,0.93
303.487,-120.0,-2376.0,21796.0,-287.0,215.0,94.0,0.168,6.72,1.13
303.596,104.0,116.0,21224.0,-343.0,304.0,-143.0,0.185,6.79,1.26
303.701,-120.0,-1600.0,20544.0,-286.0,-227.0,-172.0,0.177,6.75,1.27
303.811,3528.0,-708.0,23208.0,-447.0,409.0,-210.0,0.145,6.63,0.96
303.919,1156.0,-928.0,20492.0,-646.0,227.0,-167.0,0.129,6.61,0.85
304.027,1128.0,-1428.0,19372.0,-280.0,383.0,16.0,0.142,6.62,0.94
304.135,1832.0,-340.0,19884.0,-108.0,40.0,-149.0,0.177,6.77,1.2
304.243,596.0,-1460.0,19828.0,-17.0,376.0,-17.0,0.192,6.8,1.31
304.351,1612.0,-540.0,21172.0,-431.0,476.0,100.0,0.177,6.76,1.19
304.46,-2088.0,-440.0,20980.0,-523.0,-588.0,-174.0,0.138,6.61,0.94
304.568,1652.0,-1160.0,18620.0,165.0,171.0,-76.0,0.135,6.57,0.88
304.676,-420.0,-940.0,21376.0,-410.0,-115.0,-183.0,0.153,6.68,1.03
304.784,1624.0,-644.0,20128.0,-237.0,351.0,-190.0,0.181,6.78,1.24
304.892,100.0,-1768.0,22004.0,-428.0,-116.0,-18.0,0.183,6.77,1.24
305.0,1132.0,-1956.0,22060.0,-366.0,-57.0,-16.0,0.15,6.68,0.99
305.108,-3280.0,-392.0,21752.0,-583.0,-364.0,12.0,0.133,6.57,0.87
305.216,244.0,-980.0,21072.0,-208.0,-35.0,-17.0,0.146,6.66,0.98
305.323,184.0,-1656.0,21584.0,-104.0,-253.0,-188.0,0.195,6.77,1.32
305.433,988.0,-1624.0,22588.0,-503.0,773.0,77.0,0.188,6.8,1.28
305.54,1216.0,420.0,22412.0,-678.0,242.0,75.0,0.165,6.7,1.1
305.649,572.0,-1352.0,21524.0,-279.0,462.0,161.0,0.137,6.56,0.9
305.753,-804.0,460.0,19248.0,-416.0,-486.0,-141.0,0.139,6.58,0.91
305.865,968.0,-976.0,23396.0,-430.0,363.0,-1.0,0.159,6.7,1.07
305.972,280.0,-92.0,20444.0,-420.0,244.0,-98.0,0.186,6.81,1.27
306.08,464.0,1284.0,22108.0,-910.0,627.0,-141.0,0.184,6.74,1.24
306.189,1724.0,1324.0,23856.0,-642.0,1004.0,67.0,0.144,6.67,0.95
306.297,1992.0,-372.0,20504.0,-201.0,288.0,-6.0,0.13,6.6,0.86
306.403,-372.0,-1148.0,24044.0,-538.0,146.0,77.0,0.152,6.65,1.02
306.513,1904.0,-716.0,21968.0,-505.0,604.0,69.0,0.183,6.78,1.25
306.618,-1956.0,-1292.0,23828.0,-459.0,-159.0,-18.0,0.188,6.8,1.28
306.73,-356.0,-936.0,21384.0,-199.0,638.0,179.0,0.15,6.7,1.0
306.837,208.0,-916.0,20796.0,-277.0,308.0,-53.0,0.134,6.58,0.88
306.945,220.0,-332.0,22460.0,-374.0,644.0,-47.0,0.137,6.6,0.9
307.053,-1928.0,596.0,23372.0,-645.0,21.0,-52.0,0.185,6.76,1.13
307.161,2072.0,-580.0,21392.0,-303.0,474.0,77.0,0.19,6.8,1.29
307.269,3000.0,-132.0,18768.0,-260.0,411.0,-215.0,0.165,6.74,1.11
307.377,2380.0,688.0,17968.0,-449.0,676.0,-237.0,0.14,6.6,0.92
307.485,1700.0,156.0,21840.0,-422.0,297.0,-36.0,0.141,6.58,0.93
307.593,-784.0,756.0,21572.0,-589.0,519.0,-1.0,0.173,6.71,1.17
307.702,-456.0,-96.0,21292.0,-481.0,50.0,-172.0,0.189,6.79,1.28
307.809,-1876.0,1844.0,23700.0,-621.0,513.0,-8.0,0.17,6.76,1.23
307.917,2224.0,-768.0,20816.0,-25.0,542.0,84.0,0.144,6.62,0.95
308.025,256.0,-508.0,21840.0,-394.0,80.0,-54.0,0.135,6.56,0.89
308.134,256.0,-424.0,22764.0,-327.0,528.0,-24.0,0.146,6.6,0.97
308.242,-576.0,1664.0,21024.0,-666.0,287.0,-391.0,0.188,6.76,1.27
308.351,3352.0,372.0,20636.0,-302.0,752.0,-71.0,0.186,6.82,1.26
308.458,2340.0,404.0,19852.0,-192.0,519.0,-128.0,0.172,6.76,1.15
308.566,2176.0,800.0,18564.0,-711.0,273.0,-224.0,0.133,6.62,0.88
308.674,220.0,172.0,23408.0,-530.0,259.0,-31.0,0.131,6.59,0.87
308.782,68.0,1712.0,21476.0,-755.0,586.0,13.0,0.159,6.66,1.06
308.89,2544.0,1144.0,21644.0,-684.0,830.0,-262.0,0.178,6.8,1.21
308.998,-1436.0,-160.0,22568.0,-416.0,265.0,51.0,0.185,6.79,1.26
309.103,3020.0,-36.0,20220.0,-225.0,763.0,263.0,0.154,6.7,1.03
309.214,224.0,-272.0,20860.0,-608.0,339.0,-41.0,0.139,6.57,0.91
309.322,1720.0,24.0,21948.0,-386.0,764.0,-150.0,0.145,6.56,0.96
309.43,-688.0,1136.0,19880.0,-344.0,533.0,-194.0,0.169,6.72,1.14
309.538,692.0,-1580.0,20696.0,4.0,43.0,-218.0,0.185,6.8,1.26
309.645,796.0,-880.0,20560.0,-208.0,-118.0,38.0,0.183,6.76,1.24
309.753,-1324.0,-80.0,22256.0,-714.0,-774.0,-463.0,0.147,6.6,0.97
309.863,3248.0,1984.0,19148.0,-343.0,613.0,-427.0,0.131,6.58,0.86
309.969,3268.0,192.0,19044.0,-245.0,739.0,-174.0,0.145,6.66,0.97
310.079,-1020.0,-812.0,21404.0,-206.0,236.0,-145.0,0.186,6.78,1.26
310.187,1520.0,-368.0,22104.0,-612.0,792.0,-38.0,0.191,6.78,1.28
310.295,296.0,-544.0,20460.0,-291.0,-2.0,-201.0,0.154,6.7,1.02
310.4,996.0,-740.0,20824.0,-350.0,176.0,-67.0,0.13,6.59,0.88
310.512,936.0,-656.0,18808.0,-121.0,313.0,-249.0,0.146,6.62,0.97
310.616,1692.0,-2948.0,19164.0,132.0,284.0,-141.0,0.183,6.77,1.24
310.724,-644.0,-1740.0,22120.0,-309.0,504.0,189.0,0.185,6.81,1.26
310.835,1044.0,676.0,21668.0,-415.0,599.0,-270.0,0.155,6.68,1.03
310.943,1824.0,0.0,18308.0,-325.0,400.0,-260.0,0.131,6.62,0.86
311.052,-880.0,-2240.0,21252.0,-100.0,-129.0,-293.0,0.138,6.58,0.91
311.159,-520.0,-2144.0,21824.0,-329.0,95.0,103.0,0.173,6.74,1.15
311.268,-1836.0,-808.0,23664.0,-401.0,-404.0,-11.0,0.194,6.8,1.32
311.375,2996.0,-3100.0,19568.0,94.0,508.0,205.0,0.173,6.74,1.16
311.484,-908.0,-636.0,21660.0,-442.0,26.0,-148.0,0.142,6.59,0.94
311.593,352.0,-772.0,21756.0,-222.0,164.0,-70.0,0.137,6.6,0.91
311.7,-2220.0,-1312.0,24028.0,-599.0,-40.0,-28.0,0.164,6.72,1.1
311.806,-3632.0,-2436.0,20372.0,-467.0,-333.0,-99.0,0.19,6.78,1.29
311.916,-664.0,284.0,23948.0,-482.0,260.0,-84.0,0.175,6.74,1.18
312.02,948.0,84.0,20688.0,-358.0,388.0,-144.0,0.142,6.62,0.93
312.132,-796.0,-648.0,23396.0,-413.0,441.0,12.0,0.133,6.58,0.88
312.237,-216.0,-1132.0,20088.0,-646.0,140.0,-156.0,0.152,6.7,1.02
312.348,-1192.0,-272.0,22396.0,-615.0,93.0,-358.0,0.195,6.77,1.33
312.456,304.0,1192.0,22132.0,-572.0,325.0,-223.0,0.184,6.79,1.25
312.562,920.0,-684.0,21484.0,-316.0,561.0,-118.0,0.165,6.66,1.09
312.673,-1756.0,-1724.0,21772.0,-281.0,80.0,195.0,0.135,6.56,0.89
312.78,2188.0,-756.0,21360.0,-379.0,548.0,101.0,0.136,6.63,0.9
312.888,1536.0,1872.0,20184.0,-743.0,794.0,-141.0,0.17,6.72,1.15
312.996,3632.0,300.0,19944.0,-408.0,255.0,-286.0,0.194,6.8,1.32
313.105,3320.0,-272.0,20272.0,-200.0,564.0,-96.0,0.172,6.73,1.15
313.212,-616.0,240.0,21284.0,-606.0,313.0,65.0,0.138,6.62,0.91
313.32,608.0,-60.0,21352.0,-590.0,227.0,-65.0,0.135,6.57,0.89
313.429,448.0,3464.0,24112.0,-781.0,1632.0,-318.0,0.173,6.7,1.17
313.537,2160.0,420.0,20812.0,-166.0,496.0,-132.0,0.196,6.8,1.33
313.645,276.0,-1332.0,21572.0,-248.0,175.0,12.0,0.176,6.77,1.19
313.753,464.0,76.0,20948.0,-430.0,532.0,-146.0,0.138,6.6,0.96
313.861,3412.0,440.0,21124.0,-194.0,668.0,-245.0,0.134,6.58,0.89
313.969,-24.0,244.0,20520.0,-363.0,117.0,-440.0,0.154,6.7,1.03
314.074,416.0,-148.0,21532.0,-162.0,-69.0,-204.0,0.182,6.78,1.24
314.185,-940.0,-784.0,22596.0,-320.0,6.0,178.0,0.181,6.78,1.23
314.293,368.0,-1484.0,21416.0,-271.0,26.0,-41.0,0.155,6.69,1.03
314.399,1752.0,-1112.0,20392.0,-282.0,159.0,-142.0,0.137,6.58,0.9
314.509,3332.0,-132.0,19880.0,-158.0,922.0,-76.0,0.139,6.62,0.91
314.614,-396.0,-900.0,22576.0,-191.0,117.0,84.0,0.176,6.71,1.19
314.726,-520.0,-2072.0,20664.0,-131.0,-237.0,-34.0,0.192,6.78,1.31
314.833,252.0,-940.0,21984.0,-491.0,193.0,95.0,0.186,6.8,1.26
314.942,672.0,-1612.0,19600.0,-261.0,54.0,-133.0,0.149,6.63,0.98
315.049,284.0,-228.0,19484.0,-97.0,-93.0,3.0,0.127,6.6,0.84
315.158,1996.0,-2048.0,21364.0,-38.0,642.0,210.0,0.147,6.58,0.98
315.267,1268.0,-1416.0,20152.0,-188.0,452.0,-170.0,0.179,6.75,1.22
315.374,1268.0,-660.0,20992.0,-359.0,513.0,20.0,0.184,6.82,1.26
315.482,680.0,532.0,22108.0,-460.0,412.0,-295.0,0.185,6.73,1.24
315.59,-792.0,-1588.0,21012.0,-212.0,-143.0,-76.0,0.149,6.61,0.99
315.699,-1640.0,-884.0,20144.0,-366.0,-576.0,-191.0,0.131,6.58,0.86
315.806,360.0,-2872.0,17664.0,-184.0,92.0,-291.0,0.149,6.59,0.99
315.914,-192.0,812.0,19160.0,-667.0,-30.0,-303.0,0.179,6.75,1.21
316.019,948.0,192.0,20204.0,-404.0,392.0,-293.0,0.185,6.81,1.26
316.13,-1580.0,-472.0,22964.0,-431.0,349.0,-54.0,0.165,6.72,1.1
316.235,-3172.0,-2348.0,24232.0,-373.0,-35.0,115.0,0.137,6.62,0.9
316.346,2720.0,264.0,22980.0,-750.0,1162.0,72.0,0.134,6.61,0.88
316.455,-2136.0,-1368.0,22172.0,-389.0,-268.0,-138.0,0.17,6.69,1.15
316.562,292.0,-152.0,23048.0,-311.0,872.0,23.0,0.187,6.81,1.27
316.671,-248.0,-152.0,21892.0,-526.0,112.0,61.0,0.184,6.76,1.25
316.778,992.0,-1588.0,21840.0,-249.0,440.0,41.0,0.143,6.61,0.95
316.887,-124.0,352.0,21472.0,-594.0,371.0,-225.0,0.135,6.57,0.88
316.996,2124.0,-324.0,23232.0,-172.0,664.0,-127.0,0.147,6.63,0.98
317.103,996.0,-496.0,19868.0,-236.0,446.0,-197.0,0.181,6.79,1.21
317.211,1200.0,-2240.0,21404.0,-251.0,9.0,-211.0,0.195,6.8,1.32
317.319,2312.0,400.0,20376.0,-487.0,510.0,-125.0,0.164,6.73,1.09
317.427,-732.0,1024.0,19636.0,-497.0,-61.0,-236.0,0.135,6.58,0.89
317.535,2100.0,-148.0,19952.0,-120.0,305.0,-266.0,0.14,6.6,0.93
317.643,656.0,-292.0,19640.0,-260.0,200.0,-58.0,0.177,6.71,1.2
317.751,-252.0,-980.0,19700.0,-290.0,247.0,3.0,0.187,6.79,1.27
317.856,3612.0,380.0,20028.0,-536.0,6.0,-107.0,0.168,6.73,1.24
317.967,916.0,-536.0,20400.0,-260.0,41.0,-258.0,0.138,6.62,0.91
318.073,1192.0,-864.0,20624.0,-169.0,304.0,-74.0,0.132,6.6,0.87
318.183,1392.0,-1304.0,20024.0,-165.0,240.0,-62.0,0.154,6.66,1.03
318.291,-368.0,-1796.0,20612.0,-277.0,49.0,116.0,0.186,6.81,1.26
318.398,2060.0,-648.0,20980.0,-417.0,564.0,-4.0,0.19,6.78,1.28
318.505,692.0,-1364.0,21352.0,-128.0,276.0,-269.0,0.147,6.68,0.97
318.614,1348.0,-160.0,19508.0,-216.0,338.0,-169.0,0.132,6.57,0.87
318.722,140.0,624.0,21048.0,-343.0,382.0,-345.0,0.151,6.61,1.01
318.832,40.0,-1652.0,22612.0,-351.0,106.0,9.0,0.18,6.76,1.22
318.94,-1440.0,-1636.0,20336.0,-264.0,-799.0,-260.0,0.196,6.78,1.33
319.048,2880.0,-1992.0,17556.0,95.0,577.0,-416.0,0.172,6.7,1.15
319.156,1264.0,-1336.0,21184.0,-286.0,169.0,-23.0,0.141,6.61,0.93
319.264,1380.0,-344.0,21188.0,-490.0,371.0,-92.0,0.129,6.6,0.85
319.372,-316.0,-16.0,21104.0,-641.0,19.0,-29.0,0.153,6.68,1.03
319.481,-3416.0,-620.0,22004.0,-436.0,-672.0,-178.0,0.197,6.78,1.34
319.588,-2676.0,-376.0,24352.0,-418.0,-60.0,-51.0,0.187,6.78,1.27
319.696,544.0,-776.0,19916.0,-372.0,100.0,-149.0,0.16,6.68,1.07
319.804,-2144.0,-2032.0,23160.0,-317.0,41.0,202.0,0.131,6.58,0.87
319.912,808.0,-536.0,21112.0,-514.0,221.0,-182.0,0.138,6.61,0.92
320.02,-1348.0,372.0,21584.0,-380.0,388.0,-397.0,0.17,6.72,1.15
320.129,-700.0,60.0,22032.0,-409.0,289.0,-130.0,0.193,6.79,1.31
320.236,-28.0,596.0,23484.0,-549.0,533.0,-189.0,0.176,6.74,1.18
320.345,648.0,2080.0,22392.0,-771.0,453.0,-190.0,0.142,6.62,0.94
320.452,2160.0,164.0,21252.0,-201.0,457.0,35.0,0.137,6.56,0.85
320.561,1892.0,-680.0,19660.0,-90.0,349.0,-174.0,0.153,6.66,1.02
320.669,-2116.0,-1028.0,22448.0,-486.0,-790.0,-268.0,0.182,6.78,1.24
320.778,1772.0,-3316.0,19324.0,-31.0,-172.0,27.0,0.187,6.81,1.27
320.885,2396.0,-656.0,19700.0,-226.0,425.0,-232.0,0.161,6.71,1.06
320.993,980.0,-444.0,21124.0,-98.0,693.0,-87.0,0.141,6.57,0.92
321.101,-88.0,-1140.0,21420.0,-366.0,162.0,95.0,0.136,6.57,0.9
321.21,964.0,-500.0,21800.0,-448.0,590.0,278.0,0.17,6.71,1.11
321.317,164.0,-12.0,21364.0,-489.0,292.0,26.0,0.185,6.8,1.26
321.425,1256.0,-852.0,20492.0,-343.0,-44.0,-106.0,0.181,6.76,1.22
321.533,2744.0,-1368.0,21236.0,-232.0,-104.0,-200.0,0.152,6.67,1.01
321.642,-2736.0,-824.0,22020.0,-674.0,-473.0,-150.0,0.131,6.59,0.86
321.749,2328.0,-296.0,20072.0,-423.0,269.0,84.0,0.144,6.65,0.96
321.857,500.0,-388.0,20384.0,-363.0,-100.0,-271.0,0.185,6.77,1.26
321.965,-796.0,-692.0,21784.0,-337.0,109.0,-44.0,0.189,6.8,1.27
322.073,132.0,-208.0,22552.0,-448.0,229.0,-104.0,0.158,6.72,1.05
322.181,680.0,-404.0,21048.0,-564.0,649.0,-69.0,0.134,6.59,0.88
322.29,92.0,-720.0,19596.0,-552.0,-508.0,-215.0,0.139,6.57,0.91
322.398,-664.0,172.0,22544.0,-459.0,380.0,-97.0,0.178,6.74,1.2
322.506,-1348.0,-256.0,21180.0,-207.0,118.0,-51.0,0.187,6.8,1.27
322.614,1664.0,-120.0,21532.0,-526.0,740.0,-27.0,0.181,6.76,1.22
322.722,620.0,-592.0,23080.0,-500.0,695.0,461.0,0.139,6.61,0.92
322.83,632.0,128.0,19508.0,-508.0,517.0,-38.0,0.131,6.58,0.87
322.938,-692.0,-1020.0,21736.0,-331.0,365.0,57.0,0.154,6.66,1.03
323.046,1392.0,-388.0,21488.0,-315.0,685.0,-28.0,0.185,6.79,1.26
323.154,-3288.0,-1140.0,22812.0,-613.0,-300.0,-31.0,0.184,6.78,1.24
323.263,1564.0,124.0,21692.0,-382.0,939.0,232.0,0.147,6.69,0.98
323.37,544.0,28.0,21928.0,-491.0,480.0,-93.0,0.139,6.54,0.91
323.479,1132.0,-1420.0,21084.0,-108.0,595.0,-52.0,0.151,6.58,1.01
323.586,80.0,128.0,20120.0,-230.0,471.0,-13.0,0.176,6.76,1.2
323.695,804.0,-1016.0,21012.0,-411.0,100.0,-240.0,0.19,6.78,1.29
323.802,2188.0,628.0,20432.0,-421.0,492.0,-122.0,0.159,6.71,1.17
323.911,-1148.0,320.0,19396.0,-311.0,191.0,-109.0,0.134,6.62,0.88
324.019,1300.0,-2452.0,18332.0,49.0,45.0,-159.0,0.135,6.58,0.89
324.127,1172.0,-1300.0,20340.0,-329.0,200.0,-41.0,0.165,6.68,1.11
324.235,-700.0,-508.0,21604.0,-439.0,542.0,132.0,0.195,6.8,1.32
324.343,2456.0,432.0,22832.0,-411.0,480.0,52.0,0.183,6.76,1.24
324.451,-432.0,-1744.0,20652.0,-35.0,-128.0,-197.0,0.147,6.66,0.98
324.56,224.0,-1560.0,21468.0,-163.0,145.0,-148.0,0.131,6.58,0.87
324.667,2304.0,-1480.0,21192.0,-255.0,373.0,-69.0,0.156,6.62,1.04
324.775,436.0,-1340.0,19016.0,-335.0,-188.0,73.0,0.176,6.77,1.2
324.883,3104.0,-912.0,21692.0,-286.0,638.0,228.0,0.189,6.79,1.28
324.991,1184.0,-1580.0,20664.0,32.0,364.0,-143.0,0.16,6.67,1.06
325.1,1120.0,-488.0,19308.0,-241.0,-35.0,30.0,0.13,6.61,0.86
325.207,-8.0,-1344.0,21228.0,-421.0,218.0,-276.0,0.14,6.57,0.93
325.315,120.0,-1180.0,21016.0,-388.0,151.0,98.0,0.178,6.73,1.21
325.424,-1344.0,-1116.0,20744.0,-216.0,-516.0,-223.0,0.191,6.8,1.29
325.531,3656.0,-3488.0,18180.0,247.0,433.0,37.0,0.179,6.71,1.2
325.64,-364.0,-1400.0,22276.0,-468.0,33.0,-36.0,0.142,6.58,0.93
325.747,856.0,-392.0,22544.0,-416.0,197.0,-45.0,0.131,6.6,0.87
325.855,-2136.0,32.0,23840.0,-674.0,181.0,154.0,0.164,6.68,1.1
325.964,-5832.0,-468.0,23524.0,-415.0,-566.0,-147.0,0.189,6.8,1.28
326.07,856.0,-1140.0,23348.0,-449.0,441.0,128.0,0.175,6.76,1.18
326.181,-920.0,344.0,22548.0,-776.0,162.0,33.0,0.142,6.64,0.94
326.288,1508.0,16.0,19820.0,-470.0,531.0,-25.0,0.131,6.58,0.86
326.396,-1556.0,-476.0,23240.0,-370.0,121.0,88.0,0.155,6.66,1.0
326.504,2008.0,-136.0,20344.0,-128.0,915.0,283.0,0.189,6.78,1.29
326.612,-476.0,236.0,21016.0,-492.0,272.0,-159.0,0.188,6.8,1.27
326.721,1608.0,-608.0,22128.0,-319.0,708.0,-47.0,0.162,6.69,1.08
326.828,2120.0,952.0,22512.0,-366.0,711.0,-41.0,0.137,6.55,0.9
326.936,-124.0,296.0,19880.0,-250.0,29.0,-322.0,0.136,6.61,0.9
327.045,-144.0,-1784.0,21732.0,-110.0,-127.0,-141.0,0.167,6.73,1.13
327.152,-264.0,-332.0,22760.0,-379.0,548.0,129.0,0.192,6.79,1.32
327.261,-428.0,-972.0,20680.0,-120.0,-257.0,-125.0,0.166,6.74,1.11
327.368,2044.0,-764.0,20212.0,-177.0,2.0,-206.0,0.133,6.62,0.88
327.476,5604.0,-1796.0,19308.0,-16.0,952.0,45.0,0.138,6.56,0.91
327.586,-1188.0,-692.0,21744.0,-239.0,-97.0,225.0,0.173,6.73,1.17
327.694,940.0,-1872.0,22320.0,-193.0,478.0,315.0,0.184,6.81,1.26
327.801,-128.0,-500.0,21244.0,-467.0,599.0,114.0,0.177,6.71,1.18
327.91,1328.0,-1684.0,20496.0,-111.0,1.0,2.0,0.135,6.57,0.89
328.017,1160.0,56.0,21484.0,-212.0,165.0,-87.0,0.134,6.6,0.88
328.126,2416.0,-452.0,18468.0,-666.0,608.0,-271.0,0.169,6.67,1.14
328.233,1296.0,-908.0,20208.0,-315.0,306.0,53.0,0.191,6.79,1.3
328.341,2152.0,-980.0,20504.0,-300.0,-52.0,-109.0,0.176,6.75,1.17
328.449,-72.0,-1748.0,21268.0,3.0,190.0,-79.0,0.139,6.6,0.91
328.559,656.0,-1048.0,21352.0,-310.0,128.0,153.0,0.131,6.57,0.87
328.666,44.0,-776.0,22976.0,-533.0,103.0,-99.0,0.167,6.69,1.12
328.773,2056.0,-2776.0,20640.0,-66.0,1.0,54.0,0.193,6.78,1.31
328.881,-740.0,528.0,20772.0,-626.0,65.0,-274.0,0.181,6.78,1.22
328.99,464.0,-644.0,20756.0,-208.0,114.0,-232.0,0.144,6.62,1.03
329.098,-1260.0,-1056.0,24268.0,-625.0,191.0,102.0,0.134,6.55,0.88
329.203,-1744.0,-372.0,25588.0,-573.0,92.0,63.0,0.141,6.63,0.94
329.314,2520.0,332.0,22124.0,-509.0,795.0,21.0,0.177,6.74,1.2
329.419,-1760.0,-984.0,21880.0,-342.0,-178.0,-355.0,0.19,6.76,1.28
329.53,1440.0,-940.0,21928.0,-311.0,692.0,86.0,0.154,6.68,1.03
329.638,-2940.0,-2072.0,24888.0,-580.0,-584.0,-65.0,0.136,6.55,0.89
329.746,232.0,-176.0,20948.0,-377.0,436.0,57.0,0.144,6.6,0.9
329.854,1440.0,712.0,21168.0,-452.0,551.0,-243.0,0.177,6.74,1.2
329.962,1180.0,-916.0,21844.0,-201.0,837.0,-53.0,0.19,6.78,1.29
330.07,-536.0,4.0,21232.0,-326.0,491.0,-20.0,0.178,6.76,1.19
330.178,1260.0,-296.0,21620.0,-444.0,357.0,34.0,0.135,6.61,0.89
330.286,1404.0,-8.0,20832.0,-337.0,371.0,19.0,0.133,6.58,0.87
330.394,76.0,-412.0,21376.0,-227.0,224.0,-67.0,0.161,6.66,1.08
330.502,-172.0,-2144.0,21280.0,-29.0,-112.0,-20.0,0.189,6.8,1.28
330.61,876.0,-800.0,20776.0,-437.0,40.0,-152.0,0.182,6.76,1.23
330.718,3368.0,284.0,22576.0,-522.0,867.0,158.0,0.156,6.62,1.03
330.825,-1460.0,268.0,22640.0,-384.0,672.0,-24.0,0.132,6.58,0.87
330.934,368.0,-1936.0,21532.0,-18.0,170.0,30.0,0.147,6.63,0.98
331.04,608.0,-508.0,22156.0,-479.0,264.0,31.0,0.186,6.75,1.26
331.151,616.0,-2500.0,21524.0,-272.0,-57.0,130.0,0.188,6.8,1.27
331.258,2104.0,-916.0,21180.0,-191.0,275.0,-38.0,0.161,6.7,1.07
331.367,-1308.0,-956.0,21344.0,-336.0,-367.0,-148.0,0.138,6.58,0.9
331.475,-28.0,-2152.0,21884.0,-218.0,-145.0,-107.0,0.132,6.6,0.87
331.582,1008.0,-280.0,21124.0,-514.0,346.0,-207.0,0.163,6.71,1.1
331.689,520.0,-1048.0,20776.0,-446.0,155.0,14.0,0.186,6.79,1.26
331.799,-336.0,1392.0,20784.0,-645.0,175.0,-397.0,0.181,6.79,1.22
331.908,588.0,-588.0,20948.0,-259.0,536.0,55.0,0.156,6.64,1.03
332.015,-2608.0,160.0,21588.0,-560.0,-470.0,55.0,0.131,6.56,0.86
332.123,-392.0,-1120.0,21788.0,-490.0,337.0,130.0,0.14,6.63,0.93
332.231,1104.0,208.0,20844.0,-369.0,650.0,-87.0,0.176,6.74,1.2
332.339,1428.0,1136.0,20588.0,-477.0,811.0,-160.0,0.193,6.78,1.34
332.447,3588.0,-944.0,21968.0,-431.0,1029.0,186.0,0.167,6.76,1.12
332.555,700.0,760.0,20700.0,-571.0,322.0,-77.0,0.143,6.6,0.94
332.666,164.0,892.0,21812.0,-609.0,631.0,-19.0,0.131,6.58,0.86
332.772,-400.0,76.0,22012.0,-407.0,134.0,-231.0,0.151,6.68,1.02
332.881,2916.0,1732.0,22088.0,-432.0,1033.0,-158.0,0.188,6.76,1.27
332.988,2028.0,336.0,20956.0,-438.0,-10.0,-294.0,0.195,6.79,1.32
333.096,1264.0,-200.0,22160.0,-453.0,400.0,-150.0,0.153,6.7,1.02
333.204,1160.0,256.0,21208.0,-265.0,497.0,-53.0,0.136,6.56,0.89
333.312,2844.0,-1800.0,19264.0,6.0,399.0,-20.0,0.139,6.58,0.92
333.42,-268.0,-1772.0,22924.0,-209.0,394.0,214.0,0.161,6.72,1.08
333.529,-136.0,-32.0,20320.0,-372.0,230.0,-304.0,0.186,6.8,1.26
