time_s,ax,ay,az,gx,gy,gz,current,voltage,power
302.462,656.0,-284.0,21464.0,-512.0,61.0,-151.0,0.139,6.3,0.88
302.57,-1568.0,612.0,23036.0,-738.0,-375.0,-298.0,0.17,6.4,1.1
302.678,472.0,-320.0,20588.0,-80.0,94.0,-82.0,0.203,6.52,1.33
302.787,-248.0,-1296.0,20760.0,-219.0,159.0,-48.0,0.19,6.48,1.23
302.895,-1164.0,-1420.0,20388.0,-235.0,132.0,-234.0,0.15,6.34,0.95
303.003,-264.0,-1100.0,21108.0,-503.0,228.0,-41.0,0.143,6.29,0.9
303.111,1224.0,164.0,20228.0,-279.0,136.0,-290.0,0.17,6.48,1.1
303.218,-1364.0,-180.0,21772.0,-344.0,-136.0,-152.0,0.21,6.52,1.37
303.327,4152.0,-876.0,18516.0,-355.0,500.0,-210.0,0.187,6.48,1.21
303.435,96.0,-324.0,21528.0,-268.0,-92.0,-100.0,0.146,6.36,0.92
303.543,-640.0,-1464.0,20892.0,-151.0,-81.0,-147.0,0.146,6.31,0.92
303.651,-40.0,-592.0,21296.0,-412.0,46.0,-145.0,0.184,6.44,1.2
303.759,848.0,-640.0,20072.0,-250.0,390.0,15.0,0.21,6.54,1.37
303.867,596.0,-368.0,20592.0,-334.0,272.0,-39.0,0.18,6.46,1.16
303.975,1708.0,-480.0,20012.0,-251.0,491.0,-234.0,0.145,6.32,0.91
304.082,288.0,-660.0,21260.0,-434.0,21.0,-115.0,0.143,6.32,0.91
304.191,-1056.0,-296.0,21484.0,-361.0,23.0,-20.0,0.182,6.48,1.18
304.299,-3440.0,1040.0,25324.0,-437.0,750.0,583.0,0.208,6.53,1.36
304.407,32.0,-2504.0,21972.0,-180.0,324.0,-51.0,0.176,6.48,1.13
304.515,2112.0,-112.0,20480.0,-558.0,508.0,-128.0,0.146,6.32,0.92
304.624,-588.0,-1312.0,21404.0,-223.0,84.0,-15.0,0.152,6.31,0.96
304.731,-9728.0,-2096.0,22944.0,102.0,545.0,554.0,0.184,6.48,1.2
304.84,-620.0,-664.0,22304.0,-397.0,257.0,139.0,0.206,6.53,1.34
304.948,-500.0,-1052.0,21316.0,-77.0,-180.0,-59.0,0.174,6.44,1.11
305.056,-9052.0,444.0,22672.0,-941.0,-936.0,-709.0,0.142,6.34,0.89
305.164,548.0,-1020.0,22124.0,-225.0,292.0,62.0,0.145,6.31,0.91
305.272,-280.0,-476.0,22832.0,-463.0,-88.0,-74.0,0.197,6.47,1.17
305.379,7692.0,-2012.0,23300.0,-343.0,1779.0,1313.0,0.209,6.56,1.37
305.488,764.0,296.0,22184.0,-307.0,273.0,-273.0,0.19,6.46,1.23
305.596,220.0,-616.0,21944.0,-490.0,423.0,15.0,0.153,6.34,0.97
305.704,3184.0,-2448.0,25036.0,-297.0,479.0,94.0,0.144,6.32,0.91
305.813,-416.0,-516.0,22164.0,-277.0,248.0,161.0,0.18,6.45,1.17
305.92,1672.0,-24.0,18672.0,-351.0,-111.0,-234.0,0.211,6.52,1.37
306.027,-8.0,40.0,21072.0,-439.0,103.0,-216.0,0.18,6.49,1.16
306.137,2032.0,-688.0,20544.0,-244.0,548.0,170.0,0.148,6.33,0.93
306.244,-1316.0,-652.0,22052.0,-456.0,-340.0,-169.0,0.143,6.29,0.9
306.352,-3160.0,-1952.0,20784.0,-542.0,-863.0,-430.0,0.189,6.45,1.15
306.461,1636.0,-852.0,22220.0,-404.0,382.0,101.0,0.209,6.53,1.36
306.568,-3564.0,-1372.0,22344.0,-311.0,-400.0,-64.0,0.197,6.45,1.27
306.677,8732.0,1232.0,21856.0,-256.0,2513.0,803.0,0.152,6.36,0.96
306.785,152.0,-572.0,19884.0,-481.0,176.0,-28.0,0.142,6.31,0.9
306.892,-492.0,-636.0,21188.0,-267.0,197.0,34.0,0.18,6.42,1.16
307.001,5048.0,-1280.0,17224.0,-343.0,739.0,152.0,0.212,6.5,1.38
307.108,1772.0,588.0,21320.0,-464.0,382.0,-180.0,0.189,6.48,1.22
307.217,308.0,-616.0,21152.0,-418.0,233.0,-30.0,0.154,6.32,0.97
307.325,1008.0,-708.0,19892.0,-548.0,220.0,-128.0,0.14,6.3,0.88
307.432,-980.0,-112.0,21964.0,-382.0,-45.0,6.0,0.179,6.43,1.07
307.541,524.0,-660.0,21432.0,-168.0,373.0,-5.0,0.211,6.51,1.38
307.648,3428.0,480.0,20628.0,-698.0,300.0,-141.0,0.197,6.49,1.27
307.757,156.0,-1032.0,20612.0,-366.0,226.0,-10.0,0.152,6.31,0.96
307.865,564.0,388.0,20764.0,-365.0,420.0,11.0,0.145,6.3,0.91
307.974,752.0,-1508.0,20052.0,-227.0,-211.0,-477.0,0.189,6.42,1.22
308.082,-300.0,-160.0,21024.0,-444.0,86.0,-54.0,0.207,6.52,1.35
308.19,-328.0,-956.0,20952.0,-289.0,229.0,20.0,0.182,6.46,1.17
308.297,424.0,412.0,21088.0,-457.0,572.0,-62.0,0.145,6.33,0.92
308.405,-880.0,-1076.0,21332.0,-233.0,-34.0,-58.0,0.141,6.31,0.89
308.513,1452.0,-836.0,22180.0,-401.0,396.0,135.0,0.19,6.45,1.12
308.622,668.0,-280.0,21728.0,-453.0,615.0,-66.0,0.211,6.52,1.37
308.729,428.0,-640.0,20636.0,-108.0,525.0,1.0,0.198,6.5,1.28
308.838,1524.0,-212.0,21156.0,-436.0,399.0,-122.0,0.154,6.35,0.98
308.946,-104.0,-800.0,22052.0,-404.0,172.0,-59.0,0.14,6.3,0.88
309.053,-1544.0,-192.0,22144.0,-702.0,-249.0,-156.0,0.163,6.37,1.05
309.162,412.0,-964.0,21484.0,-156.0,272.0,-93.0,0.196,6.49,1.27
309.27,-628.0,164.0,22308.0,-331.0,275.0,26.0,0.208,6.5,1.35
309.379,-52.0,-2140.0,19800.0,-380.0,-442.0,-372.0,0.165,6.39,1.05
309.486,-116.0,-496.0,21668.0,-236.0,173.0,-71.0,0.137,6.33,0.86
309.594,648.0,-988.0,21612.0,-264.0,77.0,-122.0,0.162,6.38,1.05
309.702,16.0,-560.0,21408.0,-385.0,195.0,-59.0,0.206,6.5,1.34
309.811,1892.0,-580.0,21236.0,-252.0,557.0,-79.0,0.198,6.54,1.29
309.918,1396.0,-4.0,21184.0,-343.0,746.0,5.0,0.17,6.38,1.09
310.027,1820.0,-908.0,20644.0,-61.0,296.0,83.0,0.137,6.32,0.87
310.134,-420.0,72.0,21076.0,-458.0,-25.0,-192.0,0.152,6.38,0.97
310.243,-64.0,-456.0,21288.0,-350.0,419.0,18.0,0.201,6.48,1.31
310.35,-5444.0,-1940.0,22516.0,-277.0,-504.0,-163.0,0.207,6.5,1.34
310.459,-396.0,-3260.0,21260.0,18.0,116.0,136.0,0.162,6.41,1.03
310.566,924.0,-176.0,21704.0,-413.0,424.0,-19.0,0.14,6.3,0.88
310.675,1440.0,-348.0,20828.0,-332.0,494.0,-7.0,0.163,6.37,1.05
310.783,5064.0,-536.0,18788.0,-365.0,-1103.0,-1033.0,0.195,6.52,1.27
310.891,352.0,-436.0,21820.0,-394.0,405.0,-17.0,0.21,6.51,1.36
310.999,-760.0,-84.0,21884.0,-579.0,321.0,-65.0,0.171,6.38,1.09
311.107,-2868.0,-2544.0,20696.0,-251.0,-500.0,337.0,0.143,6.28,0.9
311.215,1036.0,-1248.0,21648.0,-162.0,175.0,-313.0,0.154,6.33,0.98
311.323,376.0,-1008.0,20724.0,-136.0,305.0,-68.0,0.199,6.47,1.29
311.431,1316.0,-184.0,21292.0,-335.0,45.0,-585.0,0.204,6.52,1.33
311.538,168.0,324.0,21112.0,-423.0,245.0,-30.0,0.168,6.4,1.07
311.647,2544.0,36.0,20572.0,-326.0,834.0,-169.0,0.141,6.29,0.89
311.756,2732.0,-1232.0,19324.0,-320.0,194.0,-177.0,0.158,6.37,1.02
311.863,76.0,-1272.0,21472.0,-450.0,42.0,-280.0,0.204,6.49,1.33
311.972,-108.0,-2208.0,21432.0,-325.0,312.0,137.0,0.209,6.52,1.36
312.079,7528.0,-116.0,18576.0,-95.0,1004.0,-171.0,0.164,6.38,1.12
312.188,752.0,-444.0,20900.0,-474.0,359.0,-178.0,0.14,6.29,0.88
312.296,72.0,516.0,21812.0,-516.0,342.0,18.0,0.155,6.32,0.99
312.404,476.0,-1300.0,20400.0,-394.0,34.0,32.0,0.191,6.49,1.25
312.512,36.0,-792.0,21740.0,-325.0,35.0,-181.0,0.205,6.51,1.33
312.62,3092.0,-1064.0,20308.0,-312.0,641.0,-160.0,0.173,6.38,1.09
312.728,-2640.0,-1604.0,23204.0,-312.0,-354.0,-16.0,0.142,6.3,0.89
312.835,1408.0,-724.0,18928.0,-487.0,6.0,-21.0,0.157,6.36,1.0
312.944,-264.0,148.0,20876.0,-387.0,120.0,-139.0,0.202,6.48,1.31
313.053,-5572.0,-2056.0,21396.0,-110.0,-803.0,-1.0,0.211,6.52,1.37
313.16,1764.0,-716.0,21232.0,-468.0,377.0,-216.0,0.16,6.37,1.1
313.268,-1920.0,-1024.0,22700.0,-389.0,-197.0,65.0,0.141,6.29,0.88
313.376,188.0,-420.0,20912.0,-198.0,-13.0,-183.0,0.154,6.35,0.99
313.485,-668.0,-908.0,21576.0,-465.0,90.0,-111.0,0.195,6.48,1.27
313.592,1736.0,-320.0,20668.0,-344.0,369.0,31.0,0.204,6.53,1.33
313.701,1324.0,-1224.0,20116.0,-324.0,407.0,-157.0,0.175,6.4,1.11
313.809,1112.0,-764.0,20384.0,-185.0,407.0,-62.0,0.14,6.33,0.88
313.917,564.0,-1560.0,20992.0,-358.0,1.0,-28.0,0.156,6.34,0.99
314.025,268.0,-364.0,20628.0,-452.0,175.0,-99.0,0.198,6.47,1.28
314.132,952.0,416.0,21936.0,-241.0,147.0,-91.0,0.209,6.52,1.36
314.24,-216.0,-1580.0,21152.0,-278.0,100.0,11.0,0.162,6.41,1.1
314.349,1108.0,-760.0,19928.0,-375.0,425.0,-106.0,0.142,6.28,0.89
314.457,2808.0,1056.0,20684.0,-756.0,349.0,-252.0,0.151,6.34,0.96
314.564,116.0,-608.0,20816.0,-312.0,56.0,-97.0,0.192,6.51,1.25
314.673,36.0,-632.0,21376.0,-497.0,188.0,-174.0,0.204,6.51,1.33
314.781,-600.0,-1208.0,21412.0,-325.0,-24.0,-34.0,0.166,6.4,1.06
314.889,500.0,-336.0,20776.0,-312.0,556.0,-70.0,0.137,6.32,0.87
314.998,656.0,-704.0,21872.0,-204.0,422.0,-101.0,0.159,6.36,1.02
315.106,1008.0,-512.0,21188.0,-287.0,309.0,-115.0,0.202,6.5,1.32
315.213,-908.0,888.0,21808.0,-517.0,351.0,-257.0,0.198,6.54,1.29
315.322,4480.0,1408.0,20756.0,-258.0,1202.0,261.0,0.157,6.39,1.06
315.429,2504.0,-1744.0,19760.0,-131.0,488.0,-93.0,0.14,6.3,0.88
315.538,-284.0,160.0,22672.0,-610.0,84.0,-256.0,0.153,6.36,0.98
315.646,1920.0,-4.0,20916.0,-402.0,522.0,46.0,0.196,6.5,1.27
315.754,160.0,308.0,22052.0,-533.0,209.0,98.0,0.204,6.51,1.33
315.862,-1956.0,708.0,20212.0,-465.0,-653.0,-639.0,0.161,6.42,1.03
315.97,1376.0,-1044.0,21024.0,-364.0,357.0,-25.0,0.14,6.31,0.88
316.078,-3432.0,-1224.0,23352.0,-359.0,-132.0,43.0,0.156,6.37,1.0
316.185,8028.0,-1004.0,22896.0,157.0,2192.0,885.0,0.193,6.52,1.26
316.294,-640.0,-1044.0,21028.0,-412.0,175.0,-161.0,0.21,6.52,1.37
316.401,1668.0,564.0,21400.0,-626.0,152.0,-235.0,0.169,6.4,1.07
316.511,-8292.0,268.0,24244.0,-907.0,-1132.0,-678.0,0.139,6.33,0.87
316.618,52.0,-1048.0,21060.0,-227.0,175.0,-244.0,0.149,6.32,0.95
316.727,1864.0,-168.0,19880.0,-516.0,440.0,-174.0,0.194,6.49,1.26
316.834,2344.0,-2704.0,23640.0,-137.0,2562.0,1058.0,0.207,6.53,1.35
316.942,500.0,444.0,22604.0,-505.0,151.0,-18.0,0.173,6.41,1.1
317.05,916.0,-240.0,20688.0,-201.0,594.0,-36.0,0.141,6.31,0.89
317.159,-2784.0,-1892.0,21428.0,-327.0,-615.0,-170.0,0.159,6.38,1.02
317.267,-244.0,-628.0,21608.0,-435.0,-27.0,-240.0,0.198,6.5,1.29
317.375,2344.0,-120.0,22084.0,-416.0,574.0,83.0,0.211,6.52,1.37
317.482,-1552.0,-2392.0,22312.0,-29.0,-15.0,-236.0,0.163,6.38,1.04
317.59,1436.0,-132.0,20580.0,-517.0,332.0,-49.0,0.14,6.29,0.88
317.698,-196.0,-424.0,21036.0,-467.0,62.0,-148.0,0.156,6.31,0.99
317.807,-1000.0,-1544.0,21756.0,-405.0,84.0,-62.0,0.192,6.52,1.25
317.914,48.0,176.0,21592.0,-307.0,88.0,-30.0,0.205,6.52,1.33
318.023,-1132.0,-1240.0,21524.0,-242.0,147.0,-27.0,0.167,6.38,1.06
318.13,80.0,-628.0,21712.0,-495.0,127.0,106.0,0.141,6.3,0.88
318.239,-628.0,-1412.0,21368.0,-268.0,-35.0,18.0,0.164,6.37,1.05
318.347,-504.0,-252.0,21880.0,-453.0,-167.0,-254.0,0.204,6.48,1.33
318.455,2236.0,-380.0,21760.0,-91.0,204.0,-216.0,0.213,6.51,1.38
318.563,92.0,-808.0,20972.0,-356.0,331.0,-131.0,0.157,6.37,1.0
318.67,-456.0,-680.0,22228.0,-427.0,98.0,-37.0,0.14,6.29,0.88
318.779,-3012.0,-808.0,21644.0,-261.0,-881.0,-996.0,0.153,6.34,0.98
318.888,576.0,-1828.0,20260.0,-334.0,124.0,108.0,0.201,6.5,1.24
318.996,288.0,-780.0,21800.0,-406.0,274.0,-26.0,0.209,6.53,1.36
319.104,-904.0,1208.0,23400.0,-707.0,298.0,-47.0,0.173,6.4,1.1
319.212,404.0,-320.0,20972.0,-166.0,487.0,-26.0,0.139,6.32,0.88
319.32,396.0,-1468.0,20620.0,-281.0,210.0,22.0,0.156,6.36,1.0
319.428,1064.0,-960.0,21012.0,-313.0,540.0,42.0,0.202,6.48,1.32
319.535,-428.0,404.0,21816.0,-459.0,101.0,63.0,0.206,6.52,1.34
319.644,1036.0,-972.0,20664.0,-140.0,297.0,-251.0,0.158,6.36,1.0
319.752,-1116.0,-188.0,22040.0,-435.0,711.0,90.0,0.142,6.28,0.89
319.859,268.0,-900.0,21600.0,-405.0,348.0,61.0,0.156,6.37,1.0
319.968,1112.0,-488.0,20860.0,-178.0,472.0,-25.0,0.197,6.53,1.26
320.075,1400.0,-2140.0,18520.0,-130.0,284.0,12.0,0.202,6.51,1.31
320.184,172.0,-984.0,21068.0,-339.0,85.0,-167.0,0.159,6.37,1.01
320.293,-1128.0,-672.0,21492.0,-362.0,-11.0,-61.0,0.134,6.34,0.85
320.4,-1556.0,-436.0,21788.0,-463.0,-287.0,-175.0,0.171,6.38,1.09
320.509,-332.0,-868.0,20676.0,-137.0,50.0,-155.0,0.212,6.49,1.38
320.615,820.0,72.0,21180.0,-564.0,508.0,-86.0,0.198,6.54,1.29
320.725,2416.0,124.0,20336.0,-291.0,756.0,-85.0,0.158,6.36,1.0
320.833,972.0,-420.0,21240.0,-195.0,404.0,-25.0,0.139,6.3,0.87
320.941,996.0,-336.0,21596.0,-578.0,401.0,-104.0,0.154,6.36,0.99
321.049,-196.0,-280.0,21584.0,-325.0,349.0,-153.0,0.206,6.49,1.32
321.157,2316.0,-320.0,22288.0,-290.0,915.0,126.0,0.204,6.52,1.32
321.265,160.0,668.0,22972.0,-668.0,120.0,-321.0,0.157,6.4,1.0
321.372,1404.0,-264.0,21200.0,-301.0,396.0,-77.0,0.14,6.28,0.88
321.481,-116.0,56.0,21636.0,-599.0,-6.0,-218.0,0.166,6.38,1.07
321.589,-220.0,-1444.0,20972.0,-119.0,173.0,150.0,0.193,6.51,1.26
321.696,-432.0,-596.0,21292.0,-327.0,-22.0,-45.0,0.203,6.51,1.32
321.806,-1116.0,-1936.0,20492.0,-296.0,-160.0,81.0,0.155,6.35,0.98
321.914,-2784.0,320.0,19036.0,-544.0,-889.0,-694.0,0.137,6.32,0.87
322.02,1424.0,172.0,21848.0,-474.0,423.0,-56.0,0.16,6.37,1.03
322.129,-1416.0,-604.0,21192.0,-300.0,-298.0,-89.0,0.211,6.5,1.37
322.237,-6560.0,1364.0,19776.0,-720.0,-1113.0,-661.0,0.201,6.52,1.31
322.345,40.0,-276.0,22132.0,-539.0,230.0,-20.0,0.161,6.39,1.03
322.454,-160.0,648.0,22284.0,-466.0,261.0,-221.0,0.142,6.28,0.89
322.562,-5820.0,608.0,21916.0,-1148.0,-983.0,-834.0,0.165,6.4,1.06
322.67,428.0,-1120.0,20748.0,-273.0,179.0,-70.0,0.203,6.5,1.32
322.778,-408.0,-1060.0,21156.0,-444.0,70.0,-50.0,0.213,6.5,1.38
322.886,1368.0,-2220.0,18712.0,-178.0,-87.0,-57.0,0.153,6.36,0.97
322.994,1028.0,216.0,21544.0,-378.0,373.0,-77.0,0.138,6.3,0.87
323.101,-448.0,-908.0,21700.0,-272.0,-84.0,-291.0,0.167,6.36,1.07
323.21,-2444.0,1616.0,23352.0,-888.0,-1153.0,-1007.0,0.204,6.53,1.33
323.318,340.0,-1432.0,21116.0,-360.0,138.0,-34.0,0.2,6.5,1.29
323.426,1072.0,-352.0,19604.0,-353.0,688.0,-61.0,0.16,6.36,1.01
323.534,5260.0,-916.0,23240.0,-459.0,1618.0,622.0,0.14,6.3,0.88
323.642,804.0,-244.0,20676.0,-410.0,170.0,-109.0,0.169,6.39,1.09
323.751,2172.0,-460.0,20720.0,-401.0,292.0,-175.0,0.207,6.49,1.35
323.859,3972.0,-2456.0,23056.0,118.0,1388.0,851.0,0.205,6.51,1.33
323.966,864.0,920.0,22000.0,-550.0,553.0,-166.0,0.156,6.34,0.99
324.075,-316.0,-1136.0,20808.0,-375.0,-64.0,-183.0,0.14,6.28,0.88
324.182,-572.0,-332.0,19720.0,-308.0,439.0,42.0,0.159,6.37,1.02
324.291,588.0,-568.0,21700.0,-404.0,548.0,145.0,0.205,6.51,1.34
324.398,-220.0,160.0,22148.0,-507.0,168.0,-41.0,0.205,6.49,1.33
324.507,-68.0,-1040.0,20456.0,-351.0,560.0,48.0,0.159,6.38,1.01
324.615,672.0,528.0,21276.0,-304.0,407.0,70.0,0.14,6.3,0.88
324.723,172.0,-1344.0,20756.0,-271.0,-35.0,11.0,0.174,6.38,1.12
324.831,6132.0,264.0,20216.0,-560.0,1249.0,119.0,0.205,6.51,1.34
324.938,40.0,-656.0,21844.0,-432.0,144.0,76.0,0.2,6.51,1.3
325.047,-876.0,228.0,22512.0,-317.0,616.0,-58.0,0.154,6.34,0.97
325.155,-500.0,-1280.0,20536.0,-159.0,167.0,-83.0,0.14,6.3,0.88
325.262,-40.0,-908.0,21092.0,-451.0,158.0,-32.0,0.161,6.36,1.03
325.371,-532.0,-376.0,21960.0,-410.0,73.0,25.0,0.204,6.51,1.33
325.479,3236.0,984.0,20876.0,-251.0,1021.0,31.0,0.201,6.52,1.31
325.587,148.0,-864.0,21144.0,-205.0,59.0,-37.0,0.163,6.4,1.04
325.695,-420.0,-784.0,21296.0,-587.0,228.0,-135.0,0.14,6.29,0.87
325.804,-1164.0,-396.0,22324.0,-430.0,-72.0,-155.0,0.165,6.36,1.06
325.912,476.0,-504.0,21112.0,-227.0,418.0,-146.0,0.203,6.5,1.32
326.02,292.0,-1304.0,20536.0,-269.0,356.0,-49.0,0.207,6.52,1.34
326.128,-328.0,-908.0,22192.0,-455.0,401.0,36.0,0.157,6.36,1.0
326.235,-704.0,-292.0,21224.0,-618.0,30.0,-127.0,0.14,6.29,0.88
326.344,160.0,-172.0,20816.0,-223.0,213.0,-151.0,0.152,6.38,0.98
326.452,-1640.0,-1584.0,20744.0,-77.0,-188.0,-43.0,0.207,6.5,1.34
326.559,-264.0,-1192.0,20720.0,-397.0,-23.0,-136.0,0.205,6.51,1.33
326.667,-556.0,-700.0,21672.0,-259.0,-62.0,-125.0,0.165,6.44,1.06
326.776,924.0,-1208.0,20828.0,-141.0,323.0,-128.0,0.141,6.29,0.89
326.884,1128.0,68.0,21584.0,-283.0,403.0,152.0,0.149,6.35,0.95
326.992,1528.0,-884.0,21060.0,-320.0,398.0,-163.0,0.186,6.5,1.21
327.1,540.0,-204.0,20956.0,-537.0,348.0,-93.0,0.212,6.52,1.38
327.208,-4416.0,384.0,21408.0,-343.0,-1435.0,-1036.0,0.171,6.42,1.09
327.316,1136.0,-284.0,21672.0,-563.0,244.0,144.0,0.139,6.33,0.88
327.424,224.0,-964.0,21236.0,-373.0,35.0,-61.0,0.148,6.3,0.93
327.532,784.0,-88.0,22428.0,-446.0,204.0,-69.0,0.198,6.48,1.29
327.641,3680.0,-2252.0,25192.0,-22.0,1444.0,923.0,0.202,6.53,1.32
327.748,-72.0,-688.0,21320.0,-481.0,226.0,-132.0,0.179,6.45,1.14
327.857,-176.0,-1636.0,21904.0,-148.0,293.0,82.0,0.14,6.31,0.9
327.965,-4112.0,-348.0,24196.0,-783.0,-1901.0,-1288.0,0.147,6.36,0.94
328.072,-880.0,-1324.0,21364.0,-282.0,-25.0,-202.0,0.195,6.46,1.27
328.181,804.0,-208.0,20844.0,-397.0,469.0,-143.0,0.214,6.5,1.39
328.289,-2944.0,-2108.0,19912.0,-562.0,-307.0,345.0,0.17,6.42,1.08
328.396,1132.0,-404.0,22640.0,-92.0,420.0,46.0,0.143,6.3,0.9
328.505,-748.0,-1492.0,22192.0,-234.0,82.0,-149.0,0.146,6.3,0.92
328.612,912.0,-192.0,23620.0,-699.0,1869.0,698.0,0.192,6.47,1.25
328.721,1116.0,388.0,22644.0,-243.0,453.0,89.0,0.208,6.52,1.36
328.829,2148.0,56.0,19804.0,-307.0,526.0,-119.0,0.185,6.46,1.19
328.937,24.0,-1952.0,23428.0,-256.0,-555.0,342.0,0.139,6.33,0.87
329.044,564.0,-812.0,21752.0,-341.0,314.0,-3.0,0.144,6.33,0.91
329.153,-1236.0,-512.0,22632.0,-394.0,4.0,20.0,0.194,6.43,1.26
329.261,-3888.0,-3172.0,24040.0,-119.0,-127.0,191.0,0.211,6.52,1.37
329.37,572.0,-1132.0,21636.0,-195.0,604.0,12.0,0.173,6.42,1.1
329.477,504.0,-776.0,21312.0,-390.0,267.0,18.0,0.142,6.3,0.89
329.585,2400.0,648.0,22180.0,-134.0,1228.0,268.0,0.145,6.33,0.93
329.694,-64.0,-1180.0,21856.0,-400.0,156.0,27.0,0.196,6.48,1.27
329.802,2632.0,-44.0,21304.0,-472.0,591.0,-211.0,0.214,6.5,1.39
329.91,500.0,1296.0,21380.0,-363.0,456.0,-52.0,0.182,6.47,1.17
330.018,-1468.0,-2208.0,22452.0,-312.0,-22.0,-55.0,0.144,6.31,0.9
330.126,1316.0,408.0,21164.0,-539.0,522.0,2.0,0.145,6.28,0.91
330.234,-840.0,-1600.0,23148.0,-258.0,394.0,65.0,0.177,6.41,1.14
330.342,1808.0,-288.0,20628.0,-273.0,567.0,-81.0,0.21,6.51,1.36
330.45,712.0,-300.0,21252.0,-259.0,269.0,-91.0,0.203,6.49,1.31
330.557,-148.0,-928.0,22436.0,-364.0,601.0,145.0,0.158,6.35,1.0
330.666,-268.0,-568.0,21208.0,-425.0,69.0,-202.0,0.139,6.3,0.87
330.774,656.0,328.0,21016.0,-264.0,1.0,-263.0,0.17,6.36,1.09
330.882,-1632.0,-824.0,23884.0,-404.0,-383.0,-190.0,0.203,6.5,1.32
330.991,-1092.0,-1256.0,21580.0,-443.0,-30.0,-26.0,0.201,6.52,1.31
331.098,-920.0,-320.0,21556.0,-528.0,106.0,-143.0,0.168,6.36,1.06
331.207,4528.0,832.0,19940.0,-534.0,1039.0,311.0,0.139,6.33,0.87
331.314,388.0,-828.0,21040.0,-412.0,313.0,-27.0,0.148,6.3,0.94
331.423,-816.0,-608.0,22692.0,-365.0,164.0,16.0,0.189,6.47,1.17
331.53,-528.0,-248.0,21900.0,-407.0,99.0,-201.0,0.214,6.52,1.39
331.639,500.0,-1384.0,21076.0,-288.0,342.0,79.0,0.186,6.47,1.19
331.746,336.0,-740.0,21112.0,-270.0,494.0,-23.0,0.149,6.3,0.94
331.855,1872.0,-588.0,20872.0,-257.0,564.0,-153.0,0.148,6.3,0.94
331.963,980.0,-1344.0,21092.0,-88.0,409.0,-21.0,0.191,6.46,1.24
332.071,924.0,-976.0,20704.0,-382.0,317.0,-171.0,0.207,6.52,1.35
332.179,2220.0,-284.0,21380.0,-553.0,392.0,-137.0,0.174,6.42,1.11
332.287,148.0,-464.0,22152.0,-172.0,153.0,-100.0,0.139,6.34,0.87
332.395,1192.0,-660.0,20468.0,-317.0,328.0,-239.0,0.152,6.3,0.96
332.503,1304.0,-808.0,20000.0,-541.0,45.0,-237.0,0.198,6.47,1.21
332.61,888.0,560.0,19452.0,-766.0,448.0,-322.0,0.206,6.51,1.34
332.719,828.0,-176.0,21832.0,-410.0,318.0,-186.0,0.171,6.45,1.1
332.827,-1744.0,-1796.0,21776.0,-370.0,-213.0,118.0,0.143,6.3,0.9
332.935,-612.0,-916.0,21444.0,-531.0,129.0,-10.0,0.15,6.33,0.96
333.043,492.0,-628.0,21228.0,-385.0,405.0,-39.0,0.189,6.48,1.23
333.152,1020.0,-552.0,21748.0,-301.0,579.0,-149.0,0.207,6.5,1.35
333.26,3128.0,-792.0,19248.0,-298.0,468.0,-104.0,0.173,6.44,1.11
333.367,752.0,-1052.0,21020.0,-240.0,133.0,-163.0,0.139,6.33,0.88
333.476,-144.0,52.0,21352.0,-204.0,177.0,-105.0,0.145,6.3,0.92
